tempo,quantidadePAs,betweenness,degree,closeness,eigenvector,lifespan,mobility,fragmentationImpact,kConnectivity,density,number_of_cars
271,2,0.0366,4.0000,0.1654,0.4086,1.0000,0.0000,20.5000,2.0000,1.8145,16.0000
272,1,0.0049,3.0000,0.1034,0.0000,1.0000,0.0000,21.0000,1.0000,3.2184,30.0000
273,1,0.0062,3.0000,0.1154,0.0000,1.0000,0.0000,19.0000,1.0000,5.6980,27.0000
274,1,0.0267,5.0000,0.2057,0.4460,1.0000,0.0000,17.0000,2.0000,4.9231,26.0000
275,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
276,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
277,3,0.0119,3.0000,0.1271,0.2767,1.0000,0.0000,18.0000,1.3333,1.2346,9.3333
278,1,0.0215,3.0000,0.1758,0.1532,2.0000,442.0881,18.0000,1.0000,6.2678,27.0000
279,2,0.0326,3.5000,0.1609,0.3999,1.0000,0.0000,16.0000,2.0000,2.3333,12.5000
280,2,0.0033,2.0000,0.0800,0.0000,1.0000,0.0000,19.0000,1.0000,1.3846,13.0000
281,3,0.0111,2.0000,0.0965,0.0000,1.0000,0.0000,19.0000,1.3333,1.1282,8.6667
282,1,0.0036,2.0000,0.0833,0.0000,1.0000,0.0000,18.0000,1.0000,4.6667,25.0000
283,1,0.0714,6.0000,0.3048,0.4155,1.0000,0.0000,13.0000,3.0000,8.6580,22.0000
284,2,0.0033,2.0000,0.0800,0.5000,1.0000,0.0000,19.0000,1.0000,1.2308,13.0000
285,1,0.0085,4.0000,0.1481,0.5236,1.0000,0.0000,19.0000,1.0000,3.4392,28.0000
286,3,0.0245,3.0000,0.1353,0.2723,1.0000,0.0000,21.3333,1.6667,1.0036,10.3333
287,3,0.0113,4.3333,0.1273,0.2719,1.0000,0.0000,20.0000,1.3333,1.4006,11.6667
288,1,0.0023,2.0000,0.0667,0.0000,1.0000,0.0000,26.0000,1.0000,1.9355,31.0000
289,2,0.0225,3.5000,0.1518,0.3803,1.0000,0.0000,20.0000,2.5000,2.0936,14.5000
290,2,0.0053,2.0000,0.0804,0.6015,1.0000,0.0000,21.0000,1.0000,1.1084,14.5000
291,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
292,2,0.0236,2.5000,0.1458,0.2210,1.0000,0.0000,18.0000,1.5000,2.0000,12.5000
293,2,0.0308,3.5000,0.1827,0.1526,1.5000,94.7835,18.0000,1.5000,3.4483,15.0000
294,2,0.0140,3.5000,0.1645,0.0465,1.0000,0.0000,16.0000,1.0000,5.9476,16.0000
295,3,0.0036,2.0000,0.0699,0.0000,1.0000,0.0000,20.0000,1.0000,1.2097,10.6667
296,3,0.0247,3.0000,0.1434,0.2056,1.0000,0.0000,20.0000,1.6667,1.3136,9.6667
297,2,0.0062,3.0000,0.1063,0.2071,1.0000,0.0000,19.0000,1.0000,2.0690,15.0000
298,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
299,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
300,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
301,4,0.0310,3.0000,0.1307,0.2594,1.0000,0.0000,18.0000,2.0000,1.0215,7.7500
302,1,0.0756,6.0000,0.2747,0.4661,1.0000,0.0000,17.0000,3.0000,5.9829,27.0000
303,2,0.0062,3.5000,0.1207,0.2311,1.0000,0.0000,20.0000,1.0000,1.9540,15.0000
304,3,0.0530,3.0000,0.1717,0.0403,1.0000,0.0000,14.0000,2.3333,3.8978,10.6667
305,3,0.0154,4.0000,0.1532,0.1524,1.6667,213.4028,20.0000,1.3333,1.9608,11.3333
306,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
307,1,0.0025,2.0000,0.0690,0.7071,1.0000,0.0000,25.0000,1.0000,1.3793,30.0000
308,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
309,1,0.0317,7.0000,0.2500,0.5097,1.0000,0.0000,20.0000,3.0000,4.6798,29.0000
310,1,0.0057,3.0000,0.1111,0.6116,1.0000,0.0000,19.0000,1.0000,3.1746,28.0000
311,3,0.0300,3.3333,0.1582,0.1122,1.0000,0.0000,18.0000,2.0000,1.9704,9.6667
312,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
313,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
314,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
315,2,0.0048,2.0000,0.0952,0.5000,1.0000,0.0000,17.0000,1.0000,1.2987,11.0000
316,2,0.0563,4.5000,0.2338,0.3466,1.0000,0.0000,14.0000,2.0000,3.7549,11.5000
317,2,0.0201,3.0000,0.1448,0.2304,1.0000,0.0000,21.0000,1.5000,1.8391,15.0000
318,4,0.0333,2.7500,0.1227,0.2059,1.0000,0.0000,22.0000,2.0000,0.7527,7.7500
319,2,0.0152,3.0000,0.1402,0.2667,1.0000,0.0000,14.0000,1.5000,2.5692,11.5000
320,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
321,5,0.0336,2.4000,0.1180,0.1771,1.0000,0.0000,17.0000,1.8000,0.8466,5.6000
322,1,0.0031,2.0000,0.0769,0.0000,1.0000,0.0000,17.0000,1.0000,6.5527,27.0000
323,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
324,2,0.0368,3.5000,0.1932,0.3803,1.0000,0.0000,17.0000,2.5000,2.1739,11.5000
325,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
326,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
327,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
328,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
329,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
330,2,0.0077,3.0000,0.1192,0.0000,1.0000,0.0000,16.0000,1.0000,2.5641,13.5000
331,3,0.0870,5.0000,0.2428,0.1286,1.0000,0.0000,17.0000,2.6667,3.4483,10.0000
332,2,0.0108,2.5000,0.1024,0.3440,1.0000,0.0000,22.0000,1.5000,1.6129,16.0000
333,2,0.0034,2.5000,0.0833,0.3058,1.0000,0.0000,20.0000,1.0000,1.6129,15.5000
334,3,0.0287,4.0000,0.1463,0.1889,1.0000,0.0000,14.0000,2.0000,2.3755,10.0000
335,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
336,2,0.0043,2.0000,0.0726,0.0000,1.0000,0.0000,20.0000,1.0000,3.2258,16.0000
337,1,0.0023,2.0000,0.0667,0.0000,1.0000,0.0000,21.0000,1.0000,6.4516,31.0000
338,1,0.0046,3.0000,0.1000,0.6116,1.0000,0.0000,26.0000,1.0000,1.7204,31.0000
339,1,0.0049,3.0000,0.1034,0.0000,1.0000,0.0000,18.0000,1.0000,6.2069,30.0000
340,6,0.0457,2.8333,0.1246,0.2113,1.0000,0.0000,22.0000,1.8333,0.5051,5.5000
341,3,0.0041,2.0000,0.0747,0.0000,1.0000,0.0000,21.0000,1.0000,0.9195,10.0000
342,4,0.0075,2.5000,0.0937,0.1309,1.0000,0.0000,20.0000,1.2500,0.8065,7.7500
343,3,0.0266,3.0000,0.1510,0.0000,1.0000,0.0000,14.0000,1.6667,2.2222,8.3333
344,4,0.0223,2.5000,0.1260,0.1658,1.2500,70.3959,16.0000,1.5000,1.1396,6.7500
345,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
346,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
347,1,0.0058,2.0000,0.1053,0.7071,1.0000,0.0000,14.0000,1.0000,3.6842,20.0000
348,1,0.0048,2.0000,0.0952,0.0000,1.0000,0.0000,14.0000,1.0000,9.0909,22.0000
349,4,0.0833,2.7500,0.1999,0.0639,1.2500,74.5551,13.0000,1.7500,2.7692,6.5000
350,1,0.0025,2.0000,0.0690,0.0000,1.0000,0.0000,24.0000,1.0000,1.8391,30.0000
351,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
352,2,0.0079,3.0000,0.1304,0.2618,1.0000,0.0000,18.0000,1.0000,1.8116,12.0000
353,2,0.0083,3.0000,0.1200,0.3077,1.0000,0.0000,20.0000,1.5000,1.3846,13.0000
354,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
355,1,0.0085,4.0000,0.1481,0.5236,1.0000,0.0000,19.0000,1.0000,3.7037,28.0000
356,2,0.0370,2.5000,0.1774,0.0572,1.0000,0.0000,18.0000,1.5000,4.1872,14.5000
357,1,0.0026,2.0000,0.0714,0.0000,1.0000,0.0000,15.0000,1.0000,11.3300,29.0000
358,3,0.0795,4.0000,0.1831,0.2355,1.3333,167.1066,17.0000,2.3333,1.8308,11.0000
359,2,0.0046,3.0000,0.1000,0.4325,1.0000,0.0000,20.0000,1.0000,1.5054,15.5000
360,1,0.0099,5.0000,0.1724,0.4623,1.0000,0.0000,20.0000,1.0000,4.1379,30.0000
361,3,0.0085,3.0000,0.0862,0.0545,1.3333,111.1559,24.0000,1.3333,1.6242,14.3333
362,8,0.0054,2.7500,0.0736,0.0337,1.0000,0.0000,27.0000,1.1250,0.5796,7.1250
363,7,0.0085,3.0000,0.0824,0.0177,1.2857,139.9852,25.1429,1.4286,0.8464,9.5714
364,5,0.0056,3.0000,0.0662,0.0201,1.2000,107.3996,35.0000,1.4000,0.8072,15.0000
365,4,0.0248,4.0000,0.0919,0.0352,1.2500,67.1025,35.0000,2.5000,0.7646,17.7500
366,2,0.0077,4.5000,0.1131,0.0383,1.0000,0.0000,25.0000,1.0000,4.5082,30.5000
367,11,0.0261,3.7273,0.1012,0.0320,1.1818,100.7675,28.0909,2.0000,0.4174,6.7273
368,10,0.0049,2.9000,0.0583,0.0129,1.0000,0.0000,31.1000,1.5000,0.4101,7.7000
369,9,0.0079,3.8889,0.0628,0.0639,1.1111,88.2897,29.2222,1.4444,0.3608,8.0000
370,8,0.0154,3.0000,0.0810,0.0101,1.2500,97.9642,28.0000,1.8750,0.7087,8.6250
371,8,0.0056,3.7500,0.0667,0.0227,1.1250,62.5670,34.0000,1.7500,0.5315,9.3750
372,10,0.0111,4.3000,0.0850,0.0695,1.1000,76.1178,30.0000,1.6000,0.4642,7.3000
373,7,0.0185,3.2857,0.0956,0.0211,1.2857,110.1437,30.0000,1.8571,0.6372,10.2857
374,3,0.0020,2.6667,0.0492,0.0000,1.0000,0.0000,27.0000,1.3333,2.0668,21.3333
375,5,0.0632,3.8000,0.1155,0.0060,1.4000,144.4999,29.0000,2.8000,1.2588,14.0000
376,1,0.0005,2.0000,0.0317,0.0000,1.0000,0.0000,33.0000,1.0000,4.7619,64.0000
377,10,0.0073,4.1000,0.0928,0.1133,1.1000,83.0735,34.0000,1.3000,0.3018,7.1000
378,2,0.0272,5.0000,0.1208,0.0396,1.0000,0.0000,35.0000,3.0000,2.6962,35.5000
379,6,0.0162,4.1667,0.0793,0.0552,1.0000,0.0000,33.0000,2.5000,0.6842,12.6667
380,6,0.0015,2.6667,0.0418,0.0000,1.0000,0.0000,29.0000,1.1667,1.1544,13.0000
381,5,0.0413,3.6000,0.1472,0.0068,1.2000,129.5507,31.2000,1.6000,1.7516,15.6000
382,12,0.0126,3.1667,0.0700,0.0269,1.0000,0.0000,32.0833,1.6667,0.3208,6.9167
383,9,0.0108,3.2222,0.0724,0.0128,1.1111,62.7869,35.0000,1.7778,0.4724,8.7778
384,11,0.0233,4.6364,0.0964,0.0334,1.2727,134.6766,28.0000,2.0000,0.4599,7.4545
385,3,0.0006,2.3333,0.0298,0.0000,1.6667,375.3186,33.0000,1.0000,1.7180,28.3333
386,7,0.0305,4.2857,0.0993,0.0348,1.0000,0.0000,34.1429,2.0000,0.5251,10.7143
387,2,0.0289,6.5000,0.1782,0.0632,1.0000,0.0000,27.0000,2.5000,4.4243,37.0000
388,10,0.0393,6.8000,0.1376,0.0528,1.1000,21.2328,30.0000,3.1000,0.5490,8.5000
389,5,0.0336,3.4000,0.1007,0.0041,1.2000,122.6295,30.0000,1.8000,1.2204,15.8000
390,3,0.0018,2.6667,0.0465,0.0000,1.0000,0.0000,28.0000,1.3333,2.4729,22.6667
391,4,0.0044,3.0000,0.0575,0.0483,1.0000,0.0000,37.0000,1.2500,0.6445,16.7500
392,4,0.0104,3.0000,0.1124,0.0197,1.0000,0.0000,31.0000,1.2500,1.4493,17.5000
393,2,0.0008,3.0000,0.0423,0.0000,1.0000,0.0000,31.0000,1.0000,2.0344,36.0000
394,10,0.0261,3.5000,0.0856,0.0118,1.0000,0.0000,29.0000,2.0000,0.5263,7.7000
395,5,0.0092,4.0000,0.1093,0.0268,1.2000,95.8011,31.0000,1.2000,1.6072,15.0000
396,9,0.0090,4.1111,0.0724,0.0213,1.0000,0.0000,27.0000,1.5556,0.4717,9.3333
397,8,0.0114,3.2500,0.0805,0.0064,1.0000,0.0000,32.0000,1.5000,0.8295,10.1250
398,5,0.0131,4.0000,0.1099,0.0195,1.0000,0.0000,37.0000,1.6000,1.1284,16.6000
399,9,0.0100,2.4444,0.0615,0.0039,1.0000,0.0000,31.0000,1.5556,0.4912,8.4444
400,6,0.0348,4.5000,0.1372,0.0618,1.3333,120.5598,32.0000,2.8333,0.7825,12.0000
401,2,0.0007,2.5000,0.0391,0.0000,1.5000,352.0711,31.0000,1.0000,2.0913,32.5000
402,7,0.0022,2.4286,0.0430,0.0000,1.0000,0.0000,27.0000,1.5714,0.7237,9.5714
403,6,0.0022,3.6667,0.0625,0.0365,1.1667,96.9597,33.0000,1.0000,1.0412,11.0000
404,1,0.0391,9.0000,0.1815,0.1664,1.0000,0.0000,26.0000,3.0000,6.2374,71.0000
405,8,0.0219,4.0000,0.0870,0.0454,1.0000,0.0000,34.0000,2.0000,0.4324,9.3750
406,8,0.0127,2.6250,0.0724,0.0099,1.0000,0.0000,28.0000,1.2500,0.5595,8.6250
407,5,0.0027,2.8000,0.0489,0.0027,1.0000,0.0000,28.0000,1.0000,1.1027,15.0000
408,9,0.0142,3.5556,0.0818,0.0187,1.2222,85.3621,30.0000,1.7778,0.7101,8.5556
409,14,0.0089,3.0714,0.0523,0.0164,1.1429,74.2500,29.0000,1.7857,0.3053,6.0000
410,9,0.0201,4.8889,0.0825,0.0322,1.1111,62.1058,22.0000,2.1111,0.7888,9.0000
411,8,0.0076,3.1250,0.0681,0.0036,1.2500,134.1219,26.0000,1.3750,0.8989,10.1250
412,3,0.0104,3.0000,0.0762,0.0017,1.0000,0.0000,36.0000,1.3333,1.7364,27.3333
413,5,0.0077,3.0000,0.0687,0.0006,1.2000,74.3999,35.0000,1.6000,0.8288,15.0000
414,8,0.0179,3.7500,0.1073,0.0378,1.0000,0.0000,30.0000,1.6250,0.6280,9.6250
415,12,0.0203,2.8333,0.0802,0.0272,1.0000,0.0000,29.0000,1.5833,0.3497,6.5000
416,7,0.0170,4.7143,0.0923,0.0211,1.0000,0.0000,24.1429,1.7143,1.2017,10.2857
417,8,0.0288,3.0000,0.0800,0.0142,1.2500,137.5682,32.0000,2.0000,0.5789,9.5000
418,7,0.0017,2.1429,0.0369,0.0001,1.0000,0.0000,37.0000,1.1429,0.5979,11.7143
419,11,0.0174,3.5455,0.0715,0.0187,1.0909,58.7044,27.0909,2.0909,0.4488,7.5455
420,2,0.0004,2.5000,0.0301,0.0000,1.5000,254.7227,33.0000,1.0000,2.2088,42.0000
421,5,0.0028,4.6000,0.0673,0.0131,1.0000,0.0000,31.2000,1.0000,1.2099,16.2000
422,6,0.0053,2.5000,0.0535,0.0039,1.0000,0.0000,29.0000,1.3333,1.1100,13.0000
423,9,0.0113,2.8889,0.0661,0.0158,1.0000,0.0000,25.0000,1.7778,0.6061,7.3333
424,8,0.0121,3.1250,0.0644,0.0109,1.1250,121.5970,31.0000,1.8750,0.6992,9.1250
425,5,0.0221,4.6000,0.0946,0.0352,1.2000,63.5643,32.0000,2.4000,1.0000,16.0000
426,4,0.0034,2.5000,0.0622,0.0050,1.0000,0.0000,31.0000,1.2500,1.5845,18.0000
427,6,0.0023,2.8333,0.0476,0.0011,1.0000,0.0000,28.0000,1.3333,0.7767,13.5000
428,8,0.0082,4.3750,0.0709,0.0236,1.1250,54.0672,33.1250,1.8750,0.4282,10.1250
429,2,0.0043,3.0000,0.0652,0.0142,1.0000,0.0000,36.0000,1.0000,1.7716,33.0000
430,5,0.0200,4.4000,0.0941,0.0322,1.0000,0.0000,31.0000,2.6000,1.2481,14.6000
431,3,0.0008,3.0000,0.0417,0.0000,1.0000,0.0000,30.0000,1.0000,1.7504,24.3333
432,9,0.0080,3.0000,0.0672,0.0037,1.0000,0.0000,24.1111,1.6667,0.5581,8.1111
433,3,0.0005,2.3333,0.0307,0.0000,1.0000,0.0000,34.0000,1.0000,1.5949,25.6667
434,2,0.0012,3.0000,0.0423,0.0000,1.0000,0.0000,34.5000,1.0000,2.6800,36.0000
435,6,0.0097,4.0000,0.0800,0.0408,1.0000,0.0000,30.0000,1.6667,0.8809,11.5000
436,6,0.0012,2.5000,0.0390,0.0000,1.0000,0.0000,29.3333,1.0000,0.8182,11.8333
437,7,0.0020,2.2857,0.0363,0.0000,1.0000,0.0000,34.0000,1.4286,0.5113,10.8571
438,10,0.0040,2.9000,0.0547,0.0200,1.1000,25.0929,33.0000,1.6000,0.2905,7.7000
439,5,0.0134,3.8000,0.0865,0.0295,1.4000,238.8505,35.2000,1.6000,0.9855,14.0000
440,6,0.0270,5.1667,0.1010,0.0592,1.0000,0.0000,35.1667,2.1667,0.7368,12.6667
441,7,0.0468,5.7143,0.1338,0.0251,1.2857,58.3854,27.0000,2.0000,1.1068,10.7143
442,7,0.0047,2.2857,0.0492,0.0001,1.1429,137.2912,28.0000,1.1429,0.9180,12.0000
443,3,0.0007,3.0000,0.0385,0.0000,1.0000,0.0000,35.0000,1.0000,1.6012,26.3333
444,5,0.0027,3.4000,0.0535,0.0882,1.2000,65.3462,42.0000,1.6000,0.4757,15.0000
445,5,0.0006,2.2000,0.0333,0.0000,1.0000,0.0000,32.0000,1.0000,0.7870,13.4000
446,8,0.0048,3.2500,0.0589,0.0132,1.2500,131.9367,30.0000,1.5000,0.6063,9.2500
447,1,0.0007,3.0000,0.0400,0.0000,1.0000,0.0000,21.0000,1.0000,8.0351,76.0000
448,2,0.0008,3.5000,0.0427,0.0000,1.0000,0.0000,25.0000,1.0000,5.7302,41.5000
449,5,0.0188,4.6000,0.0946,0.0000,1.0000,0.0000,21.0000,2.4000,2.7375,17.8000
450,2,0.1351,4.0000,0.1748,0.0010,1.0000,0.0000,25.0000,2.0000,6.5538,49.0000
451,5,0.0380,4.2000,0.1326,0.0000,1.0000,0.0000,26.0000,1.8000,2.1654,22.4000
452,11,0.0096,4.9091,0.0793,0.0079,1.0909,34.4334,29.0000,1.9091,0.6820,10.0909
453,11,0.0090,3.8182,0.0701,0.0390,1.0909,41.6285,35.0000,1.3636,0.3182,8.5455
454,14,0.0312,3.6429,0.0986,0.0308,1.2143,157.0270,28.0714,1.7857,0.3802,5.6429
455,13,0.0268,3.3846,0.0800,0.0152,1.0769,15.0356,32.0000,1.9231,0.3312,5.9231
456,3,0.0072,3.3333,0.0702,0.0168,1.0000,0.0000,30.0000,1.3333,1.9622,24.6667
457,6,0.0046,2.8333,0.0541,0.0021,1.0000,0.0000,27.0000,1.5000,0.9968,12.8333
458,3,0.0223,3.0000,0.0842,0.0451,1.0000,0.0000,38.0000,2.3333,0.8738,24.0000
459,3,0.0118,3.0000,0.0647,0.0608,1.0000,0.0000,33.0000,1.6667,0.9425,21.3333
460,2,0.0213,2.5000,0.1575,0.0113,1.0000,0.0000,26.0000,1.5000,4.0395,30.0000
461,10,0.0277,3.7000,0.1149,0.0673,1.0000,0.0000,31.0000,1.7000,0.3395,7.0000
462,4,0.0006,2.0000,0.0304,0.0000,1.0000,0.0000,30.0000,1.0000,1.4085,17.7500
463,6,0.0145,3.5000,0.1055,0.0271,1.0000,0.0000,32.1667,1.6667,0.9938,11.6667
464,2,0.0163,6.0000,0.1678,0.0450,1.0000,0.0000,35.0000,1.5000,3.0632,36.5000
465,6,0.0066,3.5000,0.0928,0.0385,1.0000,0.0000,37.0000,1.3333,0.8518,11.8333
466,3,0.0044,3.0000,0.0529,0.0017,1.3333,171.6224,31.0000,1.0000,1.9856,27.0000
467,6,0.0656,3.3333,0.1318,0.0062,1.0000,0.0000,25.0000,2.0000,1.2295,13.6667
468,5,0.0220,3.0000,0.0725,0.0044,1.0000,0.0000,29.0000,2.4000,0.9706,15.4000
469,10,0.0051,2.8000,0.0592,0.0072,1.0000,0.0000,29.0000,1.2000,0.3554,7.7000
470,6,0.0078,4.6667,0.0817,0.0386,1.0000,0.0000,36.0000,2.1667,0.6967,12.5000
471,6,0.0230,3.1667,0.0792,0.0026,1.3333,170.7135,31.0000,1.6667,0.7547,12.1667
472,6,0.0073,2.8333,0.0573,0.0022,1.0000,0.0000,27.0000,1.8333,0.7867,11.6667
473,1,0.0130,3.0000,0.1471,0.0183,1.0000,0.0000,30.0000,1.0000,7.2727,66.0000
474,8,0.0074,2.2500,0.0574,0.0057,1.0000,0.0000,29.0000,1.2500,0.5538,8.7500
475,5,0.0019,2.2000,0.0412,0.0030,1.2000,166.4114,31.0000,1.0000,0.7463,13.6000
476,6,0.0094,3.6667,0.0750,0.0444,1.0000,0.0000,34.0000,1.8333,0.6541,12.3333
477,5,0.0020,3.6000,0.0555,0.0437,1.2000,68.0681,33.0000,1.0000,0.7856,15.0000
478,5,0.0063,3.8000,0.0914,0.0302,1.0000,0.0000,35.0000,1.4000,0.9665,14.6000
479,8,0.0377,5.3750,0.1048,0.0458,1.0000,0.0000,30.1250,1.8750,0.6791,8.8750
480,5,0.0571,5.2000,0.1489,0.0261,1.0000,0.0000,28.2000,2.8000,1.4453,16.4000
481,7,0.0008,2.2857,0.0328,0.0000,1.0000,0.0000,32.0000,1.1429,0.7719,10.8571
482,8,0.0050,3.3750,0.0643,0.0052,1.1250,83.4379,29.1250,1.2500,0.4685,9.3750
483,7,0.0048,3.1429,0.0693,0.0113,1.1429,96.7367,29.0000,1.2857,0.9626,10.5714
484,4,0.0177,4.7500,0.1059,0.0723,1.0000,0.0000,36.0000,2.0000,1.1491,19.0000
485,11,0.0095,3.8182,0.0706,0.0396,1.4545,291.0109,32.0000,1.8182,0.3764,6.9091
486,2,0.0004,2.0000,0.0263,0.0000,1.0000,0.0000,36.0000,1.0000,2.4094,38.5000
487,5,0.0020,3.4000,0.0599,0.0251,1.0000,0.0000,35.0000,1.2000,0.7536,14.0000
488,2,0.0053,2.5000,0.0770,0.0197,1.0000,0.0000,30.0000,1.0000,2.7394,31.5000
489,3,0.0085,2.6667,0.0754,0.0144,1.0000,0.0000,39.0000,1.3333,1.4503,25.3333
490,2,0.0041,2.5000,0.0654,0.0101,1.0000,0.0000,29.0000,1.0000,2.4058,32.0000
491,4,0.0074,3.2500,0.0872,0.0551,1.0000,0.0000,30.0000,1.2500,1.1645,14.5000
492,8,0.0170,3.0000,0.0793,0.0777,1.0000,0.0000,33.0000,1.8750,0.3041,7.7500
493,3,0.0028,2.3333,0.0470,0.0000,1.0000,0.0000,30.0000,1.6667,2.3041,21.0000
494,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
495,4,0.0044,3.2500,0.0712,0.0060,1.5000,204.5049,33.2500,1.2500,1.3570,19.5000
496,8,0.0033,2.6250,0.0510,0.0043,1.0000,0.0000,32.1250,1.2500,0.6316,9.5000
497,7,0.0234,3.8571,0.1151,0.0157,1.0000,0.0000,27.0000,1.4286,0.9618,11.0000
498,8,0.0143,3.1250,0.0788,0.0137,1.1250,45.8173,27.0000,1.8750,0.5692,9.2500
499,5,0.0147,3.6000,0.1096,0.0356,1.4000,155.6447,37.0000,1.4000,0.9703,14.4000
500,10,0.0081,3.2000,0.0713,0.0114,1.0000,0.0000,29.1000,1.4000,0.7375,6.8000
501,8,0.0172,4.0000,0.0818,0.1088,1.3750,197.8037,35.1250,1.5000,0.3512,8.5000
502,6,0.0172,3.1667,0.0814,0.0365,1.0000,0.0000,30.0000,1.6667,0.6170,10.3333
503,4,0.0156,5.0000,0.1370,0.0590,1.2500,23.5683,30.0000,2.2500,1.3170,16.5000
504,1,0.0004,2.0000,0.0278,0.0000,1.0000,0.0000,32.0000,1.0000,7.6484,73.0000
505,4,0.0090,2.2500,0.0725,0.0082,1.0000,0.0000,30.0000,1.2500,1.4525,19.7500
506,12,0.0326,4.0000,0.0942,0.0588,1.0000,0.0000,28.0833,1.6667,0.3332,6.1667
507,12,0.0236,3.6667,0.0853,0.0330,1.1667,71.0614,28.0833,1.8333,0.3551,6.0833
508,5,0.0060,3.2000,0.0678,0.0122,1.2000,109.2577,24.0000,1.4000,1.2958,14.2000
509,6,0.0096,2.8333,0.0563,0.0000,1.0000,0.0000,29.0000,1.6667,1.3148,14.0000
510,3,0.0188,3.6667,0.0845,0.0000,1.0000,0.0000,30.0000,2.6667,3.8421,30.3333
511,4,0.0094,5.5000,0.0818,0.0000,1.0000,0.0000,33.0000,2.0000,2.9509,25.5000
512,2,0.0022,4.5000,0.0503,0.0000,1.0000,0.0000,32.0000,1.5000,5.8609,57.0000
513,4,0.0370,4.0000,0.0620,0.0001,1.0000,0.0000,31.0000,2.7500,3.0621,30.7500
514,5,0.0252,3.0000,0.1011,0.0000,1.2000,59.2392,24.0000,1.6000,2.5536,24.6000
515,13,0.0264,5.4615,0.1037,0.0188,1.3846,181.3335,28.0000,2.3846,0.4609,10.3846
516,11,0.0103,5.9091,0.0699,0.0337,1.1818,45.8336,32.0000,2.4545,0.4087,10.9091
517,8,0.0047,2.7500,0.0461,0.0017,1.1250,32.7528,30.0000,1.2500,0.7802,11.6250
518,6,0.0086,4.1667,0.0773,0.0132,1.0000,0.0000,34.1667,1.8333,1.2147,14.6667
519,13,0.0088,2.6154,0.0517,0.0190,1.0000,0.0000,30.0769,1.4615,0.2734,5.6923
520,5,0.0050,4.8000,0.0810,0.0713,1.4000,256.0630,34.0000,1.2000,0.8290,14.2000
521,6,0.0203,5.3333,0.1160,0.0764,1.1667,198.2398,33.0000,1.5000,0.7547,12.1667
522,5,0.0066,3.8000,0.0652,0.0533,1.0000,0.0000,33.0000,1.2000,0.8920,14.4000
523,2,0.0175,6.0000,0.1545,0.0842,1.0000,0.0000,29.0000,1.5000,3.5818,35.0000
524,7,0.0179,3.1429,0.0806,0.0192,1.1429,29.2193,34.0000,1.5714,0.7433,10.2857
525,8,0.0157,4.5000,0.1069,0.0725,1.2500,144.8835,27.0000,1.7500,0.6036,8.5000
526,9,0.0167,3.4444,0.0878,0.0238,1.2222,47.3046,25.0000,1.6667,0.6157,7.6667
527,7,0.0166,3.2857,0.0839,0.0143,1.1429,93.6426,30.0000,1.5714,0.7278,11.1429
528,16,0.0093,3.6250,0.0595,0.0183,1.1250,63.7001,30.0625,1.6250,0.2700,5.1875
529,9,0.0163,3.0000,0.0732,0.0035,1.0000,0.0000,36.0000,1.6667,0.6179,8.6667
530,8,0.0904,4.7500,0.1397,0.0304,1.2500,64.7966,24.0000,3.5000,0.7425,9.8750
531,11,0.0479,4.0000,0.0954,0.0350,1.1818,50.7000,28.0000,2.1818,0.5504,6.8182
532,9,0.0140,4.5556,0.0908,0.0402,1.0000,0.0000,29.1111,1.8889,0.5796,9.0000
