tempo,quantidadePAs,betweenness,degree,closeness,eigenvector,lifespan,mobility,fragmentationImpact,k_connectivity,density,number_of_cars
301,1,0.0025,2.0000,0.0690,0.0000,1.0000,0.0000,1.0000,0.0000,1.8391,30.0000
302,1,0.0025,2.0000,0.0690,0.0000,1.0000,0.0000,1.0000,0.0000,1.8391,30.0000
303,1,0.0265,5.0000,0.1944,0.4035,1.0000,0.0000,1.0000,0.0000,3.9409,29.0000
304,1,0.0265,5.0000,0.1944,0.4035,1.0000,0.0000,1.0000,0.0000,3.9409,29.0000
305,3,0.0267,3.3333,0.1742,0.4020,1.0000,0.0000,1.0000,0.0000,5.2308,26.0000
306,3,0.0267,3.3333,0.1742,0.4020,1.0000,0.0000,1.0000,0.0000,5.2308,26.0000
307,1,0.0025,2.0000,0.0690,0.7071,1.0000,0.0000,1.0000,0.0000,1.6092,30.0000
308,1,0.0025,2.0000,0.0690,0.7071,1.0000,0.0000,1.0000,0.0000,1.6092,30.0000
309,2,0.0026,2.0000,0.0714,0.0000,1.5000,392.0852,1.0000,0.0000,4.4335,29.0000
310,2,0.0026,2.0000,0.0714,0.0000,1.5000,392.0852,1.0000,0.0000,4.4335,29.0000
311,0
312,2,0.0049,3.0000,0.1034,0.4325,1.0000,0.0000,1.0000,0.0000,3.2184,30.0000
313,2,0.0049,3.0000,0.1034,0.4325,1.0000,0.0000,1.0000,0.0000,3.2184,30.0000
314,3,0.0236,3.3333,0.1567,0.2291,1.3333,60.8843,1.0000,0.0000,4.7312,31.0000
315,3,0.0236,3.3333,0.1567,0.2291,1.3333,60.8843,1.0000,0.0000,4.7312,31.0000
316,0
317,3,0.0230,3.3333,0.1215,0.2813,1.0000,0.0000,1.0000,0.0000,4.3678,30.0000
318,3,0.0230,3.3333,0.1215,0.2813,1.0000,0.0000,1.0000,0.0000,4.3678,30.0000
319,1,0.0026,2.0000,0.0714,0.7071,1.0000,0.0000,1.0000,0.0000,1.2315,29.0000
320,1,0.0026,2.0000,0.0714,0.7071,1.0000,0.0000,1.0000,0.0000,1.2315,29.0000
321,0
322,1,0.0028,2.0000,0.0741,0.0000,1.0000,0.0000,1.0000,0.0000,6.3492,28.0000
323,1,0.0028,2.0000,0.0741,0.0000,1.0000,0.0000,1.0000,0.0000,6.3492,28.0000
324,0
325,1,0.0072,3.0000,0.1250,0.6116,1.0000,0.0000,1.0000,0.0000,2.6667,25.0000
326,1,0.0072,3.0000,0.1250,0.6116,1.0000,0.0000,1.0000,0.0000,2.6667,25.0000
327,1,0.0185,5.0000,0.2094,0.3022,1.0000,0.0000,1.0000,0.0000,6.8376,27.0000
328,1,0.0185,5.0000,0.2094,0.3022,1.0000,0.0000,1.0000,0.0000,6.8376,27.0000
329,1,0.0036,2.0000,0.0833,0.0000,1.0000,0.0000,1.0000,0.0000,8.0000,25.0000
330,1,0.0036,2.0000,0.0833,0.0000,1.0000,0.0000,1.0000,0.0000,8.0000,25.0000
331,1,0.0145,3.0000,0.1488,0.3834,1.0000,0.0000,1.0000,0.0000,3.6667,25.0000
332,1,0.0145,3.0000,0.1488,0.3834,1.0000,0.0000,1.0000,0.0000,3.6667,25.0000
333,1,0.0036,2.0000,0.0833,0.0000,1.0000,0.0000,1.0000,0.0000,4.6667,25.0000
334,1,0.0036,2.0000,0.0833,0.0000,1.0000,0.0000,1.0000,0.0000,4.6667,25.0000
335,7,0.0260,2.5714,0.1185,0.2420,1.0000,0.0000,1.0000,0.0000,4.4974,28.0000
336,7,0.0260,2.5714,0.1185,0.2420,1.0000,0.0000,1.0000,0.0000,4.4974,28.0000
337,1,0.0057,3.0000,0.1111,0.6116,1.0000,0.0000,1.0000,0.0000,2.3810,28.0000
338,1,0.0057,3.0000,0.1111,0.6116,1.0000,0.0000,1.0000,0.0000,2.3810,28.0000
339,4,0.0150,3.0000,0.1331,0.3099,1.0000,0.0000,1.0000,0.0000,3.4392,28.0000
340,4,0.0150,3.0000,0.1331,0.3099,1.0000,0.0000,1.0000,0.0000,3.4392,28.0000
341,2,0.0181,3.0000,0.1519,0.3566,1.5000,159.8367,1.0000,0.0000,3.0000,25.0000
342,2,0.0181,3.0000,0.1519,0.3566,1.5000,159.8367,1.0000,0.0000,3.0000,25.0000
343,0
344,0
345,2,0.0684,5.0000,0.2134,0.3612,1.0000,0.0000,1.0000,0.0000,6.0847,28.0000
346,2,0.0684,5.0000,0.2134,0.3612,1.0000,0.0000,1.0000,0.0000,6.0847,28.0000
347,1,0.0185,3.0000,0.1758,0.1459,1.0000,0.0000,1.0000,0.0000,5.9113,29.0000
348,1,0.0185,3.0000,0.1758,0.1459,1.0000,0.0000,1.0000,0.0000,5.9113,29.0000
349,1,0.0049,3.0000,0.1034,0.6116,1.0000,0.0000,1.0000,0.0000,2.7586,30.0000
350,1,0.0049,3.0000,0.1034,0.6116,1.0000,0.0000,1.0000,0.0000,2.7586,30.0000
351,1,0.0516,4.0000,0.1952,0.1523,1.0000,0.0000,1.0000,0.0000,5.6452,32.0000
352,1,0.0516,4.0000,0.1952,0.1523,1.0000,0.0000,1.0000,0.0000,5.6452,32.0000
353,4,0.0285,3.7500,0.1826,0.1451,1.0000,0.0000,1.0000,0.0000,8.4656,28.0000
354,4,0.0285,3.7500,0.1826,0.1451,1.0000,0.0000,1.0000,0.0000,8.4656,28.0000
355,1,0.0023,2.0000,0.0667,0.0000,1.0000,0.0000,1.0000,0.0000,2.1505,31.0000
356,1,0.0023,2.0000,0.0667,0.0000,1.0000,0.0000,1.0000,0.0000,2.1505,31.0000
357,3,0.0128,3.3333,0.1347,0.2567,1.0000,0.0000,1.0000,0.0000,4.4974,28.0000
358,3,0.0128,3.3333,0.1347,0.2567,1.0000,0.0000,1.0000,0.0000,4.4974,28.0000
359,0
360,2,0.0123,2.5000,0.1095,0.3440,1.0000,0.0000,1.0000,0.0000,2.2989,30.0000
361,2,0.0123,2.5000,0.1095,0.3440,1.0000,0.0000,1.0000,0.0000,2.2989,30.0000
362,2,0.0417,3.5000,0.1797,0.4066,1.0000,0.0000,1.5000,0.0000,4.0000,26.0000
363,2,0.0417,3.5000,0.1797,0.4066,1.0000,0.0000,1.5000,0.0000,4.0000,26.0000
364,1,0.0031,2.0000,0.0769,0.7071,1.0000,0.0000,1.0000,0.0000,1.7094,27.0000
365,1,0.0031,2.0000,0.0769,0.7071,1.0000,0.0000,1.0000,0.0000,1.7094,27.0000
366,1,0.0040,2.0000,0.0870,0.0000,1.0000,0.0000,1.0000,0.0000,2.1739,24.0000
367,1,0.0040,2.0000,0.0870,0.0000,1.0000,0.0000,1.0000,0.0000,2.1739,24.0000
368,2,0.0105,2.0000,0.1125,0.6015,1.0000,0.0000,1.0000,0.0000,2.3810,21.0000
369,2,0.0105,2.0000,0.1125,0.6015,1.0000,0.0000,1.0000,0.0000,2.3810,21.0000
370,2,0.0400,3.0000,0.1820,0.1536,1.0000,0.0000,1.5000,0.0000,7.0769,26.0000
371,2,0.0400,3.0000,0.1820,0.1536,1.0000,0.0000,1.5000,0.0000,7.0769,26.0000
372,2,0.0391,5.0000,0.2025,0.2568,1.0000,0.0000,1.0000,0.0000,5.5914,31.0000
373,2,0.0391,5.0000,0.2025,0.2568,1.0000,0.0000,1.0000,0.0000,5.5914,31.0000
374,2,0.0667,5.5000,0.2035,0.3890,1.0000,0.0000,1.0000,0.0000,5.0403,32.0000
375,2,0.0667,5.5000,0.2035,0.3890,1.0000,0.0000,1.0000,0.0000,5.0403,32.0000
376,4,0.0126,3.2500,0.1358,0.1263,1.2500,69.4391,1.0000,0.0000,5.9113,29.0000
377,4,0.0126,3.2500,0.1358,0.1263,1.2500,69.4391,1.0000,0.0000,5.9113,29.0000
378,3,0.0082,2.3333,0.1009,0.3154,1.0000,0.0000,1.0000,0.0000,3.4188,27.0000
379,3,0.0082,2.3333,0.1009,0.3154,1.0000,0.0000,1.0000,0.0000,3.4188,27.0000
380,5,0.0540,4.0000,0.1779,0.1876,1.0000,0.0000,1.0000,0.0000,6.4039,29.0000
381,5,0.0540,4.0000,0.1779,0.1876,1.0000,0.0000,1.0000,0.0000,6.4039,29.0000
382,3,0.0507,4.0000,0.2427,0.0902,1.0000,0.0000,1.0000,0.0000,11.2644,30.0000
383,3,0.0507,4.0000,0.2427,0.0902,1.0000,0.0000,1.0000,0.0000,11.2644,30.0000
384,3,0.0106,2.3333,0.0970,0.0814,1.0000,0.0000,1.0000,0.0000,4.2042,37.0000
385,3,0.0106,2.3333,0.0970,0.0814,1.0000,0.0000,1.0000,0.0000,4.2042,37.0000
386,1,0.0020,2.0000,0.0625,0.0000,1.0000,0.0000,1.0000,0.0000,1.5152,33.0000
387,1,0.0020,2.0000,0.0625,0.0000,1.0000,0.0000,1.0000,0.0000,1.5152,33.0000
388,0
389,1,0.0571,5.0000,0.2593,0.4518,1.0000,0.0000,1.0000,0.0000,6.9264,22.0000
390,1,0.0571,5.0000,0.2593,0.4518,1.0000,0.0000,1.0000,0.0000,6.9264,22.0000
391,1,0.0033,2.0000,0.0800,0.7071,1.0000,0.0000,1.0000,0.0000,1.5385,26.0000
392,1,0.0033,2.0000,0.0800,0.7071,1.0000,0.0000,1.0000,0.0000,1.5385,26.0000
393,0
394,0
395,2,0.0723,5.5000,0.2935,0.1501,1.0000,0.0000,1.0000,0.0000,13.6752,27.0000
396,2,0.0723,5.5000,0.2935,0.1501,1.0000,0.0000,1.0000,0.0000,13.6752,27.0000
397,0
398,0
399,2,0.0142,2.5000,0.1176,0.3440,1.0000,0.0000,1.0000,0.0000,3.1746,28.0000
400,2,0.0142,2.5000,0.1176,0.3440,1.0000,0.0000,1.0000,0.0000,3.1746,28.0000
401,1,0.0646,4.0000,0.2262,0.1911,1.0000,0.0000,1.0000,0.0000,6.8376,27.0000
402,1,0.0646,4.0000,0.2262,0.1911,1.0000,0.0000,1.0000,0.0000,6.8376,27.0000
403,0
404,3,0.0190,3.3333,0.1444,0.2536,1.0000,0.0000,1.0000,0.0000,4.2328,28.0000
405,3,0.0190,3.3333,0.1444,0.2536,1.0000,0.0000,1.0000,0.0000,4.2328,28.0000
406,3,0.0231,4.3333,0.2154,0.2732,1.3333,56.7859,1.0000,0.0000,7.5099,23.0000
407,3,0.0231,4.3333,0.2154,0.2732,1.3333,56.7859,1.0000,0.0000,7.5099,23.0000
408,2,0.0091,2.5000,0.1161,0.1655,1.0000,0.0000,1.0000,0.0000,4.3333,25.0000
409,2,0.0091,2.5000,0.1161,0.1655,1.0000,0.0000,1.0000,0.0000,4.3333,25.0000
410,2,0.0172,3.5000,0.1561,0.2922,1.0000,0.0000,1.0000,0.0000,3.6946,29.0000
411,2,0.0172,3.5000,0.1561,0.2922,1.0000,0.0000,1.0000,0.0000,3.6946,29.0000
412,4,0.0234,2.7500,0.1227,0.0000,1.0000,0.0000,1.0000,0.0000,4.5977,30.0000
413,4,0.0234,2.7500,0.1227,0.0000,1.0000,0.0000,1.0000,0.0000,4.5977,30.0000
414,2,0.0123,3.0000,0.1257,0.3566,1.0000,0.0000,1.0000,0.0000,3.4483,30.0000
415,2,0.0123,3.0000,0.1257,0.3566,1.0000,0.0000,1.0000,0.0000,3.4483,30.0000
416,0
417,2,0.0550,5.0000,0.2333,0.3700,1.0000,0.0000,1.0000,0.0000,6.1538,26.0000
418,2,0.0550,5.0000,0.2333,0.3700,1.0000,0.0000,1.0000,0.0000,6.1538,26.0000
419,0
420,2,0.0048,2.0000,0.0952,0.5000,1.0000,0.0000,1.0000,0.0000,2.1645,22.0000
421,2,0.0048,2.0000,0.0952,0.5000,1.0000,0.0000,1.0000,0.0000,2.1645,22.0000
422,0
423,1,0.0040,2.0000,0.0870,0.0000,1.0000,0.0000,1.0000,0.0000,2.1739,24.0000
424,1,0.0040,2.0000,0.0870,0.0000,1.0000,0.0000,1.0000,0.0000,2.1739,24.0000
425,0
426,0
427,0
428,0
429,2,0.0190,2.5000,0.1565,0.0748,1.0000,0.0000,1.0000,0.0000,11.2554,22.0000
430,2,0.0190,2.5000,0.1565,0.0748,1.0000,0.0000,1.0000,0.0000,11.2554,22.0000
431,1,0.0025,2.0000,0.0690,0.0000,1.0000,0.0000,1.0000,0.0000,4.3678,30.0000
432,1,0.0025,2.0000,0.0690,0.0000,1.0000,0.0000,1.0000,0.0000,4.3678,30.0000
433,5,0.0348,2.6000,0.1289,0.3388,1.0000,0.0000,1.0000,0.0000,3.4392,28.0000
434,5,0.0348,2.6000,0.1289,0.3388,1.0000,0.0000,1.0000,0.0000,3.4392,28.0000
435,4,0.0092,2.0000,0.0924,0.3944,1.0000,0.0000,1.0000,0.0000,2.1538,26.0000
436,4,0.0092,2.0000,0.0924,0.3944,1.0000,0.0000,1.0000,0.0000,2.1538,26.0000
437,0
438,1,0.0067,3.0000,0.1200,0.6116,1.0000,0.0000,1.0000,0.0000,1.5385,26.0000
439,1,0.0067,3.0000,0.1200,0.6116,1.0000,0.0000,1.0000,0.0000,1.5385,26.0000
440,1,0.0057,3.0000,0.1111,0.0000,1.0000,0.0000,1.0000,0.0000,3.4392,28.0000
441,1,0.0057,3.0000,0.1111,0.0000,1.0000,0.0000,1.0000,0.0000,3.4392,28.0000
442,3,0.0443,4.6667,0.1846,0.2811,1.0000,0.0000,1.0000,0.0000,5.9770,30.0000
443,3,0.0443,4.6667,0.1846,0.2811,1.0000,0.0000,1.0000,0.0000,5.9770,30.0000
444,3,0.0580,5.3333,0.2427,0.1240,1.0000,0.0000,1.0000,0.0000,10.9848,33.0000
445,3,0.0580,5.3333,0.2427,0.1240,1.0000,0.0000,1.0000,0.0000,10.9848,33.0000
446,1,0.0053,3.0000,0.1071,0.0000,2.0000,665.5601,1.0000,0.0000,3.9409,29.0000
447,1,0.0053,3.0000,0.1071,0.0000,2.0000,665.5601,1.0000,0.0000,3.9409,29.0000
448,0
449,0
450,0
451,3,0.0084,2.3333,0.0928,0.2293,1.0000,0.0000,1.0000,0.0000,3.0108,31.0000
452,3,0.0084,2.3333,0.0928,0.2293,1.0000,0.0000,1.0000,0.0000,3.0108,31.0000
453,0
454,4,0.0167,2.0000,0.1010,0.0000,1.0000,0.0000,1.0000,0.0000,5.2308,26.0000
455,4,0.0167,2.0000,0.1010,0.0000,1.0000,0.0000,1.0000,0.0000,5.2308,26.0000
456,2,0.0357,4.5000,0.1641,0.3896,1.0000,0.0000,1.0000,0.0000,4.4335,29.0000
457,2,0.0357,4.5000,0.1641,0.3896,1.0000,0.0000,1.0000,0.0000,4.4335,29.0000
458,2,0.0155,4.0000,0.1562,0.0785,1.0000,0.0000,1.0000,0.0000,8.5227,33.0000
459,2,0.0155,4.0000,0.1562,0.0785,1.0000,0.0000,1.0000,0.0000,8.5227,33.0000
460,4,0.0205,3.7500,0.1539,0.1801,1.0000,0.0000,1.0000,0.0000,7.1429,29.0000
461,4,0.0205,3.7500,0.1539,0.1801,1.0000,0.0000,1.0000,0.0000,7.1429,29.0000
462,3,0.0061,2.3333,0.0874,0.0000,1.0000,0.0000,1.0000,0.0000,4.9462,31.0000
463,3,0.0061,2.3333,0.0874,0.0000,1.0000,0.0000,1.0000,0.0000,4.9462,31.0000
464,2,0.0259,4.0000,0.1707,0.3887,1.0000,0.0000,1.0000,0.0000,3.9080,30.0000
465,2,0.0259,4.0000,0.1707,0.3887,1.0000,0.0000,1.0000,0.0000,3.9080,30.0000
466,1,0.0069,4.0000,0.1333,0.5236,1.0000,0.0000,1.0000,0.0000,3.4409,31.0000
467,1,0.0069,4.0000,0.1333,0.5236,1.0000,0.0000,1.0000,0.0000,3.4409,31.0000
468,5,0.0065,2.8000,0.0952,0.0925,1.2000,146.9628,1.0000,0.0000,3.9773,33.0000
469,5,0.0065,2.8000,0.0952,0.0925,1.2000,146.9628,1.0000,0.0000,3.9773,33.0000
470,2,0.0368,4.5000,0.1859,0.4090,1.0000,0.0000,1.0000,0.0000,3.8710,31.0000
471,2,0.0368,4.5000,0.1859,0.4090,1.0000,0.0000,1.0000,0.0000,3.8710,31.0000
472,2,0.0079,3.0000,0.1143,0.5651,1.0000,0.0000,1.0000,0.0000,2.7094,29.0000
473,2,0.0079,3.0000,0.1143,0.5651,1.0000,0.0000,1.0000,0.0000,2.7094,29.0000
474,1,0.0067,3.0000,0.1200,0.0000,1.0000,0.0000,1.0000,0.0000,6.1538,26.0000
475,1,0.0067,3.0000,0.1200,0.0000,1.0000,0.0000,1.0000,0.0000,6.1538,26.0000
476,3,0.0411,3.0000,0.1488,0.1523,1.0000,0.0000,1.0000,0.0000,7.0000,25.0000
477,3,0.0411,3.0000,0.1488,0.1523,1.0000,0.0000,1.0000,0.0000,7.0000,25.0000
478,0
479,2,0.0367,3.5000,0.2099,0.1978,1.0000,0.0000,1.0000,0.0000,7.0769,26.0000
480,2,0.0367,3.5000,0.2099,0.1978,1.0000,0.0000,1.0000,0.0000,7.0769,26.0000
481,2,0.0031,2.0000,0.0769,0.0000,1.0000,0.0000,1.0000,0.0000,4.5584,27.0000
482,2,0.0031,2.0000,0.0769,0.0000,1.0000,0.0000,1.0000,0.0000,4.5584,27.0000
483,0
484,1,0.0237,3.0000,0.1775,0.2245,1.0000,0.0000,1.0000,0.0000,6.1594,24.0000
485,1,0.0237,3.0000,0.1775,0.2245,1.0000,0.0000,1.0000,0.0000,6.1594,24.0000
486,2,0.0054,2.5000,0.1042,0.3058,1.0000,0.0000,1.0000,0.0000,2.6667,25.0000
487,2,0.0054,2.5000,0.1042,0.3058,1.0000,0.0000,1.0000,0.0000,2.6667,25.0000
488,2,0.0277,3.5000,0.1635,0.3686,1.5000,139.3637,1.5000,0.0000,3.9886,27.0000
489,2,0.0277,3.5000,0.1635,0.3686,1.5000,139.3637,1.5000,0.0000,3.9886,27.0000
490,2,0.0091,3.5000,0.1458,0.2311,1.0000,0.0000,1.0000,0.0000,5.0000,25.0000
491,2,0.0091,3.5000,0.1458,0.2311,1.0000,0.0000,1.0000,0.0000,5.0000,25.0000
492,1,0.0714,4.0000,0.2540,0.2592,1.0000,0.0000,1.0000,0.0000,8.2251,22.0000
493,1,0.0714,4.0000,0.2540,0.2592,1.0000,0.0000,1.0000,0.0000,8.2251,22.0000
494,1,0.0036,2.0000,0.0833,0.7071,1.0000,0.0000,1.0000,0.0000,2.3333,25.0000
495,1,0.0036,2.0000,0.0833,0.7071,1.0000,0.0000,1.0000,0.0000,2.3333,25.0000
496,0
497,2,0.0086,2.5000,0.1011,0.4731,1.0000,0.0000,1.0000,0.0000,1.8391,30.0000
498,2,0.0086,2.5000,0.1011,0.4731,1.0000,0.0000,1.0000,0.0000,1.8391,30.0000
499,3,0.0120,3.0000,0.1172,0.1447,1.0000,0.0000,1.0000,0.0000,4.2781,34.0000
500,3,0.0120,3.0000,0.1172,0.1447,1.0000,0.0000,1.0000,0.0000,4.2781,34.0000
501,3,0.0054,2.3333,0.0856,0.1583,1.0000,0.0000,1.0000,0.0000,2.1505,31.0000
502,3,0.0054,2.3333,0.0856,0.1583,1.0000,0.0000,1.0000,0.0000,2.1505,31.0000
503,1,0.0256,5.0000,0.1905,0.5424,1.0000,0.0000,1.0000,0.0000,4.7619,28.0000
504,1,0.0256,5.0000,0.1905,0.5424,1.0000,0.0000,1.0000,0.0000,4.7619,28.0000
505,2,0.0100,2.5000,0.1086,0.4731,1.0000,0.0000,1.0000,0.0000,2.9101,28.0000
506,2,0.0100,2.5000,0.1086,0.4731,1.0000,0.0000,1.0000,0.0000,2.9101,28.0000
507,0
508,2,0.0316,2.5000,0.1679,0.1905,1.0000,0.0000,1.0000,0.0000,5.4348,24.0000
509,2,0.0316,2.5000,0.1679,0.1905,1.0000,0.0000,1.0000,0.0000,5.4348,24.0000
510,3,0.0335,3.3333,0.1811,0.1420,1.3333,62.1448,1.0000,0.0000,7.3892,29.0000
511,3,0.0335,3.3333,0.1811,0.1420,1.3333,62.1448,1.0000,0.0000,7.3892,29.0000
512,0
513,2,0.0046,2.0000,0.0750,0.0000,1.0000,0.0000,1.0000,0.0000,3.4409,31.0000
514,2,0.0046,2.0000,0.0750,0.0000,1.0000,0.0000,1.0000,0.0000,3.4409,31.0000
515,2,0.0172,3.5000,0.1561,0.2922,1.0000,0.0000,1.0000,0.0000,3.9409,29.0000
516,2,0.0172,3.5000,0.1561,0.2922,1.0000,0.0000,1.0000,0.0000,3.9409,29.0000
517,0
518,1,0.0769,7.0000,0.2540,0.3558,1.0000,0.0000,1.0000,0.0000,8.4656,28.0000
519,1,0.0769,7.0000,0.2540,0.3558,1.0000,0.0000,1.0000,0.0000,8.4656,28.0000
520,2,0.0230,4.5000,0.1877,0.2111,1.0000,0.0000,1.0000,0.0000,6.4516,31.0000
521,2,0.0230,4.5000,0.1877,0.2111,1.0000,0.0000,1.0000,0.0000,6.4516,31.0000
522,3,0.0209,3.0000,0.1342,0.4613,1.3333,90.9340,1.0000,0.0000,3.9683,28.0000
523,3,0.0209,3.0000,0.1342,0.4613,1.3333,90.9340,1.0000,0.0000,3.9683,28.0000
524,2,0.0382,3.5000,0.1637,0.3312,1.0000,0.0000,1.0000,0.0000,4.5977,30.0000
525,2,0.0382,3.5000,0.1637,0.3312,1.0000,0.0000,1.0000,0.0000,4.5977,30.0000
526,1,0.0300,4.0000,0.1818,0.2586,1.0000,0.0000,1.0000,0.0000,6.4615,26.0000
527,1,0.0300,4.0000,0.1818,0.2586,1.0000,0.0000,1.0000,0.0000,6.4615,26.0000
528,3,0.0057,2.6667,0.0985,0.1103,1.0000,0.0000,1.0000,0.0000,3.9080,30.0000
529,3,0.0057,2.6667,0.0985,0.1103,1.0000,0.0000,1.0000,0.0000,3.9080,30.0000
530,2,0.0454,4.5000,0.1841,0.0494,1.0000,0.0000,1.0000,0.0000,12.6894,33.0000
531,2,0.0454,4.5000,0.1841,0.0494,1.0000,0.0000,1.0000,0.0000,12.6894,33.0000
532,2,0.0104,3.5000,0.1361,0.0814,1.0000,0.0000,1.0000,0.0000,7.3084,34.0000
533,2,0.0104,3.5000,0.1361,0.0814,1.0000,0.0000,1.0000,0.0000,7.3084,34.0000
534,0
535,3,0.0077,2.0000,0.0804,0.5258,1.0000,0.0000,1.0000,0.0000,1.7204,31.0000
536,3,0.0077,2.0000,0.0804,0.5258,1.0000,0.0000,1.0000,0.0000,1.7204,31.0000
537,0
538,1,0.0342,6.0000,0.2269,0.4857,1.0000,0.0000,1.0000,0.0000,5.0265,28.0000
539,1,0.0342,6.0000,0.2269,0.4857,1.0000,0.0000,1.0000,0.0000,5.0265,28.0000
540,0
541,3,0.0528,3.6667,0.2178,0.1687,1.0000,0.0000,1.0000,0.0000,6.8783,28.0000
542,3,0.0528,3.6667,0.2178,0.1687,1.0000,0.0000,1.0000,0.0000,6.8783,28.0000
543,0
544,0
545,0
546,0
547,1,0.0571,4.0000,0.2344,0.2152,1.0000,0.0000,1.0000,0.0000,7.7922,22.0000
548,1,0.0571,4.0000,0.2344,0.2152,1.0000,0.0000,1.0000,0.0000,7.7922,22.0000
549,2,0.0172,3.0000,0.1388,0.2683,1.0000,0.0000,1.0000,0.0000,3.6946,29.0000
550,2,0.0172,3.0000,0.1388,0.2683,1.0000,0.0000,1.0000,0.0000,3.6946,29.0000
551,3,0.0352,3.3333,0.1499,0.2830,1.0000,0.0000,1.3333,0.0000,3.0108,31.0000
552,3,0.0352,3.3333,0.1499,0.2830,1.0000,0.0000,1.3333,0.0000,3.0108,31.0000
553,2,0.0152,3.0000,0.1402,0.2667,1.0000,0.0000,1.0000,0.0000,4.3478,23.0000
554,2,0.0152,3.0000,0.1402,0.2667,1.0000,0.0000,1.0000,0.0000,4.3478,23.0000
555,1,0.0036,2.0000,0.0833,0.0000,1.0000,0.0000,1.0000,0.0000,6.6667,25.0000
556,1,0.0036,2.0000,0.0833,0.0000,1.0000,0.0000,1.0000,0.0000,6.6667,25.0000
557,6,0.0171,2.0000,0.0928,0.0001,1.0000,0.0000,1.0000,0.0000,3.1746,28.0000
558,6,0.0171,2.0000,0.0928,0.0001,1.0000,0.0000,1.0000,0.0000,3.1746,28.0000
559,0
560,0
561,1,0.0143,4.0000,0.1905,0.5236,1.0000,0.0000,1.0000,0.0000,5.1948,22.0000
562,1,0.0143,4.0000,0.1905,0.5236,1.0000,0.0000,1.0000,0.0000,5.1948,22.0000
563,1,0.0040,2.0000,0.0870,0.0000,1.0000,0.0000,1.0000,0.0000,3.2609,24.0000
564,1,0.0040,2.0000,0.0870,0.0000,1.0000,0.0000,1.0000,0.0000,3.2609,24.0000
565,2,0.0138,2.5000,0.1275,0.4731,1.0000,0.0000,1.0000,0.0000,2.1739,24.0000
566,2,0.0138,2.5000,0.1275,0.4731,1.0000,0.0000,1.0000,0.0000,2.1739,24.0000
567,0
568,0
569,0
570,5,0.0431,2.8000,0.1392,0.0000,1.0000,0.0000,1.0000,0.0000,5.4131,27.0000
571,5,0.0431,2.8000,0.1392,0.0000,1.0000,0.0000,1.0000,0.0000,5.4131,27.0000
572,0
573,6,0.0284,2.1667,0.1060,0.0490,1.0000,0.0000,1.0000,0.0000,4.3011,31.0000
574,6,0.0284,2.1667,0.1060,0.0490,1.0000,0.0000,1.0000,0.0000,4.3011,31.0000
575,2,0.0049,2.0000,0.0776,0.0001,1.0000,0.0000,1.0000,0.0000,3.4483,30.0000
576,2,0.0049,2.0000,0.0776,0.0001,1.0000,0.0000,1.0000,0.0000,3.4483,30.0000
577,1,0.0661,6.0000,0.2381,0.3981,1.0000,0.0000,1.0000,0.0000,7.6355,29.0000
578,1,0.0661,6.0000,0.2381,0.3981,1.0000,0.0000,1.0000,0.0000,7.6355,29.0000
579,2,0.0099,4.5000,0.1571,0.1833,1.0000,0.0000,1.0000,0.0000,6.8966,30.0000
580,2,0.0099,4.5000,0.1571,0.1833,1.0000,0.0000,1.0000,0.0000,6.8966,30.0000
581,2,0.0046,2.0000,0.0750,0.0000,1.5000,296.2688,1.0000,0.0000,6.8817,31.0000
582,2,0.0046,2.0000,0.0750,0.0000,1.5000,296.2688,1.0000,0.0000,6.8817,31.0000
583,1,0.0023,2.0000,0.0667,0.0000,1.0000,0.0000,1.0000,0.0000,7.0968,31.0000
584,1,0.0023,2.0000,0.0667,0.0000,1.0000,0.0000,1.0000,0.0000,7.0968,31.0000
585,2,0.0049,2.5000,0.0897,0.2374,1.0000,0.0000,1.0000,0.0000,2.5287,30.0000
586,2,0.0049,2.5000,0.0897,0.2374,1.0000,0.0000,1.0000,0.0000,2.5287,30.0000
587,2,0.0040,2.5000,0.0893,0.0000,1.0000,0.0000,1.0000,0.0000,6.6502,29.0000
588,2,0.0040,2.5000,0.0893,0.0000,1.0000,0.0000,1.0000,0.0000,6.6502,29.0000
589,3,0.0262,3.3333,0.1207,0.3597,1.0000,0.0000,1.0000,0.0000,2.8409,33.0000
590,3,0.0262,3.3333,0.1207,0.3597,1.0000,0.0000,1.0000,0.0000,2.8409,33.0000
591,0
592,2,0.0049,3.0000,0.1034,0.2618,1.0000,0.0000,1.0000,0.0000,2.9885,30.0000
593,2,0.0049,3.0000,0.1034,0.2618,1.0000,0.0000,1.0000,0.0000,2.9885,30.0000
594,5,0.0988,3.0000,0.1766,0.1121,1.0000,0.0000,1.0000,0.0000,7.6087,24.0000
595,5,0.0988,3.0000,0.1766,0.1121,1.0000,0.0000,1.0000,0.0000,7.6087,24.0000
596,3,0.0200,2.6667,0.1280,0.2619,1.3333,121.4580,1.0000,0.0000,3.6923,26.0000
597,3,0.0200,2.6667,0.1280,0.2619,1.3333,121.4580,1.0000,0.0000,3.6923,26.0000
598,0
599,0
600,2,0.0117,2.0000,0.1184,0.0000,1.0000,0.0000,1.0000,0.0000,4.7368,20.0000
601,2,0.0117,2.0000,0.1184,0.0000,1.0000,0.0000,1.0000,0.0000,4.7368,20.0000
602,0
