tempo,quantidadePAs,articulation_points_percentage,betweenness,degree,closeness,eigenvector,lifespan,mobility,fragmentationImpact,k_connectivity,density,number_of_cars
1052,1,1.429,0.02517,3.8,0.08365,0.02099,1,0,1,0,4.72,70
1053,1,1.471,0.0415,4.125,0.136,0.04151,1.125,59.75,1,0,5.487,68
1054,1,1.389,0.0263,3.364,0.1001,0.01859,1.091,57.92,1,0,4.343,72
1055,1,1.389,0.009256,4.167,0.08248,0.02663,1.167,76.44,1,0,7.433,72
1056,1,1.316,0.008106,4,0.06515,0.03359,1.286,235.6,1.143,0,4.737,76
1057,1,1.429,0.004813,3.125,0.05919,0.08816,1,0,1.125,0,2.277,70
1058,1,1.613,0.001366,2.5,0.04381,1.504e-06,1,0,1,0,3.226,62
1059,1,1.724,0.04261,4,0.1522,0.04429,1,0,1,0,5.324,58
1060,1,1.471,0.01779,4.167,0.1184,0.03196,1.167,38.47,1,0,6.19,68
1061,1,1.282,0.007063,2.667,0.08498,0.01874,1,0,1,0,5.261,78
1062,1,1.389,0.022,4,0.109,0.03082,1.125,61.29,1,0,5.673,72
1063,1,1.429,0.004467,3.4,0.07595,0.02112,1,0,1,0,5.093,70
1064,1,1.37,0.01193,4,0.08932,0.02235,1,0,1,0,4.262,73
1065,1,1.299,0.02218,4,0.08673,0.02427,1,0,1.2,0,4.887,77
1066,1,1.333,0.01913,3.25,0.1442,0.001996,1,0,1,0,9.946,75
1067,1,1.333,0.03076,4,0.0883,0.03705,1,0,1,0,4.505,75
1068,1,1.37,0.01824,3.385,0.06532,0.02755,1,0,1,0,3.501,73
1069,1,1.37,0.01062,3.357,0.06861,0.008355,1.071,24.78,1,0,5.518,73
1070,1,1.389,0.007981,3,0.05531,0.005877,1.167,114.4,1,0,3.56,72
1071,1,1.471,0.007753,2.714,0.06021,0.01252,1.143,129.3,1,0,5.312,68
1072,1,1.493,0.01262,3,0.09174,0.01044,1.2,158.8,1,0,6.287,67
1073,1,1.562,0.00621,3,0.1073,0.02279,1,0,1,0,6.002,64
1074,1,1.493,0.0004662,2,0.0303,2.029e-09,1.5,233,1,0,4.749,67
1075,1,1.37,0.003443,3.2,0.05642,7.339e-07,1.4,115.6,1,0,6.126,73
1076,1,1.333,0.0124,3,0.06254,0.003774,1,0,1,0,4.396,75
1077,1,1.37,0.0064,4.286,0.06823,0.04448,1,0,1,0,3.501,73
1078,1,1.471,0.007107,2.429,0.06612,0.006473,1,0,1,0,6.014,68
1079,1,1.316,0.02775,6,0.1516,0.01791,1,0,1,0,8.842,76
1080,1,1.282,0.02368,4.455,0.1067,0.04618,1.091,16.97,1,0,5.461,78
1081,1,1.333,0.01606,3.8,0.08134,0.01213,1.2,159.4,1,0,3.892,75
1082,1,1.266,0.001132,2.6,0.03711,3.783e-09,1,0,1,0,5.323,79
1083,1,1.282,0.0008544,2.5,0.03539,1.001e-11,1.25,120,1,0,3.929,78
1084,1,1.389,0.01638,3.833,0.0965,0.015,1,0,1,0,5.047,72
1085,1,1.316,0.005333,2.4,0.05423,0.0004309,1,0,1,0,4.807,76
1086,1,1.515,0.008426,3.125,0.0746,0.06184,1,0,1,0,2.984,66
1087,1,1.639,0.05359,3.286,0.1188,0.008762,1,0,1,0,5.41,61
1088,1,1.429,0.01471,3.5,0.07156,0.04329,1.5,175,1,0,3.313,70
1089,1,1.667,0.0187,4.333,0.1253,0.05586,1,0,1,0,6.667,60
1090,1,1.613,0.0005464,2,0.03279,6.576e-11,1,0,1,0,3.755,62
1091,1,1.667,0.004822,3.125,0.07214,0.07449,1,0,1,0,3.107,60
1092,0,0,0,0,0,0,0,0,0,0,6.604,59
1093,1,1.37,0.007199,4.2,0.07883,0.01904,1,0,1,0,5.099,73
1094,1,1.235,0.06018,6.833,0.1391,0.04632,1,0,1,0,5.988,81
1095,1,1.316,0.007686,3.5,0.06994,0.018,1.2,144.2,1.2,0,6.596,76
1096,1,1.316,0.02421,3.273,0.1166,0.004118,1.091,65.67,1,0,7.544,76
1097,1,1.408,0.04381,3.2,0.09902,0.002952,1.2,111,1,0,5.755,71
1098,1,1.408,0.01368,3.556,0.07197,0.02203,1.222,190.4,1.111,0,5.03,71
1099,1,1.471,0.001292,2.714,0.04315,2.457e-09,1.571,236.9,1,0,10.23,68
1100,1,1.493,0.008508,4,0.07535,0.1314,1,0,1,0,2.759,67
1101,1,1.613,0.001639,2.667,0.04845,7.707e-16,1,0,1,0,3.384,62
1102,1,1.493,0.01175,3.6,0.09954,0.02992,1.2,108.2,1,0,5.473,67
1103,1,1.408,0.005107,5.167,0.09063,0.05112,1,0,1,0,6.841,71
1104,1,1.316,0.007027,4.5,0.1007,0.006551,1,0,1,0,6.561,76
1105,1,1.389,0.02109,3,0.1086,0.02538,1,0,1.2,0,4.577,72
1106,1,1.37,0.005086,5,0.09369,0.08819,1,0,1,0,4.871,73
1107,1,1.37,0.005086,3.333,0.0828,0.03918,1,0,1,0,6.887,73
1108,1,1.163,0.01572,4.714,0.1045,0.002957,1,0,1,0,7.442,86
1109,1,1.163,0.004307,3.75,0.05914,0.01248,1,0,1.167,0,3.502,86
1110,1,1.266,0.01692,3,0.07611,0.0004846,1.2,117.8,1,0,5.518,79
1111,1,1.205,0.006574,2.833,0.07557,0.01218,1,0,1,0,4.731,83
1112,1,1.316,0.003604,2.667,0.05522,0.0002613,1,0,1,0,5.509,76
1113,1,1.235,0.01391,3.6,0.08383,0.01178,1.2,148.7,1,0,4.537,81
1114,1,1.25,0.03376,4.25,0.1149,0.001301,1,0,1,0,6.487,80
1115,1,1.235,0.0009494,4,0.05,3.374e-06,1,0,1,0,6.049,81
1116,1,1.25,0.01465,3.833,0.08932,0.01339,1,0,1,0,7.69,80
1117,1,1.176,0.01541,3.429,0.09507,0.01574,1.143,28.21,1,0,5.294,85
1118,1,1.299,0.01783,3.818,0.06783,0.037,1,0,1,0,3.247,77
1119,1,1.37,0.008751,5.333,0.1114,0.01977,1,0,1.333,0,4.072,73
1120,1,1.333,0.02518,5.5,0.1408,0.05846,1,0,1,0,4.468,75
1121,1,1.37,0.027,5.667,0.1073,0.03396,1,0,1,0,5.099,73
1122,1,1.37,0.004352,5.75,0.08491,0.07376,1,0,1,0,5.099,73
1123,1,1.429,0.006793,3.5,0.07689,0.01392,1,0,1.125,0,5.714,70
1124,1,1.493,0.02214,3.333,0.09912,0.02039,1,0,1,0,5.699,67
1125,1,1.562,0.01805,3.25,0.07945,0.02245,1,0,1,0,6.448,64
1126,1,1.282,0.003857,3,0.05188,4.246e-07,1,0,1,0,4.829,78
1127,1,1.266,0.002165,2.75,0.05636,0.007277,1,0,1,0,5.42,79
1128,1,1.19,0.002687,3,0.04783,0.02118,1.143,134.3,1.143,0,3.93,84
1129,1,1.351,0.0299,4.857,0.09716,0.008989,1,0,1.143,0,6.627,74
1130,1,1.333,0.0058,3.667,0.07393,0.0007005,1,0,1,0,5.045,75
1131,1,1.266,0.02809,4.222,0.1074,0.02592,1.111,122.2,1,0,5.972,79
1132,1,1.333,0.01966,4,0.07903,0.05161,1.25,254.6,1,0,4.36,75
1133,1,1.333,0.01309,2.545,0.0755,0.01108,1.091,69.77,1,0,5.622,75
1134,1,1.299,0.0113,3.4,0.06168,0.009398,1.2,108.7,1,0,4.067,77
1135,1,1.333,0.005502,5.75,0.09422,0.05202,1,0,1.25,0,6.234,75
1136,1,1.449,0.008999,3,0.06293,0.01297,1,0,1.25,0,5.456,69
1137,1,1.449,0.02757,3.4,0.098,0.03284,1,0,1,0,5.499,69
1138,1,1.429,0.0006394,2,0.0308,1.344e-14,1,0,1,0,4.928,70
1139,1,1.389,0.04331,4.571,0.1303,0.04459,1.143,105.8,1,0,5.321,72
1140,1,1.389,0.01115,5,0.09697,0.07008,1.286,159.3,1,0,4.773,72
1141,1,1.282,0.009342,3.667,0.07791,0.03693,1.167,87.89,1,0,3.73,78
1142,1,1.316,0.009489,3.667,0.1176,0.005922,1,0,1,0,9.579,76
1143,1,1.19,0.006024,3.25,0.0728,0.007522,1,0,1,0,5.25,84
1144,1,1.205,0.01415,3.4,0.09104,0.008763,1.2,99.91,1.1,0,7.317,83
1145,1,1.235,0.0193,4.083,0.08088,0.04014,1.167,21.18,1,0,4.012,81
1146,1,1.299,0.009357,3.333,0.07415,0.001411,1,0,1,0,5.537,77
1147,1,1.515,0.03471,4.4,0.1252,0.06327,1,0,1,0,6.34,66
1148,1,1.389,0.002414,3,0.05352,7.65e-09,1,0,1,0,6.534,72
1149,1,1.429,0.002192,3.857,0.05891,0.04002,1.143,72.4,1,0,4.886,70
1150,1,1.471,0.004846,2.857,0.0539,0.02686,1,0,1,0,3.073,68
1151,1,1.449,0.05323,5.5,0.1493,0.04969,1.25,128.4,1,0,7.46,69
1152,1,1.538,0.01557,4.167,0.0882,0.05427,1.167,86.58,1,0,5.913,65
1153,1,1.538,0.02083,2.8,0.1126,0.01262,1,0,1.2,0,7.163,65
1154,1,1.22,0.0006173,2,0.02778,1.305e-21,1,0,1,0,4.426,82
1155,1,1.351,0.03653,8,0.1745,0.09493,1,0,1,0,4.665,74
1156,1,1.449,0.002963,3.25,0.06246,0.03492,1,0,1,0,4.902,69
1157,1,1.37,0.007433,3.333,0.06593,0.004654,1,0,1,0,5.86,73
1158,1,1.333,0.001728,2.667,0.04268,5.678e-13,1,0,1,0,4.721,75
1159,1,1.22,0.004527,3.222,0.05727,0.04236,1,0,1,0,3.041,82
1160,1,1.25,0.004562,4.222,0.07073,0.02528,1,0,1,0,6.456,80
1161,1,1.282,0.001025,3.143,0.04295,5.156e-07,1.286,173.8,1,0,4.096,78
1162,1,1.299,0.00886,5,0.09946,0.04208,1,0,1,0,5.742,77
1163,1,1.429,0.03051,4.111,0.1039,0.05761,1.222,111.6,1,0,5.424,70
1164,1,1.37,0.002087,3.667,0.06381,0.04117,1,0,1,0,5.898,73
1165,1,1.235,0.001464,3.5,0.04688,1.232e-15,1.25,197.6,1,0,6.358,81
1166,1,1.282,0.01388,6.6,0.102,0.06254,1,0,1,0,6.194,78
1167,1,1.299,0.0036,2.286,0.05253,0.008522,1,0,1.143,0,3.213,77
1168,1,1.471,0.02521,3.4,0.1184,0.03121,1,0,1,0,4.609,68
1169,1,1.389,0.0143,4.1,0.09596,0.03232,1,0,1,0,5.673,72
1170,1,1.429,0.01545,3.125,0.1136,0.007923,1,0,1,0,8.696,70
1171,1,1.351,0.005746,2.8,0.04969,0.007738,1.2,132.4,1,0,4.887,74
1172,1,1.351,0.01134,3,0.0726,0.001462,1.143,72.51,1,0,5.813,74
1173,1,1.389,0.01322,3.462,0.07749,0.01284,1.231,121.9,1,0,3.834,72
1174,1,1.515,0.0107,2.5,0.07769,0.01217,1,0,1,0,4.056,66
1175,1,1.282,0.009114,2.444,0.06124,0.0002864,1,0,1,0,8.192,78
1176,1,1.316,0.03351,5,0.1317,0.03344,1,0,1,0,7.018,76
1177,1,1.266,0.00415,3,0.06015,0.00666,1,0,1,0,4.544,79
1178,1,1.19,0.0191,4.25,0.1019,0.008614,1,0,1,0,7.315,84
1179,1,1.149,0.03371,6.833,0.1738,0.04023,1,0,1,0,9.57,87
1180,1,1.19,0.00764,3,0.07878,0.002385,1,0,1,0,7.975,84
1181,1,1.149,0.0004104,2.5,0.02907,1.893e-13,1,0,1,0,4.945,87
1182,1,1.22,0.005526,5.75,0.1015,0.03449,1,0,1,0,6.113,82
1183,1,1.136,0.008068,4,0.0714,0.006517,1,0,1,0,6.139,88
1184,1,1.25,0.02816,3.5,0.08528,0.01498,1.125,83.41,1.25,0,6.994,80
1185,1,1.299,0.01583,3.375,0.08658,0.001345,1.125,92.74,1,0,5.297,77
1186,1,1.316,0.01141,3.333,0.1022,0.03498,1,0,1,0,4.807,76
1187,1,1.667,0.03285,4.8,0.1359,0.0355,1,0,1,0,9.548,60
1188,1,1.389,0.02404,3.25,0.1178,0.006927,1.5,164.7,1,0,6.338,72
1189,1,1.235,0.0188,4.5,0.1054,0.07409,1,0,1,0,3.889,81
1190,1,1.235,0.003603,2.917,0.05623,0.009586,1.083,90.8,1,0,4.506,81
1191,1,1.449,0.001756,3.667,0.0576,0.09833,1,0,1.333,0,2.43,69
1192,1,1.429,0.006007,3,0.08263,0.01875,1,0,1,0,5.466,70
1193,1,1.316,0.01234,5.5,0.08606,0.03559,1.25,54.34,1,0,8.14,76
1194,1,1.351,0.02106,2.667,0.1051,0.006648,1,0,1,0,5.739,74
1195,1,1.299,0.01123,4.625,0.07947,0.05392,1.125,121.6,1,0,4.477,77
1196,1,1.449,0.008736,3.8,0.06723,0.03591,1.1,58.79,1,0,3.922,69
1197,1,1.37,0.01969,3,0.1,0.02123,1,0,1,0,5.099,73
1198,1,1.449,0.01171,4.667,0.1242,0.05424,1,0,1,0,6.223,69
1199,1,1.538,0.009425,2.3,0.06445,0.01146,1.1,51.88,1,0,3.894,65
1200,1,2.083,0.009251,4,0.1158,0.09594,1,0,1,0,6.206,48
1201,1,2.439,0.003846,3,0.08,1.944e-05,1,0,1,0,3.659,41
1202,1,3.03,0.01411,7,0.2222,0.3274,1,0,1,0,6.439,33
1203,1,2.941,0.02462,4.5,0.1599,2.717e-05,1.5,138.3,1,0,5.882,34
1204,0,0,0,0,0,0,0,0,0,0,4.637,32
1205,0,0,0,0,0,0,0,0,0,0,11.11,27
1206,1,3.448,0.002646,2,0.07143,7.969e-06,1,0,1,0,4.187,29
1207,1,3.704,0.03077,3.5,0.1635,0.4969,1,0,2,0,3.419,27
1208,0,0,0,0,0,0,0,0,0,0,1.846,26
1209,1,4.167,0.02372,3.5,0.1856,0.3092,1,0,1,0,6.522,24
1210,1,3.333,0.009852,4,0.1379,1.362e-05,2,402.6,1,0,5.747,30
1211,1,3.846,0.04667,7,0.2945,0.2972,1,0,1,0,9.538,26
1212,1,3.333,0.002463,2,0.06897,2.638e-38,1,0,1,0,5.057,30
1213,1,3.571,0.01852,3.5,0.1619,0.2922,1,0,1,0,3.704,28
1214,0,0,0,0,0,0,0,0,0,0,5.231,26
1215,1,3.333,0.02956,3,0.2241,0.07597,1,0,1,0,10.8,30
1216,1,3.704,0.03077,4,0.1885,0.2814,1,0,1,0,3.989,27
1217,1,3.704,0.009231,3,0.1231,0.5651,1,0,1,0,1.994,27
1218,1,3.704,0.03138,2.2,0.1125,0.3972,1,0,1.2,0,3.704,27
1219,1,3.846,0.007778,2.333,0.1027,0.1583,1.333,61.62,1,0,4,26
1220,1,4.762,0.005263,2,0.1,3.186e-05,1,0,1,0,3.81,21
1221,1,4.167,0.06061,3.333,0.2007,0.181,1,0,1,0,6.884,24
1222,1,3.448,0.01951,4,0.1794,0.0842,1,0,1,0,12.32,29
1223,1,3.333,0.002463,2,0.06897,4.627e-10,2,1074,1,0,2.759,30
1224,0,0,0,0,0,0,0,0,0,0,4.497,28
1225,0,0,0,0,0,0,0,0,0,0,1.724,29
1226,1,3.846,0.003333,2,0.08,3.959e-05,1,0,1,0,2.769,26
1227,1,3.448,0.01058,2.5,0.1071,0.07928,1,0,1,0,5.419,29
1228,1,3.571,0.002849,2,0.07407,8.155e-08,1,0,1,0,4.497,28
1229,0,0,0,0,0,0,0,0,0,0,1.97,29
1230,1,3.846,0.01222,2.333,0.121,0.04528,1,0,1,0,7.692,26
1231,1,3.846,0.006667,3,0.12,2.695e-05,2,602.2,1,0,4.615,26
1232,0,0,0,0,0,0,0,0,0,0,10.77,26
1233,1,3.846,0.003333,2,0.08,3.959e-05,1,0,1,0,2.462,26
1234,1,4.545,0.03333,4,0.2344,0.2652,1,0,1,0,8.658,22
1235,0,0,0,0,0,0,0,0,0,0,8.73,28
1236,1,3.704,0.009231,4,0.1538,0.5236,1,0,1,0,2.564,27
1237,0,0,0,0,0,0,0,0,0,0,5,25
1238,0,0,0,0,0,0,0,0,0,0,4.843,27
1239,1,4.348,0.008658,3,0.1364,0.6116,1,0,1,0,1.976,23
1240,1,3.704,0.01077,3,0.1327,0.1581,1,0,1,0,5.128,27
1241,1,3.846,0.01333,5,0.2,0.4623,2,306.4,1,0,4.923,26
1242,1,3.226,0.02253,3.2,0.1182,0.2134,1,0,1,0,4.301,31
1243,1,3.333,0.007389,4,0.1379,0.5236,1,0,1,0,3.218,30
1244,0,0,0,0,0,0,0,0,0,0,6.882,31
1245,1,3.03,0.006048,2.667,0.08594,0.2978,1,0,1,0,1.894,33
1246,1,3.03,0.04032,7,0.2301,0.4685,1,0,1,0,5.303,33
1247,1,3.333,0.01724,5,0.2006,0.2553,2,9.239,1,0,8.966,30
1248,1,3.03,0.01714,3.5,0.1328,1.174e-05,1,0,1,0,5.114,33
1249,1,3.03,0.01747,3.667,0.1295,0.145,1,0,1,0,5.871,33
1250,0,0,0,0,0,0,0,0,0,0,3.871,31
1251,1,3.448,0.01534,2.8,0.1196,0.2768,1,0,1,0,4.187,29
1252,1,3.704,0.006154,3,0.1154,0.6116,1,0,1,0,1.709,27
1253,1,3.571,0.01496,2.5,0.1213,0.09615,1,0,1,0,5.556,28
1254,1,4,0.01993,3,0.1437,0.1266,1.5,152.8,1,0,6,25
1255,1,3.226,0.009195,4,0.1389,0.4142,1,0,1,0,3.441,31
1256,1,3.333,0.004926,3,0.1034,7.63e-05,1,0,1,0,2.989,30
1257,1,2.941,0.02083,5.5,0.1778,0.4545,1,0,1,0,4.1,34
1258,0,0,0,0,0,0,0,0,0,0,6.439,33
1259,1,3.125,0.01118,2.6,0.1022,0.1751,1.2,28.04,1,0,4.435,32
1260,0,0,0,0,0,0,0,0,0,0,2.989,30
1261,1,3.571,0.0584,3.25,0.1572,0.158,1,0,1,0,5.026,28
1262,1,3.448,0.06878,3.2,0.1758,0.1447,1.2,7.17,1,0,7.143,29
1263,0,0,0,0,0,0,0,0,0,0,4.497,28
1264,1,3.448,0.005291,2,0.08036,4.109e-06,1,0,1,0,8.867,29
1265,1,3.704,0.02154,5,0.2051,0.347,1,0,1,0,5.698,27
1266,1,3.125,0.06093,4.667,0.1955,0.2412,1,0,1,0,4.839,32
1267,1,3.226,0.01494,3.5,0.1488,0.0443,1.5,142.2,1,0,7.957,31
1268,1,3.125,0.06298,2.571,0.1363,0.04269,1,0,1,0,7.46,32
1269,1,3.125,0.03756,4,0.1936,0.1339,1,0,1,0,7.258,32
1270,1,3.448,0.0119,4,0.1458,0.2618,1,0,1,0,4.433,29
1271,0,0,0,0,0,0,0,0,0,0,5.026,28
1272,1,4.762,0.03158,3,0.1885,0.2471,1,0,1,0,7.143,21
1273,0,0,0,0,0,0,0,0,0,0,1.053,20
1274,0,0,0,0,0,0,0,0,0,0,5.263,19
1275,1,4.762,0.01184,3,0.15,0.2913,1,0,1,0,5.238,21
1276,0,0,0,0,0,0,0,0,0,0,7.937,28
1277,1,3.333,0.02833,5.333,0.2071,0.3304,1,0,1,0,5.747,30
1278,1,3.226,0.009195,3.5,0.1241,0.2,1,0,1,0,4.731,31
1279,0,0,0,0,0,0,0,0,0,0,2.217,29
1280,1,3.704,0.04615,4,0.1715,0.3945,1,0,1,0,4.843,27
1281,0,0,0,0,0,0,0,0,0,0,3.077,26
1282,1,3.571,0.04463,3.333,0.1591,0.3075,1,0,1.333,0,3.439,28
1283,0,0,0,0,0,0,0,0,0,0,6.878,28
1284,0,0,0,0,0,0,0,0,0,0,5.911,29
1285,1,3.448,0.03175,3,0.1886,0.04928,1,0,1,0,8.867,29
1286,1,3.571,0.008547,4,0.1481,0.5236,1,0,1,0,2.91,28
1287,1,3.448,0.04938,3.5,0.1735,0.156,1,0,1,0,4.926,29
1288,1,3.125,0.01075,3,0.1211,0.05678,1,0,1,0,6.048,32
1289,1,2.778,0.04454,4,0.1771,0.075,1,0,1,0,7.619,36
1290,1,3.03,0.004032,2,0.07031,6.838e-05,1,0,1,0,1.894,33
1291,1,3.333,0.03325,4,0.1791,0.2771,1,0,1,0,4.828,30
1292,1,3.333,0.05255,4,0.1716,0.2901,1,0,1.333,0,5.517,30
1293,1,3.333,0.002463,2,0.06897,0.7071,1,0,1,0,1.149,30
1294,0,0,0,0,0,0,0,0,0,0,2.333,25
1295,0,0,0,0,0,0,0,0,0,0,3.385,26
1296,1,3.846,0.01,4,0.16,0.5236,1,0,1,0,2.769,26
1297,1,4,0.07681,3.6,0.2044,0.2475,1,0,1,0,6.333,25
1298,0,0,0,0,0,0,0,0,0,0,7.385,26
1299,1,3.846,0.03133,2.2,0.1237,0.3363,1,0,1.2,0,3.385,26
1300,0,0,0,0,0,0,0,0,0,0,0.9231,26
1301,0,0,0,0,0,0,0,0,0,0,4.667,25
1302,1,3.448,0.0291,4,0.1625,0.3804,1,0,1,0,4.433,29
1303,1,4,0.003623,2,0.08333,0.4082,1.333,17.08,1,0,3,25
1304,1,3.448,0.0172,3.5,0.1299,0.0001714,1,0,1,0,4.187,29
1305,1,3.846,0.015,2.5,0.1226,0.1251,1.25,149.2,1,0,5.538,26
1306,1,3.333,0.009852,2.5,0.1011,0.0001486,1.5,115.8,1.5,0,2.759,30
1307,1,3.571,0.006838,2,0.08325,4.091e-05,1,0,1,0,3.175,28
1308,1,3.704,0.006154,2,0.08654,5.346e-09,1,0,1,0,11.11,27
1309,0,0,0,0,0,0,0,0,0,0,5.665,29
1310,0,0,0,0,0,0,0,0,0,0,7.385,26
1311,0,0,0,0,0,0,0,0,0,0,3.419,27
1312,1,3.571,0.004274,2.5,0.09259,1.282e-06,1,0,1,0,8.995,28
1313,0,0,0,0,0,0,0,0,0,0,2.279,27
1314,1,3.571,0.009972,2.5,0.1086,0.4731,1,0,1,0,2.116,28
1315,0,0,0,0,0,0,0,0,0,0,6.349,28
1316,1,2.941,0.02424,3,0.1178,0.208,1,0,1.2,0,3.565,34
1317,1,3.448,0.0291,4,0.2158,0.1809,1,0,1,0,8.867,29
1318,1,3.125,0.01305,2.6,0.1035,0.1368,1.2,19.1,1,0,3.831,32
1319,0,0,0,0,0,0,0,0,0,0,5.444,32
1320,1,2.941,0.01136,3,0.135,0.182,1,0,1,0,3.743,34
1321,0,0,0,0,0,0,0,0,0,0,5.747,30
1322,0,0,0,0,0,0,0,0,0,0,6.855,32
1323,1,3.571,0.05128,5,0.2037,0.2514,1,0,1,0,7.143,28
1324,1,3.448,0.03836,2.75,0.1315,3.629e-06,1,0,1,0,8.374,29
1325,0,0,0,0,0,0,0,0,0,0,5.846,26
1326,1,3.333,0.006158,2.5,0.09606,0.1977,1,0,1,0,3.448,30
1327,1,3.571,0.01353,3,0.1275,0.2966,1.25,66.41,1,0,4.233,28
1328,0,0,0,0,0,0,0,0,0,0,2.154,26
1329,0,0,0,0,0,0,0,0,0,0,3.134,27
1330,1,3.846,0.003333,2,0.08,2.064e-08,1,0,1,0,12.62,26
1331,1,3.448,0.04101,3.5,0.1695,0.3064,1,0,1,0,5.665,29
1332,0,0,0,0,0,0,0,0,0,0,3.598,33
1333,1,3.448,0.01058,4,0.1488,2.452e-05,1,0,1,0,6.897,29
1334,1,3.333,0.004926,2,0.07759,4.973e-06,1,0,1,0,5.287,30
1335,0,0,0,0,0,0,0,0,0,0,6.158,29
1336,1,3.226,0.002299,2,0.06667,0.5,1,0,1,0,1.505,31
1337,1,4,0.02657,3,0.151,0.4613,1,0,1,0,4.333,25
1338,1,4.348,0.01082,3,0.1409,0.2374,1,0,1,0,4.348,23
1339,1,3.333,0.01355,4,0.1667,0.107,1,0,1,0,8.276,30
1340,1,3.03,0.04435,4,0.2201,0.0787,1,0,1,0,8.144,33
1341,1,3.125,0.007168,2,0.07783,7.487e-05,1,0,1,0,2.218,32
1342,1,3.226,0.02529,3.5,0.1497,0.2791,1,0,1,0,3.226,31
1343,1,3.226,0.006897,4,0.1333,0.5236,1,0,1,0,3.226,31
1344,1,3.333,0.0197,4.5,0.1549,0.4079,1,0,1,0,3.908,30
1345,1,3.125,0.03226,2.5,0.1237,0.1297,1,0,1,0,4.032,32
1346,1,3.571,0.02089,2.333,0.1166,0.2626,1,0,1,0,3.439,28
1347,1,4,0.01812,3,0.1667,0.2316,1,0,1,0,5,25
1348,1,3.704,0.003077,2,0.07692,3.142e-06,1,0,1,0,6.268,27
1349,1,3.448,0.03175,5,0.1944,0.4518,1,0,1,0,4.433,29
1350,1,3.448,0.002646,2,0.07143,2.063e-05,1,0,1,0,2.463,29
1351,0,0,0,0,0,0,0,0,0,0,4.333,25
1352,1,3.226,0.02529,3,0.16,0.1166,1,0,1,0,7.527,31
1353,1,3.448,0.002646,2,0.07143,1.677e-05,1,0,1,0,2.463,29
1354,1,4.167,0.01976,3.5,0.1553,0.2712,1,0,1,0,5.435,24
1355,0,0,0,0,0,0,0,0,0,0,2.536,24
1356,1,3.846,0.06667,3.5,0.2025,0.301,1,0,1,0,5.846,26
1357,1,3.571,0.002849,2,0.07407,3.036e-07,1,0,1,0,6.349,28
1358,1,3.448,0.04586,4.333,0.193,0.2743,1,0,1.333,0,5.419,29
1359,1,3.571,0.04558,3.667,0.175,0.3955,1,0,1,0,4.762,28
1360,1,3.226,0.01724,3,0.1318,0.1895,1.25,41.85,1,0,4.086,31
1361,1,3.333,0.0197,4,0.1552,0.2936,1,0,1,0,4.138,30
1362,1,4.545,0.06667,3.5,0.2338,0.3679,1,0,1.5,0,5.628,22
1363,1,3.571,0.03134,3.667,0.1637,0.251,1.333,47.42,1,0,5.291,28
1364,1,3.226,0.02452,3,0.1277,0.2043,1,0,1,0,4.731,31
1365,1,3.226,0.002299,2,0.06667,2.114e-08,1,0,1,0,3.226,31
1366,0,0,0,0,0,0,0,0,0,0,3.695,29
1367,1,3.704,0.003077,2,0.07692,8.519e-06,1,0,1,0,3.419,27
1368,1,3.448,0.006614,3,0.1071,0.3077,1,0,1,0,2.956,29
1369,1,3.704,0.03077,7,0.2692,0.4324,1,0,1,0,5.983,27
1370,1,3.571,0.005698,2.333,0.09259,8.987e-06,1.333,246.3,1,0,3.968,28
1371,1,4.167,0.03557,5,0.2236,0.5424,1,0,1,0,4.348,24
1372,1,3.571,0.01994,3.25,0.1423,0.2278,1,0,1,0,4.762,28
1373,1,3.448,0.007937,3,0.1143,0.4747,1,0,1,0,2.709,29
1374,0,0,0,0,0,0,0,0,0,0,5.026,28
1375,1,3.846,0.04238,2.571,0.1351,0.3056,1,0,1,0,5.231,26
1376,1,3.571,0.002849,2,0.07407,0.7071,2,302.8,1,0,1.323,28
1377,0,0,0,0,0,0,0,0,0,0,6.158,29
1378,1,3.226,0.006322,3.25,0.1114,0.07871,1.5,316.3,1,0,9.032,31
1379,1,3.226,0.003065,2.333,0.07778,0.2039,1.667,380.5,1,0,2.366,31
1380,1,3.571,0.03276,4.5,0.1775,0.2892,1,0,1,0,5.026,28
1381,0,0,0,0,0,0,0,0,0,0,5.376,31
1382,1,3.704,0.02231,2.25,0.1174,2.101e-05,1,0,1.25,0,3.704,27
1383,0,0,0,0,0,0,0,0,0,0,4.333,25
1384,1,4.348,0.01515,2.5,0.1333,0.4731,1,0,1,0,2.767,23
1385,1,3.704,0.02051,2.667,0.1423,0.1103,1,0,1,0,5.983,27
1386,1,3.125,0.01075,3,0.129,0.2316,1,0,1,0,3.629,32
1387,1,3.704,0.003077,2,0.07692,1.499e-05,1,0,1,0,2.849,27
1388,1,3.704,0.02462,4,0.1963,0.2526,1,0,1,0,6.268,27
1389,1,3.846,0.03667,4.5,0.2069,0.4326,1.5,70.78,1,0,4,26
1390,0,0,0,0,0,0,0,0,0,0,4.615,26
1391,1,4,0.003623,2,0.08333,1.276e-08,1,0,1,0,3.667,25
1392,1,3.571,0.009972,2.5,0.1086,0.4731,1,0,1,0,3.175,28
1393,1,3.571,0.002849,2,0.07407,0.5,1,0,1,0,1.587,28
1394,1,3.448,0.01091,2.75,0.114,0.1715,1,0,1,0,3.941,29
1395,0,0,0,0,0,0,0,0,0,0,6.154,26
