<<<<<<< HEAD
1656,2,0.0044,3.0000,0.0530,0.0000,5.5000,8.8600,24.0000,2.5000
1657,3,0.0047,3.0000,0.0531,0.0000,4.6667,0.7236,24.0000,2.0000
1658,3,0.0052,3.3333,0.0580,0.0000,5.6667,1.2925,23.0000,2.0000
1659,4,0.0037,3.7500,0.0538,0.0000,5.7500,15.4772,27.0000,2.0000
1660,4,0.0039,3.7500,0.0548,0.0000,6.7500,5.7784,26.0000,2.0000
1661,3,0.0032,3.6667,0.0544,0.0000,8.6667,9.0529,26.0000,2.0000
1662,3,0.0090,4.0000,0.0655,0.0000,1.0000,0.0000,27.0000,3.0000
1663,3,0.0090,4.0000,0.0655,0.0000,2.0000,5.2760,26.0000,3.0000
1664,3,0.0092,4.6667,0.0715,0.0000,3.0000,7.7034,26.0000,3.0000
1665,2,0.0093,4.0000,0.0719,0.0000,4.0000,8.0648,24.0000,4.0000
1666,2,0.0093,4.0000,0.0719,0.0000,5.0000,10.2374,24.0000,4.0000
1667,2,0.0099,4.0000,0.0745,0.0000,6.0000,12.0409,24.0000,3.5000
1668,2,0.0005,2.0000,0.0247,0.0000,3.0000,8.3457,24.0000,1.0000
1669,1,0.0010,4.0000,0.0444,0.0000,1.0000,0.0000,24.0000,2.0000
1670,3,0.0094,4.0000,0.0656,0.0000,2.0000,19.4894,22.0000,2.0000
1671,4,0.0028,2.7500,0.0403,0.0000,2.7500,9.0526,22.0000,1.2500
1672,2,0.0005,2.0000,0.0262,0.0000,2.0000,9.0052,23.0000,1.0000
1673,3,0.0082,3.6667,0.0590,0.0000,5.3333,66.2287,20.0000,2.3333
1674,4,0.0161,4.0000,0.0699,0.0000,2.0000,23.4147,18.0000,2.5000
1675,5,0.0075,3.2000,0.0549,0.0000,2.6000,6.6353,20.0000,2.2000
1676,4,0.0098,4.2500,0.0647,0.0000,3.2500,23.1529,19.0000,2.2500
1677,2,0.0057,4.0000,0.0679,0.0000,4.0000,33.4128,21.5000,1.5000
1678,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1679,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1680,1,0.0003,2.0000,0.0244,0.0000,1.0000,0.0000,23.0000,1.0000
1681,2,0.0021,3.5000,0.0476,0.0000,2.5000,12.0782,21.0000,2.0000
1682,5,0.0075,3.6000,0.0582,0.0000,3.0000,21.0895,20.0000,2.4000
1683,5,0.0085,4.2000,0.0640,0.0000,3.6000,5.9220,20.2000,1.6000
1684,6,0.0106,4.0000,0.0624,0.0000,4.0000,5.4119,18.3333,1.3333
1685,6,0.0072,3.3333,0.0536,0.0000,3.3333,25.6624,19.0000,1.6667
1686,5,0.0044,3.4000,0.0504,0.0000,3.0000,8.0033,18.0000,1.6000
1687,3,0.0018,3.3333,0.0496,0.0000,3.3333,21.5994,20.0000,1.3333
1688,2,0.0005,2.5000,0.0305,0.0000,5.5000,29.6791,22.0000,1.0000
1689,3,0.0008,3.0000,0.0382,0.0000,5.3333,57.9073,21.0000,1.0000
1690,3,0.0008,3.6667,0.0427,0.0000,6.3333,13.1079,23.0000,1.0000
1691,2,0.0005,3.0000,0.0349,0.0000,7.0000,14.8388,21.0000,1.0000
1692,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1693,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1694,5,0.0058,4.8000,0.0658,0.0000,3.4000,49.0400,23.0000,2.0000
1695,7,0.0080,4.1429,0.0690,0.0000,3.7143,14.0380,22.1429,2.0000
1696,4,0.0013,2.7500,0.0358,0.0000,4.2500,6.0883,24.0000,1.7500
1697,2,0.0004,2.5000,0.0287,0.0000,3.0000,7.9287,24.0000,1.0000
1698,2,0.0022,3.5000,0.0478,0.0000,7.0000,73.5323,24.0000,2.5000
1699,6,0.0133,3.6667,0.0683,0.0000,4.1667,5.5963,22.0000,1.8333
1700,2,0.0050,3.0000,0.0579,0.0000,2.0000,7.8206,22.0000,1.0000
1701,1,0.0098,4.0000,0.0933,0.0000,3.0000,0.0000,23.0000,1.0000
1702,1,0.0119,4.0000,0.0944,0.0000,4.0000,0.0000,21.0000,1.0000
1703,1,0.0115,4.0000,0.0933,0.0000,5.0000,0.0000,21.0000,1.0000
1704,1,0.0125,4.0000,0.0958,0.0000,6.0000,0.0000,22.0000,1.0000
1705,1,0.0177,5.0000,0.1047,0.0000,7.0000,0.0000,22.0000,2.0000
1706,1,0.0176,5.0000,0.1047,0.0000,8.0000,0.0000,21.0000,2.0000
1707,1,0.0184,5.0000,0.1070,0.0000,9.0000,0.0000,19.0000,2.0000
1708,2,0.0091,3.5000,0.0640,0.0000,5.5000,0.0000,20.0000,1.5000
1709,2,0.0082,3.5000,0.0607,0.0000,6.5000,7.0637,26.0000,1.5000
1710,2,0.0092,3.5000,0.0625,0.0000,7.5000,8.3659,27.0000,1.5000
1711,1,0.0177,5.0000,0.1060,0.0000,13.0000,3.5170,24.0000,2.0000
1712,1,0.0235,6.0000,0.1196,0.0000,14.0000,4.9611,22.0000,3.0000
1713,4,0.0231,7.5000,0.1105,0.0000,9.5000,43.4878,21.2500,3.2500
1714,3,0.0096,8.0000,0.1099,0.0000,13.0000,9.4841,21.0000,2.6667
1715,2,0.0077,10.5000,0.1250,0.0000,12.5000,11.6547,22.0000,2.0000
1716,5,0.0134,6.0000,0.0948,0.0000,4.8000,15.8675,20.0000,2.0000
1717,3,0.0146,4.3333,0.0832,0.0000,3.3333,4.7242,22.0000,2.6667
1718,7,0.0136,3.2857,0.0781,0.0000,3.0000,27.6945,20.0000,1.8571
1719,7,0.0105,3.2857,0.0704,0.0000,3.0000,8.0731,20.0000,1.7143
1720,3,0.0112,3.3333,0.0845,0.0000,4.3333,6.4483,24.0000,1.6667
1721,6,0.0104,3.6667,0.0805,0.0000,4.1667,5.6161,22.0000,1.8333
1722,2,0.0080,4.5000,0.0816,0.0000,5.0000,15.4051,23.0000,2.0000
1723,1,0.0162,10.0000,0.1490,0.0000,9.0000,12.0147,23.0000,3.0000
1724,1,0.0109,8.0000,0.1314,0.0000,5.0000,161.1537,24.0000,2.0000
1725,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1726,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1727,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1728,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1729,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1730,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1731,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1732,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1733,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1734,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1735,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1736,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1737,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1738,1,0.0058,7.0000,0.1149,0.0000,8.0000,129.0146,22.0000,1.0000
1739,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1740,1,0.0002,2.0000,0.0187,0.0000,1.0000,0.0000,21.0000,1.0000
1741,1,0.0002,2.0000,0.0182,0.0000,2.0000,17.9142,24.0000,1.0000
1742,1,0.0002,2.0000,0.0179,0.0000,3.0000,17.6170,26.0000,1.0000
1743,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1744,1,0.0052,7.0000,0.0968,0.0000,1.0000,0.0000,28.0000,1.0000
1745,2,0.0030,6.0000,0.0726,0.0000,1.5000,6.1831,23.0000,1.5000
1746,2,0.0021,6.5000,0.0692,0.0000,2.5000,14.0194,21.0000,1.5000
1747,2,0.0016,5.5000,0.0541,0.0000,3.0000,7.3831,21.0000,1.0000
1748,2,0.0004,3.5000,0.0315,0.0000,1.5000,6.9929,22.0000,1.0000
1749,2,0.0004,3.5000,0.0318,0.0000,2.5000,15.0540,20.0000,1.0000
1750,2,0.0002,2.0000,0.0183,0.0000,2.5000,7.3531,20.0000,1.0000
1751,3,0.0127,5.0000,0.0657,0.0000,2.6667,4.8899,21.0000,4.0000
1752,3,0.0127,5.3333,0.0667,0.0000,3.6667,5.9504,21.0000,4.0000
1753,3,0.0119,5.3333,0.0644,0.0000,4.6667,5.9655,26.0000,4.0000
1754,2,0.0170,8.0000,0.0962,0.0000,2.5000,2.7192,28.0000,5.5000
1755,3,0.0111,6.0000,0.0692,0.0000,5.0000,15.4373,28.0000,4.0000
1756,2,0.0004,3.0000,0.0259,0.0000,6.0000,12.0260,29.0000,1.0000
1757,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1758,1,0.0017,5.0000,0.0659,0.0000,9.0000,17.1327,28.0000,1.0000
1759,2,0.0234,11.0000,0.1302,0.0000,1.0000,0.0000,27.0000,4.0000
1760,2,0.0256,10.0000,0.1195,0.0000,2.0000,2.3338,24.0000,4.0000
1761,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1762,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1763,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1764,3,0.0008,3.0000,0.0355,0.0000,1.0000,0.0000,27.0000,1.0000
1765,1,0.0003,3.0000,0.0261,0.0000,2.0000,14.8962,30.0000,1.0000
1766,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1767,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1768,4,0.0038,3.5000,0.0553,0.0000,1.5000,15.8328,25.0000,2.5000
1769,2,0.0032,4.5000,0.0563,0.0000,2.0000,8.9692,25.0000,3.5000
1770,1,0.0086,5.0000,0.0860,0.0000,6.0000,166.9782,24.0000,3.0000
1771,3,0.0080,6.0000,0.0642,0.0000,3.0000,4.3189,21.0000,3.0000
1772,2,0.0056,5.0000,0.0573,0.0000,2.0000,9.2914,23.0000,2.5000
1773,1,0.0116,7.0000,0.0933,0.0000,3.0000,3.5820,24.0000,5.0000
1774,2,0.0064,5.5000,0.0716,0.0000,2.5000,2.8743,23.0000,3.0000
1775,1,0.0124,4.0000,0.0942,0.0000,5.0000,7.8676,23.0000,5.0000
1776,1,0.0131,6.0000,0.1045,0.0000,6.0000,10.2184,21.0000,5.0000
1777,3,0.0082,3.6667,0.0651,0.0000,3.0000,4.0495,24.0000,3.0000
1778,4,0.0087,3.5000,0.0640,0.0000,3.7500,10.2989,26.0000,2.2500
1779,1,0.0002,2.0000,0.0202,0.0000,3.0000,9.4970,26.0000,1.0000
1780,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1781,1,0.0004,3.0000,0.0300,0.0000,1.0000,0.0000,28.0000,1.0000
1782,1,0.0002,2.0000,0.0189,0.0000,1.0000,0.0000,30.0000,1.0000
1783,3,0.0059,4.0000,0.0621,0.0000,8.3333,113.7480,29.0000,2.6667
1784,2,0.0002,2.0000,0.0194,0.0000,2.0000,2.2608,30.0000,1.0000
1785,3,0.0002,2.0000,0.0189,0.0000,2.3333,7.0249,29.0000,1.0000
1786,2,0.0002,2.0000,0.0187,0.0000,2.5000,9.4714,30.0000,1.0000
1787,2,0.0002,2.0000,0.0194,0.0000,3.5000,7.9112,28.0000,1.0000
1788,1,0.0002,2.0000,0.0194,0.0000,4.0000,8.3467,32.0000,1.0000
1789,1,0.0002,2.0000,0.0189,0.0000,5.0000,10.6999,33.0000,1.0000
1790,1,0.0002,2.0000,0.0187,0.0000,6.0000,12.8735,32.0000,1.0000
1791,2,0.0013,2.5000,0.0473,0.0000,4.0000,7.6825,30.0000,1.0000
1792,2,0.0014,2.5000,0.0478,0.0000,1.5000,0.0000,29.0000,1.0000
1793,2,0.0013,2.5000,0.0469,0.0000,2.5000,8.0419,30.0000,1.0000
1794,4,0.0019,5.5000,0.0642,0.0000,2.7500,36.8266,30.0000,1.2500
1795,4,0.0018,5.5000,0.0633,0.0000,3.7500,2.3992,33.0000,1.2500
1796,3,0.0023,6.6667,0.0776,0.0000,4.6667,0.0021,35.0000,1.3333
1797,5,0.0022,4.8000,0.0605,0.0000,4.4000,0.0002,32.0000,1.6000
1798,5,0.0021,4.6000,0.0572,0.0000,5.4000,0.9256,33.0000,1.6000
1799,7,0.0112,5.1429,0.0724,0.0000,7.2857,0.1087,32.1429,2.4286
1800,5,0.0110,5.6000,0.0816,0.0000,5.8000,2.9987,31.2000,2.2000
1801,4,0.0141,7.7500,0.0926,0.0000,4.7500,3.3147,30.0000,3.0000
1802,3,0.0138,5.6667,0.0846,0.0000,4.0000,6.2575,31.0000,3.6667
1803,3,0.0127,5.0000,0.0768,0.0000,5.0000,7.6094,28.0000,3.3333
1804,3,0.0066,5.6667,0.0678,0.0000,8.3333,10.6588,28.0000,2.0000
1805,5,0.0065,4.2000,0.0695,0.0000,4.8000,35.8213,28.0000,1.8000
1806,2,0.0015,6.0000,0.0630,0.0000,1.5000,6.1998,28.0000,1.0000
1807,1,0.0004,3.0000,0.0297,0.0000,2.0000,14.0647,29.0000,1.0000
1808,2,0.0003,2.5000,0.0243,0.0000,1.0000,0.0000,29.0000,1.0000
1809,5,0.0004,2.4000,0.0242,0.0000,2.8000,26.4773,29.0000,1.0000
1810,6,0.0007,2.8333,0.0304,0.0000,4.6667,54.2593,30.0000,1.1667
1811,2,0.0010,4.5000,0.0475,0.0000,2.0000,6.2095,34.0000,1.0000
1812,1,0.0002,2.0000,0.0187,0.0000,4.0000,12.5511,35.0000,1.0000
1813,2,0.0072,5.0000,0.0674,0.0000,11.0000,23.9793,35.5000,2.5000
1814,1,0.0045,5.0000,0.0596,0.0000,11.0000,16.6007,35.0000,2.0000
1815,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1816,1,0.0003,3.0000,0.0261,0.0000,4.0000,53.8706,33.0000,1.0000
1817,1,0.0003,3.0000,0.0265,0.0000,1.0000,0.0000,33.0000,1.0000
1818,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1819,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1820,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1821,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1822,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1823,1,0.0002,2.0000,0.0177,0.0000,1.0000,0.0000,35.0000,1.0000
1824,1,0.0002,2.0000,0.0180,0.0000,2.0000,10.3634,33.0000,1.0000
1825,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1826,1,0.0005,3.0000,0.0288,0.0000,1.0000,0.0000,29.0000,1.0000
1827,3,0.0082,4.6667,0.0545,0.0000,1.6667,21.1883,28.0000,2.3333
1828,4,0.0064,4.2500,0.0593,0.0000,2.0000,8.2686,30.0000,2.5000
1829,3,0.0035,4.0000,0.0519,0.0000,2.3333,8.5669,31.0000,1.3333
1830,3,0.0023,3.6667,0.0367,0.0000,2.6667,8.0192,30.0000,1.3333
1831,1,0.0001,2.0000,0.0169,0.0000,6.0000,11.7110,32.0000,1.0000
1832,2,0.0018,2.5000,0.0362,0.0000,4.0000,6.0402,31.0000,1.0000
1833,1,0.0003,3.0000,0.0256,0.0000,8.0000,12.2788,31.0000,1.0000
1834,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1835,2,0.0120,4.0000,0.0618,0.0000,1.0000,0.0000,26.0000,2.5000
1836,1,0.0237,5.0000,0.0988,0.0000,2.0000,0.0000,26.0000,5.0000
1837,2,0.0140,6.0000,0.0757,0.0000,2.0000,0.0000,29.0000,3.5000
1838,4,0.0116,4.7500,0.0659,0.0000,2.0000,3.4107,27.0000,3.2500
1839,4,0.0109,4.2500,0.0617,0.0000,3.0000,9.2156,27.0000,2.7500
1840,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1841,4,0.0113,5.7500,0.0771,0.0000,3.2500,0.0073,31.0000,3.7500
1842,2,0.0189,7.5000,0.1048,0.0000,4.5000,0.7668,33.0000,6.5000
1843,3,0.0145,6.3333,0.0901,0.0000,4.0000,1.6714,31.0000,4.6667
1844,4,0.0145,5.5000,0.0781,0.0000,4.7500,18.8846,31.0000,3.7500
1845,6,0.0087,4.3333,0.0563,0.0000,3.3333,11.5532,31.0000,2.8333
1846,3,0.0006,3.0000,0.0295,0.0000,1.3333,5.8454,33.0000,1.0000
1847,3,0.0011,3.6667,0.0348,0.0000,2.6667,16.0256,33.0000,1.3333
1848,3,0.0011,3.6667,0.0342,0.0000,3.6667,9.2474,33.0000,1.3333
1849,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1850,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1851,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1852,1,0.0162,8.0000,0.1121,0.0000,1.0000,0.0000,30.0000,4.0000
1853,2,0.0058,4.5000,0.0606,0.0000,3.0000,33.8695,32.0000,2.0000
1854,1,0.0041,5.0000,0.0810,0.0000,1.0000,0.0000,33.0000,1.0000
1855,3,0.0043,3.0000,0.0596,0.0000,2.0000,47.1276,31.0000,1.3333
1856,4,0.0088,5.0000,0.0883,0.0000,2.7500,12.2510,33.0000,2.0000
1857,5,0.0049,2.4000,0.0538,0.0000,4.2000,35.0937,32.0000,1.4000
1858,1,0.0071,5.0000,0.0661,0.0000,11.0000,14.1432,35.0000,2.0000
1859,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1860,1,0.0002,2.0000,0.0179,0.0000,1.0000,0.0000,32.0000,1.0000
1861,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1862,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1863,1,0.0187,5.0000,0.0962,0.0000,3.0000,228.1593,30.0000,3.0000
1864,4,0.0179,3.5000,0.0693,0.0000,4.5000,43.4785,30.0000,2.5000
1865,4,0.0188,3.2500,0.0712,0.0000,5.5000,4.7774,28.2500,2.2500
1866,5,0.0118,2.8000,0.0586,0.0000,5.4000,4.0567,27.0000,1.8000
1867,6,0.0131,3.1667,0.0679,0.0000,5.3333,2.8974,24.0000,1.8333
1868,4,0.0016,3.2500,0.0431,0.0000,6.2500,2.7864,25.0000,1.5000
1869,4,0.0016,3.2500,0.0431,0.0000,7.2500,3.9103,27.0000,1.5000
1870,4,0.0011,2.7500,0.0373,0.0000,4.0000,4.8095,26.0000,1.0000
1871,2,0.0004,2.0000,0.0232,0.0000,6.5000,4.1820,24.0000,1.0000
1872,1,0.0041,10.0000,0.1230,0.0000,2.0000,174.8016,24.0000,1.0000
1873,2,0.0039,8.5000,0.1145,0.0000,4.0000,22.3806,23.0000,1.0000
1874,1,0.0037,10.0000,0.1152,0.0000,6.0000,12.1423,25.0000,1.0000
1875,1,0.0036,7.0000,0.1033,0.0000,12.0000,203.9252,27.0000,1.0000
1876,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1877,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1878,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1879,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1880,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1881,2,0.0122,8.0000,0.1227,0.0000,11.0000,50.0141,27.0000,3.5000
1882,2,0.0114,7.0000,0.1089,0.0000,12.0000,5.8831,30.0000,3.5000
1883,2,0.0108,7.0000,0.1088,0.0000,13.0000,3.6326,32.0000,3.5000
1884,3,0.0141,6.3333,0.1021,0.0000,9.6667,1.3346,30.0000,2.6667
1885,3,0.0151,6.0000,0.1026,0.0000,10.6667,1.4026,29.3333,2.3333
1886,3,0.0151,6.0000,0.1026,0.0000,11.6667,0.0319,29.3333,2.3333
1887,2,0.0147,8.0000,0.1073,0.0000,7.0000,0.0281,30.0000,3.5000
1888,2,0.0149,8.0000,0.1085,0.0000,8.0000,0.0009,31.0000,3.5000
1889,2,0.0141,8.0000,0.1056,0.0000,9.0000,0.0001,33.0000,3.5000
1890,2,0.0141,8.0000,0.1059,0.0000,10.0000,3.3662,33.0000,3.5000
1891,2,0.0145,8.0000,0.1061,0.0000,11.0000,4.1865,33.0000,3.5000
1892,2,0.0145,8.5000,0.1101,0.0000,12.0000,6.1213,33.0000,3.5000
1893,2,0.0151,8.5000,0.1132,0.0000,13.0000,8.1286,34.0000,3.5000
1894,3,0.0155,7.3333,0.1063,0.0000,9.6667,6.0253,32.0000,2.6667
1895,2,0.0077,5.0000,0.0561,0.0000,6.5000,5.6569,31.0000,1.5000
1896,2,0.0113,4.0000,0.0659,0.0000,13.0000,30.5267,30.5000,1.0000
1897,3,0.0061,3.0000,0.0474,0.0000,9.6667,7.3937,28.0000,2.3333
1898,3,0.0063,3.3333,0.0464,0.0000,10.3333,9.1427,29.0000,2.0000
1899,5,0.0077,3.8000,0.0563,0.0000,7.4000,8.9307,29.0000,2.2000
1900,2,0.0006,3.5000,0.0315,0.0000,1.5000,7.6983,30.0000,1.5000
1901,5,0.0129,5.4000,0.0795,0.0000,2.0000,6.3685,28.0000,2.4000
1902,2,0.0163,4.5000,0.0857,0.0000,2.5000,8.5964,28.0000,3.0000
1903,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1904,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1905,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1906,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1907,1,0.0142,7.0000,0.1178,0.0000,2.0000,267.2317,28.0000,1.0000
1908,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1909,2,0.0098,7.0000,0.1042,0.0000,3.5000,10.6760,29.0000,2.5000
1910,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1911,1,0.0119,13.0000,0.1308,0.0000,1.0000,0.0000,28.0000,3.0000
1912,1,0.0119,10.0000,0.1139,0.0000,2.0000,21.2062,28.0000,3.0000
1913,1,0.0263,9.0000,0.1356,0.0000,1.0000,0.0000,27.0000,9.0000
1914,1,0.0274,7.0000,0.1255,0.0000,2.0000,7.8869,27.0000,7.0000
1915,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1916,2,0.0189,8.5000,0.1040,0.0000,1.0000,0.0000,27.0000,4.0000
1917,1,0.0087,6.0000,0.0798,0.0000,2.0000,0.0002,29.0000,2.0000
1918,2,0.0149,8.0000,0.1049,0.0000,4.0000,0.0000,29.0000,3.5000
1919,2,0.0022,4.0000,0.0482,0.0000,2.5000,0.0000,30.0000,1.0000
1920,1,0.0002,2.0000,0.0192,0.0000,2.0000,13.5668,28.0000,1.0000
1921,1,0.0002,2.0000,0.0190,0.0000,3.0000,15.3214,27.0000,1.0000
1922,1,0.0002,2.0000,0.0190,0.0000,4.0000,17.7785,27.0000,1.0000
1923,1,0.0002,2.0000,0.0189,0.0000,5.0000,16.5955,28.0000,1.0000
1924,1,0.0002,2.0000,0.0190,0.0000,6.0000,18.1337,25.0000,1.0000
1925,1,0.0002,2.0000,0.0190,0.0000,7.0000,15.2824,25.0000,1.0000
1926,1,0.0002,2.0000,0.0189,0.0000,8.0000,16.1269,25.0000,1.0000
1927,2,0.0166,8.5000,0.0934,0.0000,5.0000,8.2620,27.0000,4.0000
1928,2,0.0025,7.5000,0.0789,0.0000,5.5000,8.6936,29.0000,1.0000
1929,1,0.0002,2.0000,0.0182,0.0000,11.0000,16.4036,29.0000,1.0000
1930,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1931,1,0.0358,8.0000,0.1459,0.0000,1.0000,0.0000,26.0000,6.0000
1932,1,0.0336,9.0000,0.1399,0.0000,2.0000,15.8583,27.0000,6.0000
1933,3,0.0133,5.0000,0.0808,0.0000,1.6667,5.9694,27.0000,2.6667
1934,2,0.0163,9.0000,0.0892,0.0000,3.0000,9.1457,28.0000,3.5000
1935,2,0.0150,7.0000,0.0816,0.0000,4.0000,8.4507,27.0000,3.5000
1936,3,0.0135,7.6667,0.0901,0.0000,4.6667,55.8347,26.0000,2.6667
1937,1,0.0258,13.0000,0.1515,0.0000,7.0000,6.4632,29.0000,5.0000
1938,1,0.0275,13.0000,0.1513,0.0000,8.0000,7.0808,27.0000,5.0000
1939,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1940,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1941,2,0.0128,4.0000,0.0914,0.0000,3.0000,10.3325,23.0000,2.0000
1942,3,0.0094,5.3333,0.0984,0.0000,3.0000,5.7888,23.0000,2.0000
1943,2,0.0180,10.0000,0.1393,0.0000,1.5000,0.0048,25.0000,3.5000
1944,3,0.0105,4.6667,0.0656,0.0000,7.0000,68.8254,24.0000,2.6667
1945,2,0.0153,6.0000,0.0848,0.0000,11.0000,14.6306,25.0000,3.5000
1946,1,0.0153,11.0000,0.1258,0.0000,4.0000,11.8627,28.0000,6.0000
1947,1,0.0004,3.0000,0.0297,0.0000,1.0000,0.0000,26.0000,1.0000
1948,1,0.0034,4.0000,0.0602,0.0000,3.0000,68.2556,25.0000,1.0000
1949,2,0.0002,2.0000,0.0204,0.0000,1.0000,0.0000,25.0000,1.0000
1950,3,0.0013,2.3333,0.0351,0.0000,1.3333,4.9751,24.0000,1.0000
1951,4,0.0084,3.7500,0.0626,0.0000,4.7500,40.0838,23.0000,2.2500
1952,2,0.0022,3.0000,0.0459,0.0000,2.0000,4.0459,22.0000,1.0000
1953,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1954,2,0.0156,6.5000,0.0826,0.0000,2.5000,1.9308,25.0000,2.0000
1955,3,0.0104,4.6667,0.0567,0.0000,2.3333,0.0000,27.0000,2.3333
1956,1,0.0116,7.0000,0.0764,0.0000,6.0000,0.0000,26.0000,3.0000
1957,2,0.0004,2.0000,0.0232,0.0000,1.0000,0.0000,24.0000,1.0000
1958,2,0.0004,2.0000,0.0227,0.0000,2.0000,7.9376,27.0000,1.0000
1959,3,0.0060,3.0000,0.0535,0.0000,2.3333,28.0187,25.0000,2.0000
1960,3,0.0072,4.0000,0.0567,0.0000,4.0000,57.0058,24.0000,2.3333
1961,2,0.0090,4.5000,0.0770,0.0000,3.5000,7.8559,25.0000,2.5000
1962,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1963,1,0.0002,2.0000,0.0194,0.0000,5.0000,27.0328,27.0000,1.0000
1964,1,0.0031,5.0000,0.0812,0.0000,1.0000,0.0000,27.0000,1.0000
1965,1,0.0030,7.0000,0.0834,0.0000,7.0000,45.9289,29.0000,1.0000
