tempo,quantidadePAs,articulation_points_percentage,density,betweenness,degree,closeness,eigenvector,lifespan,mobility,fragmentationImpact,k_connectivity,number_of_cars,
83,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.8783,28.0000
84,1.0000,0.0333,0.0468,4.5000,0.2005,0.2412,1.0000,0.0000,1.0000,0.0000,6.2069,30.0000
85,1.0000,0.0333,0.0246,5.0000,0.2086,0.2644,1.0000,0.0000,1.0000,0.0000,7.1264,30.0000
86,1.0000,0.0345,0.0053,3.0000,0.1071,0.6116,1.0000,0.0000,1.0000,0.0000,2.2167,29.0000
87,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.8783,28.0000
88,1.0000,0.0303,0.0101,3.0000,0.1213,0.0798,1.0000,0.0000,1.0000,0.0000,5.8712,33.0000
89,1.0000,0.0286,0.0036,3.0000,0.0882,0.0000,1.0000,0.0000,1.0000,0.0000,7.0588,35.0000
90,1.0000,0.0294,0.0145,3.3333,0.1103,0.2629,1.0000,0.0000,1.0000,0.0000,3.2086,34.0000
91,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.8201,28.0000
92,1.0000,0.0357,0.0306,3.2500,0.1599,0.3522,1.0000,0.0000,1.0000,0.0000,3.9683,28.0000
93,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3846,26.0000
94,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,25.0000
95,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,25.0000
96,1.0000,0.0370,0.0222,7.0000,0.2735,0.3495,1.0000,0.0000,1.0000,0.0000,7.4074,27.0000
97,1.0000,0.0370,0.0169,4.5000,0.1801,0.1502,1.0000,0.0000,1.0000,0.0000,9.4017,27.0000
98,1.0000,0.0357,0.0171,3.0000,0.1650,0.1699,1.0000,0.0000,1.0000,0.0000,5.8201,28.0000
99,1.0000,0.0400,0.0072,3.0000,0.1250,0.4325,1.0000,0.0000,1.0000,0.0000,3.0000,25.0000
100,1.0000,0.0370,0.0113,2.3333,0.1070,0.2293,1.0000,0.0000,1.0000,0.0000,2.8490,27.0000
101,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3846,26.0000
102,1.0000,0.0345,0.0661,3.6000,0.1787,0.2912,1.0000,0.0000,1.0000,0.0000,5.1724,29.0000
103,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.4245,27.0000
104,1.0000,0.0357,0.0085,3.0000,0.1185,0.0000,1.0000,0.0000,1.0000,0.0000,4.2328,28.0000
105,1.0000,0.0357,0.0299,3.5000,0.1704,0.0851,1.0000,0.0000,1.0000,0.0000,10.0529,28.0000
106,1.0000,0.0345,0.0026,2.0000,0.0714,0.7071,1.0000,0.0000,1.0000,0.0000,1.2315,29.0000
107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6667,25.0000
108,1.0000,0.0370,0.0031,2.0000,0.0769,0.0000,1.0000,0.0000,1.0000,0.0000,11.1111,27.0000
109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0847,28.0000
110,1.0000,0.0345,0.0088,3.0000,0.1184,0.1069,1.0000,0.0000,1.0000,0.0000,5.4187,29.0000
111,1.0000,0.0400,0.0181,3.0000,0.1667,0.2691,1.0000,0.0000,1.0000,0.0000,4.0000,25.0000
112,1.0000,0.0370,0.0615,4.0000,0.2769,0.0925,1.0000,0.0000,1.0000,0.0000,10.2564,27.0000
113,1.0000,0.0357,0.0028,2.0000,0.0741,0.0000,1.0000,0.0000,1.0000,0.0000,2.6455,28.0000
114,1.0000,0.0357,0.0057,3.0000,0.1111,0.6116,1.0000,0.0000,1.0000,0.0000,2.1164,28.0000
115,1.0000,0.0385,0.0271,4.0000,0.2042,0.2685,1.0000,0.0000,1.0000,0.0000,4.9231,26.0000
116,1.0000,0.0294,0.0398,4.0000,0.1487,0.2088,1.0000,0.0000,1.0000,0.0000,4.8128,34.0000
117,1.0000,0.0323,0.0433,4.0000,0.1944,0.1824,1.5000,146.4979,1.0000,0.0000,6.6667,31.0000
118,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.3678,30.0000
119,1.0000,0.0312,0.0222,4.0000,0.1427,0.1507,1.0000,0.0000,1.0000,0.0000,5.8468,32.0000
120,1.0000,0.0294,0.0227,4.0000,0.1485,0.3943,1.0000,0.0000,1.0000,0.0000,3.0303,34.0000
121,1.0000,0.0323,0.0057,3.0000,0.1033,0.2374,1.0000,0.0000,1.0000,0.0000,3.4409,31.0000
