tempo,quantidadePAs,betweenness,degree,closeness,eigenvector,lifespan,mobility,fragmentationImpact,kConnectivity,density,number_of_cars
522,2,0.0004,2.0000,0.0282,0.0000,1.5000,318.3262,27.0000,1.0000,3.6581,36.0000
523,4,0.0269,4.0000,0.1303,0.0143,1.2500,165.2490,20.0000,2.2500,2.8364,17.5000
524,7,0.0038,3.5714,0.0592,0.0000,1.0000,0.0000,22.0000,2.0000,1.2072,10.2857
525,4,0.0054,2.7500,0.0796,0.0080,1.5000,279.8559,18.0000,1.2500,2.0961,17.0000
526,4,0.0012,3.0000,0.0447,0.0000,1.2500,314.9097,19.0000,1.2500,2.3657,17.2500
527,5,0.0212,3.6000,0.0947,0.0004,1.0000,0.0000,20.0000,2.4000,1.8382,15.6000
528,7,0.0669,6.7143,0.1316,0.0520,1.2857,141.4881,18.0000,3.1429,0.9697,11.8571
529,11,0.0048,4.3636,0.0650,0.0185,1.1818,60.5689,24.0909,1.1818,0.7508,7.0909
530,7,0.0335,4.7143,0.1561,0.0093,1.1429,150.0785,17.0000,1.7143,1.3957,11.2857
531,6,0.0401,4.3333,0.1104,0.0193,1.1667,108.8921,22.0000,2.8333,1.5315,12.5000
532,6,0.0164,4.6667,0.1021,0.0245,1.0000,0.0000,16.1667,2.3333,1.5329,13.5000
533,6,0.0319,3.5000,0.1133,0.0115,1.0000,0.0000,19.0000,1.3333,1.4211,12.6667
534,6,0.0071,2.8333,0.0506,0.0000,1.0000,0.0000,20.0000,1.6667,1.6878,13.3333
535,13,0.0134,4.3077,0.0991,0.0288,1.1538,88.8576,20.0000,1.7692,0.5840,6.2308
536,8,0.0103,6.0000,0.1208,0.0400,1.1250,62.4484,24.1250,1.3750,0.9761,10.1250
537,8,0.0470,3.2500,0.0974,0.0069,1.1250,95.7654,17.1250,1.6250,1.0507,8.7500
538,8,0.0165,2.7500,0.0851,0.0014,1.0000,0.0000,15.0000,2.0000,1.3389,8.5000
539,12,0.0018,2.5000,0.0418,0.0000,1.1667,182.2439,19.0000,1.5000,0.7074,5.8333
540,3,0.0084,3.6667,0.0652,0.0024,1.0000,0.0000,24.0000,1.3333,2.2462,25.0000
541,13,0.0149,3.6923,0.0992,0.0249,1.0769,39.1470,19.0000,1.4615,0.6235,5.6154
542,17,0.0082,2.9412,0.0747,0.0062,1.0000,0.0000,14.0000,1.5882,0.4267,4.7647
543,3,0.0014,2.6667,0.0419,0.0000,1.0000,0.0000,14.0000,1.3333,4.9730,25.0000
544,8,0.0021,3.1250,0.0455,0.0000,1.0000,0.0000,19.0000,1.5000,1.2383,10.2500
545,8,0.0047,4.2500,0.0714,0.0004,1.0000,0.0000,13.1250,1.5000,1.2423,10.1250
546,8,0.0112,3.5000,0.0837,0.0051,1.0000,0.0000,20.0000,2.0000,0.9954,10.1250
547,10,0.0269,4.6000,0.1170,0.0292,1.2000,81.8778,23.0000,2.2000,0.8371,7.3000
548,4,0.0263,2.5000,0.1182,0.0010,1.0000,0.0000,17.0000,1.5000,2.8666,17.2500
549,13,0.0137,2.6154,0.0700,0.0002,1.2308,164.6091,18.0000,1.6923,0.7924,5.4615
550,8,0.0096,4.0000,0.0813,0.0119,1.2500,298.7012,17.1250,1.5000,0.9324,8.6250
551,9,0.0135,3.4444,0.0782,0.0130,1.0000,0.0000,17.0000,1.5556,0.8288,7.6667
552,6,0.0251,5.6667,0.1283,0.0452,1.1667,125.3043,20.0000,1.8333,1.4564,11.5000
553,5,0.0071,3.2000,0.0852,0.0028,1.2000,121.9653,21.0000,1.2000,1.7622,13.2000
554,2,0.0037,2.5000,0.0541,0.0000,1.0000,0.0000,20.0000,1.5000,5.3822,33.5000
555,8,0.0045,3.2500,0.0575,0.0143,1.0000,0.0000,18.0000,1.2500,0.8465,9.5000
556,6,0.0032,3.1667,0.0666,0.0089,1.0000,0.0000,19.0000,1.1667,1.1085,12.0000
557,4,0.0191,4.2500,0.0965,0.0114,1.2500,187.6674,22.0000,2.0000,1.4360,16.7500
558,1,0.0013,3.0000,0.0471,0.0000,1.0000,0.0000,24.0000,1.0000,13.3845,69.0000
559,13,0.0126,4.6154,0.0920,0.0232,1.0769,110.9127,20.0000,1.9231,0.6071,6.0000
560,10,0.0156,4.5000,0.0762,0.0270,1.0000,0.0000,22.1000,1.9000,0.4907,8.3000
561,2,0.0060,5.0000,0.1314,0.0254,1.0000,0.0000,20.0000,1.0000,6.4082,40.0000
562,21,0.0293,3.1429,0.0787,0.0086,1.0476,24.8832,13.0476,1.6667,0.3478,3.7619
563,6,0.0364,7.8333,0.1688,0.0476,1.3333,236.1028,17.0000,2.6667,1.7985,13.3333
564,2,0.0004,2.0000,0.0274,0.0000,1.0000,0.0000,19.0000,1.0000,4.9426,37.0000
565,5,0.0531,5.4000,0.1397,0.0148,1.0000,0.0000,22.0000,2.6000,1.7136,14.4000
566,7,0.0120,3.2857,0.0574,0.0000,1.0000,0.0000,18.1429,1.5714,1.6182,11.2857
567,15,0.0393,4.4667,0.1261,0.0166,1.0000,0.0000,22.0000,1.9333,0.5679,5.4000
568,5,0.0228,4.8000,0.1182,0.0112,1.0000,0.0000,21.0000,1.6000,1.5969,15.8000
569,8,0.0116,3.3750,0.0938,0.0090,1.1250,94.4135,18.1250,1.0000,1.2223,8.8750
570,8,0.0316,4.0000,0.1307,0.0150,1.1250,105.0855,16.1250,1.5000,1.1771,8.8750
571,11,0.0095,2.8182,0.0931,0.0026,1.0909,37.2522,18.0000,1.5455,1.1728,6.8182
572,8,0.0128,6.2500,0.1190,0.0478,1.2500,73.3643,19.0000,1.5000,1.0746,9.5000
573,6,0.0210,3.8333,0.1215,0.0038,1.1667,108.3456,16.0000,1.8333,2.0116,12.3333
574,10,0.0960,4.5000,0.1305,0.0283,1.1000,43.4693,12.1000,2.1000,0.8524,7.3000
575,6,0.0067,3.1667,0.0829,0.0041,1.0000,0.0000,23.0000,1.1667,1.3644,11.1667
576,3,0.0201,3.3333,0.1944,0.0142,1.0000,0.0000,22.0000,1.3333,3.7025,26.6667
577,5,0.0553,6.0000,0.1812,0.0364,1.2000,246.5648,19.0000,2.8000,1.9622,14.8000
578,10,0.0079,3.4000,0.0696,0.0048,1.1000,65.3964,13.0000,1.5000,0.8395,8.1000
579,7,0.0285,3.4286,0.1204,0.0011,1.1429,110.3341,19.0000,1.7143,1.9400,11.7143
580,4,0.0039,2.5000,0.0731,0.0013,1.0000,0.0000,21.2500,1.0000,3.6554,21.7500
581,4,0.0726,3.7500,0.1247,0.0014,1.2500,163.7600,19.0000,2.7500,3.2843,21.2500
582,11,0.0242,4.6364,0.1135,0.0161,1.0000,0.0000,19.1818,1.7273,0.9310,7.6364
583,6,0.0266,4.6667,0.1017,0.0108,1.0000,0.0000,17.1667,2.1667,1.6719,13.3333
584,11,0.0213,3.1818,0.0880,0.0037,1.0909,55.5924,21.0000,1.5455,0.9016,7.9091
585,13,0.0046,2.7692,0.0533,0.0000,1.0769,44.9865,17.0000,1.4615,0.9307,6.2308
586,7,0.0181,5.4286,0.1090,0.0330,1.1429,123.2747,17.0000,1.7143,1.3401,12.0000
587,11,0.0058,2.7273,0.0560,0.0022,1.0909,83.3276,24.0909,1.6364,0.5530,7.0000
588,6,0.0118,3.1667,0.0884,0.0061,1.0000,0.0000,15.0000,1.1667,2.3041,10.5000
589,8,0.0029,3.3750,0.0634,0.0029,1.1250,92.6217,18.0000,1.1250,1.2938,9.1250
590,16,0.0236,3.0000,0.1024,0.0034,1.1250,78.3874,20.0000,1.8125,0.3444,5.1250
591,11,0.0205,3.3636,0.0812,0.0030,1.2727,119.7893,20.0909,1.8182,0.7084,7.0000
592,15,0.0148,3.1333,0.0749,0.0146,1.2000,78.4340,18.1333,1.4667,0.3467,4.6000
593,6,0.0015,2.6667,0.0434,0.0000,1.0000,0.0000,23.0000,1.5000,1.1737,11.8333
594,6,0.0346,3.3333,0.1081,0.0058,1.0000,0.0000,21.0000,1.3333,1.5056,12.3333
595,6,0.0257,4.1667,0.1051,0.0148,1.0000,0.0000,22.0000,1.8333,2.0848,12.8333
596,6,0.0716,4.8333,0.1321,0.0368,1.0000,0.0000,18.1667,2.8333,1.0224,13.1667
597,8,0.0033,2.8750,0.0595,0.0011,1.0000,0.0000,18.0000,1.3750,0.9431,8.6250
598,8,0.0166,3.8750,0.1354,0.0272,1.0000,0.0000,22.0000,1.3750,1.0797,9.1250
599,8,0.0085,3.6250,0.1045,0.0123,1.0000,0.0000,21.0000,1.5000,1.4047,8.5000
600,8,0.0160,3.1250,0.0820,0.0121,1.3750,212.0915,19.1250,1.3750,0.8265,7.6250
601,9,0.0248,3.8889,0.1253,0.0286,1.0000,0.0000,13.0000,1.8889,1.0966,5.8889
602,3,0.0303,4.0000,0.1590,0.0278,1.0000,0.0000,15.0000,1.6667,3.2417,14.6667
603,3,0.0050,3.0000,0.0886,0.0649,1.0000,0.0000,23.0000,1.0000,1.6611,14.3333
604,2,0.0912,3.0000,0.1995,0.0246,1.0000,0.0000,19.0000,3.0000,4.9280,21.5000
605,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
606,1,0.0168,3.0000,0.1440,0.0427,1.0000,0.0000,16.0000,1.0000,6.9841,36.0000
607,5,0.0039,2.8000,0.0805,0.1047,1.0000,0.0000,18.0000,1.0000,0.7966,7.6000
608,5,0.1102,3.8000,0.1754,0.0713,1.0000,0.0000,14.2000,2.4000,1.8182,6.8000
609,7,0.0298,2.8571,0.1048,0.1569,1.2857,192.1932,16.0000,1.8571,0.7483,5.1429
610,2,0.1011,7.5000,0.3210,0.1735,1.0000,0.0000,18.0000,4.5000,6.0484,16.0000
611,2,0.0087,4.5000,0.1398,0.1024,1.0000,0.0000,17.0000,1.0000,5.1051,18.5000
612,3,0.0691,5.0000,0.2002,0.1930,1.0000,0.0000,17.3333,1.3333,1.9014,11.3333
613,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
614,2,0.0042,2.5000,0.0796,0.0000,1.0000,0.0000,17.0000,1.0000,3.6508,18.0000
615,5,0.0040,2.2000,0.0750,0.0000,1.0000,0.0000,16.0000,1.0000,1.0606,6.6000
616,6,0.0092,2.8333,0.1040,0.0484,1.1667,83.1703,15.0000,1.3333,1.0695,5.6667
617,2,0.0385,4.0000,0.1924,0.2336,1.0000,0.0000,16.0000,2.5000,3.0423,14.0000
618,3,0.0092,3.3333,0.1296,0.0557,1.0000,0.0000,12.0000,1.0000,4.0143,10.3333
619,3,0.0405,4.3333,0.1605,0.0672,1.0000,0.0000,14.0000,1.3333,2.5641,13.0000
620,9,0.0108,2.2222,0.0733,0.0984,1.0000,0.0000,16.0000,1.4444,0.4425,4.2222
621,4,0.0095,2.7500,0.1013,0.0000,1.5000,366.6194,16.0000,1.2500,1.4260,8.5000
622,1,0.0019,2.0000,0.0606,0.0000,1.0000,0.0000,13.0000,1.0000,7.6649,34.0000
623,3,0.0089,3.6667,0.1128,0.0920,1.0000,0.0000,13.0000,1.0000,3.0688,12.0000
624,1,0.0014,2.0000,0.0526,0.0000,1.0000,0.0000,19.0000,1.0000,5.2632,39.0000
625,4,0.0450,2.7500,0.1735,0.0745,1.0000,0.0000,15.2500,1.7500,1.8271,8.5000
626,3,0.0487,3.3333,0.1864,0.0893,1.0000,0.0000,17.0000,1.6667,2.9132,11.6667
627,4,0.0851,4.5000,0.1827,0.1362,1.0000,0.0000,11.0000,2.5000,2.3185,8.0000
628,3,0.0082,2.0000,0.0832,0.0000,1.0000,0.0000,13.0000,1.3333,3.3716,10.0000
629,1,0.0019,2.0000,0.0606,0.0000,1.0000,0.0000,19.0000,1.0000,9.2692,34.0000
630,5,0.0403,3.8000,0.1446,0.1861,1.0000,0.0000,15.0000,2.0000,1.1742,6.6000
631,9,0.0234,2.8889,0.1262,0.1757,1.2222,138.7215,13.1111,1.3333,0.6048,3.5556
632,7,0.0369,3.2857,0.1347,0.1972,1.2857,87.1777,16.0000,1.7143,0.6875,4.8571
633,1,0.0019,2.0000,0.0606,0.0000,2.0000,669.8733,17.0000,1.0000,7.6649,34.0000
634,1,0.0040,3.0000,0.0938,0.0000,1.0000,0.0000,14.0000,1.0000,7.5758,33.0000
635,6,0.0354,3.0000,0.1334,0.0604,1.1667,143.9834,13.0000,1.6667,1.2775,5.6667
636,4,0.0163,5.0000,0.1537,0.1354,1.0000,0.0000,18.0000,1.0000,1.8848,9.5000
637,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
638,1,0.0154,4.0000,0.1509,0.1149,1.0000,0.0000,17.0000,1.0000,7.8049,41.0000
639,3,0.0339,5.0000,0.1942,0.0984,1.3333,362.8860,15.0000,2.0000,3.5536,12.3333
640,4,0.0354,3.7500,0.1229,0.0160,1.0000,0.0000,16.2500,1.5000,2.0616,10.5000
641,6,0.0352,4.5000,0.1516,0.0705,1.0000,0.0000,17.0000,1.8333,1.3163,7.0000
642,7,0.0179,2.7143,0.1032,0.0379,1.1429,120.4167,15.0000,1.5714,0.7937,5.2857
643,4,0.0286,3.7500,0.1748,0.1829,1.2500,81.6722,18.0000,1.2500,1.3514,9.2500
644,3,0.0113,4.6667,0.1516,0.0800,1.0000,0.0000,16.3333,1.0000,3.8655,11.6667
645,5,0.0162,3.2000,0.1086,0.0883,1.4000,205.5537,15.2000,1.8000,1.2802,7.6000
646,5,0.0210,3.8000,0.1272,0.1024,2.0000,271.2206,16.0000,1.8000,1.1949,7.6000
647,3,0.0039,2.3333,0.0633,0.0000,1.0000,0.0000,20.0000,1.3333,2.7609,15.0000
648,3,0.0020,2.0000,0.0528,0.0000,1.0000,0.0000,13.0000,1.0000,3.8328,14.0000
649,5,0.0041,2.4000,0.0674,0.0000,1.6000,393.6831,18.0000,1.2000,1.0732,8.2000
650,4,0.0450,3.7500,0.1890,0.1291,1.0000,0.0000,17.0000,1.5000,1.7380,8.5000
651,5,0.0162,2.2000,0.1060,0.0079,1.0000,0.0000,15.0000,1.2000,2.1021,7.4000
652,3,0.0350,4.3333,0.1897,0.0463,1.0000,0.0000,14.0000,1.6667,4.2674,12.6667
653,2,0.0024,2.5000,0.0694,0.0000,1.5000,205.2072,16.0000,1.0000,5.3303,18.5000
654,2,0.0250,4.5000,0.1982,0.0973,1.0000,0.0000,19.0000,1.5000,4.8718,20.0000
655,5,0.0950,5.2000,0.2090,0.0998,1.2000,75.5209,13.2000,3.2000,1.8974,8.0000
656,11,0.0276,3.0000,0.1214,0.0164,1.1818,50.3933,13.1818,1.5455,1.1147,4.0000
657,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
658,1,0.0019,2.0000,0.0606,0.0000,1.0000,0.0000,22.0000,1.0000,5.8824,34.0000
659,7,0.0418,2.7143,0.1348,0.1631,1.0000,0.0000,13.0000,1.5714,0.8140,3.8571
660,4,0.0100,2.2500,0.1004,0.0000,1.2500,143.3330,11.0000,1.2500,2.0655,6.7500
661,2,0.0185,3.5000,0.1379,0.2314,2.0000,360.2772,16.0000,2.0000,2.6455,14.0000
662,5,0.0448,4.4000,0.1694,0.1024,1.0000,0.0000,15.0000,2.0000,1.6825,7.2000
663,5,0.0483,3.8000,0.2068,0.0897,1.0000,0.0000,12.0000,1.6000,2.0721,7.4000
664,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
665,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
666,7,0.0308,3.4286,0.1347,0.0889,1.0000,0.0000,15.2857,1.2857,0.9364,5.0000
667,1,0.0463,8.0000,0.3008,0.1640,1.0000,0.0000,18.0000,2.0000,13.2773,35.0000
668,2,0.0391,4.5000,0.2296,0.0489,1.0000,0.0000,16.0000,1.5000,7.5574,19.5000
669,1,0.0254,11.0000,0.3345,0.2528,1.0000,0.0000,15.0000,1.0000,14.4144,37.0000
670,6,0.0230,3.1667,0.1044,0.0457,1.0000,0.0000,13.0000,2.1667,1.3514,6.3333
671,1,0.0745,9.0000,0.2557,0.3770,1.0000,0.0000,20.0000,4.0000,6.2195,41.0000
672,4,0.0549,2.2500,0.1359,0.0071,1.2500,226.2624,15.0000,1.7500,2.6713,10.5000
673,3,0.0413,3.6667,0.2235,0.0222,1.0000,0.0000,15.0000,1.3333,3.9731,15.0000
674,2,0.0310,4.5000,0.1596,0.0759,1.0000,0.0000,15.0000,2.0000,5.3205,20.0000
675,2,0.0109,3.0000,0.1220,0.0476,1.0000,0.0000,16.0000,1.0000,3.4127,18.0000
676,6,0.0309,3.0000,0.1175,0.3164,1.0000,0.0000,18.0000,1.6667,0.6162,5.8333
677,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
678,4,0.0231,3.2500,0.1623,0.0597,1.0000,0.0000,18.0000,1.2500,1.9841,9.0000
679,2,0.0475,4.5000,0.2444,0.0617,1.0000,0.0000,14.0000,1.5000,5.9664,17.5000
680,1,0.0180,7.0000,0.2262,0.3576,1.0000,0.0000,18.0000,1.0000,7.0588,35.0000
681,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
682,1,0.0429,6.0000,0.3036,0.1923,1.0000,0.0000,10.0000,1.0000,14.7783,29.0000
683,3,0.0090,3.3333,0.1040,0.0824,1.0000,0.0000,18.0000,1.3333,1.6517,12.3333
684,2,0.0350,4.5000,0.1880,0.1847,1.0000,0.0000,17.0000,2.5000,3.5651,17.0000
685,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
686,6,0.1001,3.8333,0.1444,0.1283,1.1667,228.3884,15.3333,2.3333,0.9009,6.3333
687,3,0.0240,3.6667,0.1420,0.0943,1.6667,237.1135,18.0000,2.0000,2.3234,12.6667
688,3,0.0180,4.0000,0.1442,0.0616,1.0000,0.0000,14.0000,2.0000,2.6891,11.6667
689,4,0.0268,4.5000,0.1560,0.0706,1.0000,0.0000,17.0000,2.0000,1.9520,9.2500
690,7,0.0713,4.4286,0.2203,0.1342,1.0000,0.0000,12.1429,1.7143,1.2478,4.8571
691,2,0.0436,3.0000,0.1864,0.0744,1.0000,0.0000,14.0000,1.5000,4.9020,17.0000
692,7,0.0805,3.2857,0.1662,0.0867,1.0000,0.0000,14.1429,2.2857,0.9604,5.0000
693,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
694,8,0.0797,3.7500,0.1692,0.0569,1.0000,0.0000,14.0000,1.8750,1.0823,5.1250
695,1,0.0034,3.0000,0.0857,0.0000,2.0000,508.7771,16.0000,1.0000,9.8413,36.0000
696,3,0.0385,3.6667,0.1758,0.0574,1.0000,0.0000,17.0000,1.6667,3.1294,12.6667
697,3,0.0341,3.3333,0.1302,0.0927,1.0000,0.0000,18.0000,2.6667,1.8583,14.0000
698,3,0.0034,2.3333,0.0673,0.0000,1.6667,228.8220,15.0000,1.0000,2.8049,13.6667
699,2,0.0756,8.5000,0.2850,0.1336,1.0000,0.0000,19.0000,2.5000,5.8653,21.0000
700,2,0.0245,3.5000,0.1369,0.0839,1.0000,0.0000,13.0000,1.0000,3.9136,19.5000
701,2,0.0045,3.5000,0.1029,0.0000,1.0000,0.0000,17.0000,1.0000,4.9580,17.5000
702,4,0.0465,4.0000,0.1541,0.2105,1.0000,0.0000,17.0000,2.7500,1.4170,9.7500
703,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
704,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
705,6,0.1001,3.6667,0.2011,0.0600,1.0000,0.0000,12.1667,1.8333,2.0202,5.6667
706,1,0.0330,4.0000,0.1631,0.0997,1.0000,0.0000,16.0000,2.0000,7.2546,38.0000
707,3,0.0470,4.0000,0.1767,0.1081,1.0000,0.0000,16.0000,2.3333,2.6553,12.6667
708,1,0.0015,2.0000,0.0541,0.0000,1.0000,0.0000,19.0000,1.0000,11.2376,38.0000
709,3,0.0038,2.3333,0.0690,0.0000,1.0000,0.0000,17.0000,1.3333,2.7890,13.0000
710,6,0.0639,4.0000,0.1627,0.1303,1.0000,0.0000,16.0000,2.3333,0.9957,6.3333
711,2,0.0071,2.5000,0.0978,0.0869,1.0000,0.0000,22.0000,1.0000,1.8717,17.0000
712,5,0.1235,3.8000,0.2098,0.0551,1.2000,109.0135,10.0000,2.4000,2.6381,6.8000
713,4,0.0162,4.5000,0.1227,0.0464,1.0000,0.0000,17.0000,2.0000,2.4390,10.5000
714,4,0.0403,4.7500,0.1572,0.1456,1.0000,0.0000,17.0000,1.2500,1.7131,10.5000
715,2,0.0049,4.0000,0.1016,0.0000,1.5000,180.1931,21.0000,1.0000,2.7875,21.0000
716,2,0.0413,6.0000,0.2952,0.0956,1.0000,0.0000,15.0000,1.5000,8.3926,19.0000
717,3,0.0239,3.0000,0.1761,0.0321,1.0000,0.0000,16.0000,1.3333,2.8862,13.6667
718,7,0.0164,5.2857,0.1744,0.1080,1.2857,140.2898,15.0000,1.1429,1.4834,5.4286
719,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
720,3,0.0351,5.0000,0.1839,0.1470,1.0000,0.0000,16.0000,1.6667,2.9132,11.6667
721,8,0.0475,3.6250,0.1680,0.1175,1.0000,0.0000,14.0000,1.6250,0.8824,4.3750
722,3,0.0153,3.6667,0.1312,0.0419,1.6667,250.7536,15.3333,1.0000,3.0030,12.3333
723,4,0.0440,3.2500,0.2015,0.0498,1.0000,0.0000,16.0000,1.5000,3.0030,9.2500
724,2,0.0050,2.5000,0.0772,0.0000,1.0000,0.0000,21.0000,1.5000,2.7665,19.5000
725,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
726,5,0.0207,3.0000,0.1227,0.0700,1.0000,0.0000,16.0000,1.4000,1.3782,7.0000
727,1,0.0222,4.0000,0.2315,0.0643,1.0000,0.0000,18.0000,1.0000,11.1111,37.0000
728,1,0.0016,2.0000,0.0556,0.0000,1.0000,0.0000,18.0000,1.0000,10.6607,37.0000
729,3,0.0022,2.0000,0.0556,0.0000,1.0000,0.0000,15.0000,1.0000,3.1624,13.3333
730,3,0.0051,4.6667,0.1167,0.1283,1.0000,0.0000,22.0000,1.3333,1.5854,13.6667
731,4,0.0506,3.5000,0.2097,0.0731,1.0000,0.0000,9.0000,1.5000,3.9021,7.0000
732,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
733,3,0.0285,5.3333,0.1675,0.2023,1.0000,0.0000,16.0000,2.0000,2.1592,13.0000
734,2,0.0062,3.0000,0.0991,0.1032,1.0000,0.0000,21.0000,1.0000,2.3471,19.0000
735,9,0.1018,3.2222,0.1583,0.0709,1.0000,0.0000,12.1111,2.2222,0.8403,3.8889
736,6,0.0489,3.8333,0.1427,0.1108,1.1667,71.1319,16.1667,1.6667,0.9788,6.0000
737,1,0.0023,2.0000,0.0667,0.0000,1.0000,0.0000,17.0000,1.0000,5.8065,31.0000
738,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
739,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
740,2,0.0060,3.0000,0.1007,0.0850,1.0000,0.0000,16.0000,1.0000,2.9872,19.0000
741,2,0.0494,2.5000,0.1858,0.0149,1.5000,228.7425,11.0000,1.5000,6.4394,16.5000
742,5,0.0145,3.2000,0.1022,0.1006,1.0000,0.0000,20.0000,1.8000,0.9717,7.8000
743,5,0.0414,3.6000,0.1648,0.0913,1.2000,83.4119,14.0000,2.0000,1.5363,7.6000
744,2,0.0013,2.0000,0.0513,0.0000,1.5000,316.0707,22.0000,1.0000,2.7564,20.0000
745,7,0.0154,2.7143,0.1076,0.0298,1.0000,0.0000,11.1429,1.2857,1.2018,5.1429
746,5,0.0389,5.0000,0.2115,0.1066,1.0000,0.0000,14.0000,1.8000,2.2475,7.6000
747,2,0.0541,5.5000,0.2059,0.1679,1.0000,0.0000,17.0000,2.0000,3.9039,18.5000
748,4,0.0123,3.0000,0.1111,0.1397,1.0000,0.0000,19.2500,1.0000,1.0695,8.5000
749,3,0.0090,2.3333,0.1030,0.0130,1.3333,279.3959,14.0000,1.0000,3.5979,12.0000
750,1,0.0417,5.0000,0.1897,0.0871,1.0000,0.0000,20.0000,2.0000,6.7736,34.0000
751,3,0.0270,3.6667,0.1424,0.0830,1.0000,0.0000,20.3333,1.3333,1.8519,12.3333
752,4,0.0181,3.0000,0.1110,0.0985,1.2500,54.3573,20.0000,1.2500,1.3095,9.0000
753,5,0.0649,3.6000,0.1882,0.1151,1.0000,0.0000,12.0000,1.8000,1.6532,6.4000
754,5,0.0125,3.2000,0.1144,0.0741,1.2000,201.5976,17.0000,1.2000,1.3109,7.0000
755,8,0.1085,3.3750,0.1302,0.1248,1.2500,92.7167,16.0000,2.0000,0.7646,4.7500
756,3,0.0028,2.6667,0.0762,0.1745,1.0000,0.0000,19.0000,1.0000,1.2698,12.0000
757,2,0.0111,3.5000,0.1308,0.1413,1.0000,0.0000,16.0000,1.0000,3.4091,16.5000
758,4,0.0307,4.2500,0.2031,0.1056,1.2500,65.5755,16.0000,1.2500,2.4206,9.0000
759,5,0.0474,4.2000,0.1644,0.1509,1.0000,0.0000,17.2000,2.4000,1.3087,7.6000
760,3,0.0185,4.3333,0.1412,0.0683,1.0000,0.0000,14.0000,1.0000,3.8038,12.3333
761,3,0.0171,2.6667,0.1108,0.0393,1.0000,0.0000,18.0000,1.3333,1.9343,13.0000
762,1,0.0013,2.0000,0.0500,0.0000,1.0000,0.0000,23.0000,1.0000,9.1463,41.0000
763,3,0.0392,4.3333,0.2418,0.1005,1.0000,0.0000,13.0000,1.3333,4.1270,12.0000
764,7,0.0083,3.5714,0.1054,0.0000,1.0000,0.0000,19.0000,1.4286,0.8059,5.7143
765,4,0.0223,3.5000,0.1339,0.1338,1.0000,0.0000,17.0000,1.7500,1.2923,8.5000
766,5,0.0333,3.8000,0.1309,0.0958,1.0000,0.0000,15.0000,2.0000,1.5616,7.4000
767,3,0.0336,3.6667,0.1472,0.1796,1.0000,0.0000,18.0000,2.6667,1.7677,11.0000
768,4,0.0099,3.5000,0.1213,0.1346,1.5000,298.7892,18.0000,1.0000,1.4260,8.5000
769,5,0.0616,2.4000,0.1414,0.0714,1.0000,0.0000,16.0000,1.8000,1.1034,6.0000
770,4,0.0365,3.5000,0.1800,0.0596,1.2500,126.6128,14.2500,1.0000,2.7184,8.5000
771,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
772,3,0.0230,7.0000,0.2157,0.1899,1.0000,0.0000,14.0000,1.3333,3.4174,11.6667
773,6,0.0214,3.3333,0.1168,0.0696,1.1667,62.4710,16.0000,1.5000,1.0924,5.8333
774,1,0.1522,5.0000,0.2900,0.0519,1.0000,0.0000,15.0000,1.0000,12.8205,39.0000
775,1,0.0057,4.0000,0.1053,0.0000,1.0000,0.0000,13.0000,2.0000,12.4157,39.0000
776,11,0.0228,3.5455,0.1227,0.0580,1.0909,51.2293,13.0000,1.5455,0.5969,4.0909
777,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
778,5,0.0624,2.8000,0.1500,0.0307,1.0000,0.0000,14.0000,1.8000,1.6532,6.4000
779,6,0.0423,2.8333,0.1286,0.0952,1.0000,0.0000,18.0000,1.6667,0.7260,5.5000
780,4,0.0161,3.5000,0.1493,0.0753,1.5000,251.7124,13.0000,1.0000,2.6210,8.0000
781,4,0.0284,4.7500,0.1946,0.0802,1.2500,89.9344,13.0000,1.5000,3.2531,8.5000
782,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
