tempo,quantidadePAs,betweenness,degree,closeness,eigenvector,lifespan,mobility,fragmentationImpact,kConnectivity,density,number_of_cars
270,4,0.0121,3.7500,0.1309,0.0897,1.0000,0.0000,18.2500,1.2500,1.7519,8.2500
271,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
272,2,0.1632,4.5000,0.2678,0.1839,1.0000,0.0000,14.0000,4.5000,5.4839,15.5000
273,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
274,4,0.0414,3.0000,0.1385,0.0359,1.0000,0.0000,18.0000,1.7500,1.6387,8.7500
275,3,0.0131,3.3333,0.1427,0.0377,1.3333,145.3099,14.0000,1.3333,2.9885,10.0000
276,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
277,5,0.0198,3.4000,0.1352,0.1555,1.0000,0.0000,18.0000,1.4000,0.9462,6.2000
278,2,0.0198,3.0000,0.1585,0.0000,1.0000,0.0000,14.0000,1.5000,3.6232,12.0000
279,2,0.0817,5.5000,0.2762,0.2771,1.0000,0.0000,15.0000,4.5000,4.3077,13.0000
280,3,0.0023,2.0000,0.0667,0.0000,1.3333,158.3945,19.0000,1.0000,1.3620,10.3333
281,2,0.0084,4.0000,0.1143,0.0001,1.0000,0.0000,19.0000,1.0000,2.5397,18.0000
282,1,0.0020,2.0000,0.0625,0.0000,1.0000,0.0000,20.0000,1.0000,8.1439,33.0000
283,1,0.0099,3.0000,0.1232,0.3310,1.0000,0.0000,19.0000,1.0000,3.9080,30.0000
284,6,0.0056,2.3333,0.0783,0.0468,1.0000,0.0000,19.0000,1.1667,0.6614,6.0000
285,3,0.0423,3.0000,0.1482,0.0492,1.0000,0.0000,17.0000,2.3333,2.4955,11.3333
286,3,0.0115,2.6667,0.1089,0.0000,1.0000,0.0000,19.0000,1.3333,1.5326,10.0000
287,4,0.0067,2.5000,0.1000,0.1590,1.0000,0.0000,16.2500,1.0000,0.9231,6.5000
288,3,0.0097,2.6667,0.1106,0.2377,1.0000,0.0000,18.0000,1.3333,1.3136,9.6667
289,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
290,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
291,2,0.0062,2.0000,0.0865,0.0000,1.0000,0.0000,19.0000,1.0000,1.8519,13.5000
292,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
293,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
294,2,0.1005,6.5000,0.3048,0.1774,1.0000,0.0000,14.0000,4.5000,6.0345,14.5000
295,1,0.0043,2.0000,0.0909,0.0000,1.0000,0.0000,16.0000,1.0000,5.5336,23.0000
296,2,0.0031,2.0000,0.0769,0.0000,1.0000,0.0000,16.0000,1.0000,2.9915,13.5000
297,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
298,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
299,1,0.0123,4.0000,0.1603,0.4142,1.0000,0.0000,16.0000,1.0000,6.2678,27.0000
300,1,0.0117,3.0000,0.1579,0.0000,1.0000,0.0000,11.0000,1.0000,10.5263,20.0000
301,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
302,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
303,2,0.0327,3.0000,0.2025,0.3566,1.0000,0.0000,13.0000,1.5000,2.9240,9.5000
304,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
305,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
306,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
307,2,0.0062,3.0000,0.1154,0.0000,1.0000,0.0000,14.0000,1.0000,4.5584,13.5000
308,6,0.0209,3.1667,0.1326,0.2414,1.0000,0.0000,18.0000,1.3333,0.6720,5.3333
309,1,0.0181,6.0000,0.2500,0.4183,1.0000,0.0000,17.0000,1.0000,6.3333,25.0000
310,2,0.0257,3.0000,0.1500,0.2309,1.0000,0.0000,16.0000,2.0000,2.5362,12.0000
311,2,0.0238,3.0000,0.1736,0.3566,1.0000,0.0000,16.0000,1.5000,2.1645,11.0000
312,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
313,2,0.0072,2.0000,0.0938,0.0000,1.0000,0.0000,15.0000,1.0000,6.5000,12.5000
314,6,0.0235,2.5000,0.1243,0.0180,1.0000,0.0000,13.0000,1.8333,1.2942,5.5000
315,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
316,1,0.0173,5.0000,0.2273,0.4623,1.0000,0.0000,15.0000,1.0000,6.3241,23.0000
317,5,0.0304,2.8000,0.1724,0.2052,1.0000,0.0000,9.2000,1.2000,1.4737,4.0000
318,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
319,3,0.0164,2.3333,0.1122,0.3844,1.0000,0.0000,17.0000,1.6667,1.3295,9.0000
320,4,0.0523,3.0000,0.2231,0.0911,1.2500,31.5807,10.0000,1.5000,3.1339,6.7500
321,1,0.0023,2.0000,0.0667,0.0000,1.0000,0.0000,16.0000,1.0000,14.4086,31.0000
322,2,0.0300,4.5000,0.2116,0.3241,1.0000,0.0000,16.0000,1.5000,2.7692,13.0000
323,2,0.0530,3.5000,0.2025,0.4412,1.0000,0.0000,15.0000,2.5000,2.5692,11.5000
324,4,0.0252,3.2500,0.1105,0.0000,1.0000,0.0000,17.0000,2.0000,1.3492,9.0000
325,3,0.0041,2.6667,0.0920,0.0000,1.0000,0.0000,16.0000,1.0000,1.7625,10.0000
326,3,0.0043,2.6667,0.0778,0.0000,1.0000,0.0000,24.0000,1.3333,0.9897,13.0000
327,2,0.0016,2.0000,0.0556,0.0000,1.0000,0.0000,27.0000,1.0000,1.3514,18.5000
328,1,0.0023,2.0000,0.0667,0.7071,1.0000,0.0000,24.0000,1.0000,1.7204,31.0000
329,1,0.0079,3.0000,0.1304,0.6116,1.0000,0.0000,17.0000,1.0000,3.6232,24.0000
330,2,0.0087,2.0000,0.1023,0.6015,1.0000,0.0000,16.0000,1.0000,1.5810,11.5000
331,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
332,4,0.0148,3.0000,0.1200,0.2183,1.0000,0.0000,15.0000,1.2500,1.3218,7.5000
333,1,0.0684,8.0000,0.3086,0.3649,1.0000,0.0000,16.0000,4.0000,9.2593,28.0000
334,3,0.0092,3.0000,0.1236,0.1254,1.0000,0.0000,16.0000,1.0000,2.0893,9.0000
335,1,0.0062,3.0000,0.1154,0.0000,1.0000,0.0000,18.0000,1.0000,4.5584,27.0000
336,2,0.0117,3.0000,0.1579,0.2618,1.0000,0.0000,12.0000,1.0000,3.1579,10.0000
337,2,0.0138,5.5000,0.2115,0.1686,1.0000,0.0000,12.0000,1.0000,6.5527,13.5000
338,1,0.0033,2.0000,0.0800,0.0000,2.0000,530.4844,15.0000,1.0000,5.8462,26.0000
339,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
340,1,0.0190,4.0000,0.1905,0.0000,1.0000,0.0000,12.0000,2.0000,8.2251,22.0000
341,3,0.0095,2.3333,0.1190,0.2039,1.0000,0.0000,14.0000,1.0000,1.5873,7.3333
342,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
343,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
344,1,0.0117,3.0000,0.1579,0.6116,1.0000,0.0000,15.0000,1.0000,4.2105,20.0000
345,1,0.0130,4.0000,0.1818,0.5236,1.0000,0.0000,16.0000,1.0000,5.5336,23.0000
346,4,0.0125,3.0000,0.1324,0.1046,1.0000,0.0000,15.0000,1.2500,1.6923,6.5000
347,4,0.0543,3.2500,0.1956,0.1641,1.0000,0.0000,12.0000,1.5000,2.2645,6.0000
348,1,0.0031,2.0000,0.0769,0.7071,1.0000,0.0000,20.0000,1.0000,2.2792,27.0000
349,2,0.0074,3.0000,0.1103,0.0000,1.0000,0.0000,22.0000,1.0000,1.6092,15.0000
350,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
351,2,0.0066,3.0000,0.1107,0.0000,1.5000,414.5284,15.0000,1.0000,3.3251,14.5000
352,1,0.0190,4.0000,0.1905,0.6154,1.0000,0.0000,16.0000,2.0000,3.8961,22.0000
353,1,0.0048,2.0000,0.0952,0.0000,1.0000,0.0000,15.0000,1.0000,5.1948,22.0000
354,2,0.0062,2.0000,0.0865,0.0001,1.0000,0.0000,18.0000,1.0000,1.7094,13.5000
355,3,0.0754,3.6667,0.2294,0.3214,1.6667,314.3875,11.0000,2.3333,2.5397,7.0000
356,1,0.0212,3.0000,0.1929,0.1121,3.0000,186.1444,17.0000,1.0000,8.1281,29.0000
357,1,0.0798,8.0000,0.3201,0.3355,1.0000,0.0000,17.0000,3.0000,9.2593,28.0000
358,2,0.0077,3.5000,0.1346,0.2311,1.0000,0.0000,17.0000,1.0000,2.8490,13.5000
359,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
360,1,0.0145,3.0000,0.1488,0.0000,1.0000,0.0000,16.0000,1.0000,6.6667,25.0000
361,1,0.0159,5.0000,0.1944,0.3022,1.0000,0.0000,17.0000,1.0000,7.1429,29.0000
362,2,0.0167,2.5000,0.1397,0.0000,1.0000,0.0000,10.0000,1.5000,6.2771,11.0000
363,2,0.0942,5.0000,0.2836,0.1805,1.0000,0.0000,10.0000,3.5000,6.8333,12.5000
364,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
365,3,0.0036,2.0000,0.0833,0.0000,1.3333,90.7149,15.0000,1.0000,2.1111,8.3333
366,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
367,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
368,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
369,1,0.0128,2.0000,0.1538,0.7071,1.0000,0.0000,12.0000,1.0000,3.2967,14.0000
370,1,0.0074,2.0000,0.1176,0.7071,1.0000,0.0000,14.0000,1.0000,3.2680,18.0000
371,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
372,2,0.0192,4.0000,0.1500,0.0000,1.0000,0.0000,13.0000,1.5000,4.8295,16.5000
373,1,0.0053,3.0000,0.1071,0.0000,1.0000,0.0000,14.0000,1.0000,13.0542,29.0000
374,6,0.0128,2.3333,0.0988,0.0448,1.0000,0.0000,13.0000,1.3333,1.0673,4.8333
375,4,0.0595,2.7500,0.1652,0.3069,1.2500,28.7128,15.0000,2.0000,1.1905,5.5000
376,3,0.0036,2.0000,0.0833,0.0000,1.0000,0.0000,15.0000,1.0000,2.1111,8.3333
377,2,0.0105,2.0000,0.1125,0.0000,1.0000,0.0000,16.0000,1.0000,1.6667,10.5000
378,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
379,3,0.0036,2.0000,0.0699,0.0000,1.0000,0.0000,16.0000,1.0000,3.6290,10.6667
380,3,0.0254,2.6667,0.1198,0.0000,1.3333,258.1594,18.3333,1.6667,2.2523,12.3333
381,2,0.0025,2.0000,0.0690,0.0000,1.0000,0.0000,21.0000,1.0000,1.3793,15.0000
382,3,0.0229,2.3333,0.1376,0.0387,1.3333,122.4842,16.0000,1.3333,2.3810,9.6667
383,3,0.0688,4.0000,0.1953,0.2901,1.0000,0.0000,14.0000,2.3333,2.0525,9.6667
384,1,0.0644,10.0000,0.3361,0.3759,1.0000,0.0000,15.0000,4.0000,9.8925,31.0000
385,2,0.0107,3.0000,0.1050,0.0000,1.0000,0.0000,17.0000,2.0000,4.1176,17.5000
386,4,0.0648,3.0000,0.1769,0.0903,1.2500,112.0114,15.0000,2.0000,1.6010,7.2500
387,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
388,1,0.0043,2.0000,0.0909,0.0000,1.0000,0.0000,16.0000,1.0000,4.7431,23.0000
389,3,0.0273,3.3333,0.1644,0.2262,1.0000,0.0000,15.0000,1.3333,2.0525,9.6667
390,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
391,1,0.0026,2.0000,0.0714,0.0000,1.0000,0.0000,19.0000,1.0000,4.1872,29.0000
392,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
393,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
394,1,0.0048,2.0000,0.0952,0.0000,1.0000,0.0000,14.0000,1.0000,4.3290,22.0000
395,2,0.0058,2.0000,0.1053,0.5000,1.0000,0.0000,14.0000,1.0000,1.8421,10.0000
396,3,0.0097,2.6667,0.1204,0.1540,1.0000,0.0000,16.0000,1.0000,1.6667,8.3333
397,1,0.0062,3.0000,0.1154,0.0000,1.0000,0.0000,16.0000,1.0000,7.1225,27.0000
398,1,0.0023,2.0000,0.0667,0.0000,1.0000,0.0000,17.0000,1.0000,5.3763,31.0000
399,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
400,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
401,2,0.0114,3.5000,0.1426,0.1883,1.0000,0.0000,17.0000,1.0000,2.7778,14.0000
402,2,0.0108,2.5000,0.1128,0.0000,1.0000,0.0000,17.0000,1.5000,2.7066,13.5000
403,1,0.0026,2.0000,0.0714,0.0000,1.0000,0.0000,19.0000,1.0000,4.1872,29.0000
404,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
405,2,0.0148,3.0000,0.1232,0.5000,1.0000,0.0000,20.0000,2.0000,1.4943,15.0000
406,2,0.0225,3.5000,0.1518,0.3803,1.0000,0.0000,16.0000,2.5000,2.8325,14.5000
407,1,0.0190,5.0000,0.2381,0.4623,2.0000,429.2778,14.0000,1.0000,6.4935,22.0000
408,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
409,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
410,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
411,3,0.0076,2.3333,0.0971,0.0000,1.0000,0.0000,16.0000,1.3333,1.8519,9.3333
412,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
413,3,0.0113,3.0000,0.1286,0.1381,1.0000,0.0000,16.0000,1.3333,1.8044,9.0000
414,2,0.0147,2.0000,0.1324,0.6015,1.5000,173.5010,14.0000,1.0000,1.6340,9.0000
415,2,0.0117,2.0000,0.1184,0.0000,1.0000,0.0000,15.0000,1.0000,2.3684,10.0000
416,1,0.0100,4.0000,0.1600,0.5236,1.0000,0.0000,18.0000,1.0000,3.6923,26.0000
417,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
418,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
419,2,0.0133,4.0000,0.1633,0.2071,1.0000,0.0000,14.0000,1.5000,3.2308,13.0000
420,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
421,2,0.0043,2.0000,0.0909,0.5000,1.0000,0.0000,19.0000,1.0000,0.9881,11.5000
422,1,0.0036,2.0000,0.0833,0.7071,1.0000,0.0000,20.0000,1.0000,2.0000,25.0000
423,1,0.0474,5.0000,0.2571,0.5424,1.0000,0.0000,14.0000,3.0000,6.1905,21.0000
424,1,0.0083,2.0000,0.1250,0.0000,1.0000,0.0000,12.0000,1.0000,8.8235,17.0000
425,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
426,1,0.0131,3.0000,0.1667,0.0000,1.0000,0.0000,11.0000,1.0000,8.1871,19.0000
427,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
428,2,0.0199,6.0000,0.2239,0.1824,1.0000,0.0000,13.0000,1.0000,5.2910,14.0000
429,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
430,2,0.0072,2.0000,0.0938,0.0000,1.0000,0.0000,17.0000,1.0000,2.5000,12.5000
431,1,0.0181,4.0000,0.1875,0.3448,1.0000,0.0000,18.0000,1.0000,5.0000,25.0000
432,2,0.0229,2.5000,0.1630,0.4731,1.0000,0.0000,13.0000,1.5000,2.6316,9.5000
433,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
434,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
435,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
436,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
437,2,0.0033,2.0000,0.0800,0.0000,1.0000,0.0000,13.0000,1.0000,3.2308,13.0000
438,2,0.0100,2.5000,0.1086,0.0000,1.0000,0.0000,15.0000,1.5000,3.0423,14.0000
439,2,0.0260,3.0000,0.1657,0.4744,1.0000,0.0000,17.5000,1.0000,1.5810,11.5000
440,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
441,4,0.0145,2.0000,0.1155,0.0000,1.0000,0.0000,13.0000,1.2500,1.1905,5.2500
442,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
443,4,0.0100,2.7500,0.1133,0.2590,1.0000,0.0000,18.0000,1.2500,0.8598,7.0000
444,3,0.0077,3.3333,0.1111,0.1612,1.0000,0.0000,17.0000,1.3333,2.0072,10.3333
445,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
446,6,0.0887,3.3333,0.1615,0.0145,1.0000,0.0000,10.0000,2.0000,1.6414,5.5000
447,2,0.0414,3.5000,0.1596,0.0759,1.0000,0.0000,18.0000,3.0000,4.0860,15.5000
448,1,0.0022,2.0000,0.0645,0.0000,1.0000,0.0000,17.0000,1.0000,12.2984,32.0000
449,4,0.0214,3.7500,0.1406,0.1278,1.2500,161.8182,18.0000,2.5000,1.4640,9.2500
450,1,0.0036,3.0000,0.0882,0.0000,1.0000,0.0000,23.0000,1.0000,5.8824,35.0000
451,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
452,2,0.0280,4.5000,0.1873,0.2060,1.0000,0.0000,14.0000,1.0000,3.8462,13.0000
453,2,0.0394,4.0000,0.1896,0.1812,1.0000,0.0000,15.0000,2.5000,3.7931,15.0000
454,1,0.0185,7.0000,0.2540,0.3410,1.0000,0.0000,14.0000,1.0000,9.6059,29.0000
455,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
456,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
457,1,0.0217,5.0000,0.2083,0.5526,1.0000,0.0000,18.0000,2.0000,4.0000,25.0000
458,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
459,2,0.0425,3.5000,0.2429,0.2922,1.0000,0.0000,12.0000,1.5000,4.0936,9.5000
460,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
461,2,0.0132,2.5000,0.1393,0.1917,1.0000,0.0000,12.0000,1.0000,3.3333,10.5000
462,2,0.0033,2.0000,0.0800,0.0000,1.0000,0.0000,20.0000,1.0000,1.5385,13.0000
463,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
464,1,0.0017,2.0000,0.0571,0.0000,1.0000,0.0000,16.0000,1.0000,8.5714,36.0000
465,1,0.0181,10.0000,0.3125,0.3192,1.0000,0.0000,19.0000,1.0000,11.1742,33.0000
466,3,0.0051,2.0000,0.0833,0.0000,1.0000,0.0000,14.0000,1.0000,4.7483,9.0000
467,5,0.0158,3.0000,0.1182,0.1105,1.0000,0.0000,17.0000,2.0000,0.9195,6.0000
468,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
469,2,0.0202,6.5000,0.2321,0.2162,1.0000,0.0000,16.0000,1.5000,4.1872,14.5000
470,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
471,2,0.0117,2.0000,0.1184,0.6015,1.0000,0.0000,16.0000,1.0000,1.3158,10.0000
472,4,0.0355,2.5000,0.1556,0.0000,1.0000,0.0000,11.0000,1.5000,1.9048,5.2500
473,2,0.0169,5.0000,0.1951,0.1881,1.5000,177.4880,14.0000,1.5000,3.8462,13.5000
474,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
475,2,0.0119,3.0000,0.1391,0.0000,1.0000,0.0000,16.0000,1.0000,2.8986,12.0000
476,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
477,3,0.0105,2.3333,0.1250,0.2039,1.0000,0.0000,15.0000,1.0000,1.2698,7.0000
478,1,0.0117,3.0000,0.1579,0.6116,1.0000,0.0000,14.0000,1.0000,4.7368,20.0000
479,2,0.0160,3.5000,0.1507,0.0000,1.5000,268.1875,13.0000,1.5000,4.9425,15.0000
480,4,0.0156,3.5000,0.1249,0.0133,1.0000,0.0000,16.0000,1.2500,2.1429,8.7500
481,1,0.0022,2.0000,0.0645,0.0000,1.0000,0.0000,18.0000,1.0000,6.4516,32.0000
482,5,0.0433,3.6000,0.1582,0.1374,1.0000,0.0000,11.0000,1.8000,1.7931,6.0000
483,1,0.0023,2.0000,0.0667,0.0000,1.0000,0.0000,18.0000,1.0000,5.8065,31.0000
484,7,0.0148,3.1429,0.1144,0.0452,1.1429,58.4545,16.1429,1.4286,0.8128,5.4286
485,4,0.0225,3.0000,0.1331,0.0686,1.7500,130.9913,13.0000,2.0000,1.8473,7.2500
486,2,0.0043,2.0000,0.0726,0.0000,1.0000,0.0000,21.0000,1.0000,1.6129,16.0000
487,1,0.0194,9.0000,0.2933,0.2952,1.0000,0.0000,21.0000,1.0000,9.4758,32.0000
488,1,0.0269,5.0000,0.2031,0.1505,1.0000,0.0000,15.0000,1.0000,9.2803,33.0000
489,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
490,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
491,5,0.0111,3.0000,0.1081,0.1373,1.0000,0.0000,18.0000,1.2000,0.9412,7.0000
492,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
493,4,0.0200,3.0000,0.1437,0.1902,1.0000,0.0000,15.0000,2.0000,1.3077,6.5000
494,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
495,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
496,3,0.0119,2.6667,0.1285,0.0000,1.0000,0.0000,18.0000,1.3333,1.0870,8.0000
497,1,0.0145,3.0000,0.1488,0.3310,2.0000,478.5575,18.0000,1.0000,4.3333,25.0000
498,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
499,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
500,1,0.0276,5.0000,0.1815,0.4985,1.0000,0.0000,20.0000,3.0000,4.0860,31.0000
501,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
502,2,0.0150,3.0000,0.1300,0.1889,1.0000,0.0000,15.0000,1.5000,2.7692,13.0000
503,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
504,1,0.0036,2.0000,0.0833,0.0000,1.0000,0.0000,17.0000,1.0000,6.3333,25.0000
505,3,0.0109,3.3333,0.1458,0.1394,1.0000,0.0000,15.0000,1.0000,2.3333,8.3333
506,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
507,1,0.0058,2.0000,0.1053,0.0000,1.0000,0.0000,13.0000,1.0000,5.2632,20.0000
508,1,0.0036,2.0000,0.0833,0.0000,1.0000,0.0000,19.0000,1.0000,2.6667,25.0000
509,4,0.0345,2.2500,0.1465,0.1478,1.0000,0.0000,13.0000,1.5000,1.4069,5.5000
510,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
511,3,0.0508,2.3333,0.1944,0.3844,1.0000,0.0000,11.0000,1.6667,1.9444,5.3333
512,1,0.0048,2.0000,0.0952,0.0000,2.0000,185.5779,16.0000,1.0000,3.4632,22.0000
513,1,0.0036,2.0000,0.0833,0.0000,1.0000,0.0000,15.0000,1.0000,6.0000,25.0000
514,3,0.0067,2.3333,0.1000,0.0000,1.0000,0.0000,13.0000,1.0000,3.5897,8.6667
515,4,0.0617,3.0000,0.1595,0.1555,1.0000,0.0000,15.0000,2.2500,1.4615,6.5000
516,3,0.0082,2.0000,0.0832,0.0000,1.0000,0.0000,20.0000,1.3333,1.6092,10.0000
517,2,0.0075,4.5000,0.1452,0.2311,1.0000,0.0000,19.0000,1.0000,2.4194,16.0000
518,3,0.0077,2.0000,0.0804,0.0000,1.0000,0.0000,17.0000,1.3333,1.5771,10.3333
519,1,0.1140,5.0000,0.2318,0.3516,1.0000,0.0000,15.0000,4.0000,7.9365,28.0000
520,3,0.0275,2.3333,0.1586,0.0321,1.0000,0.0000,14.0000,1.3333,3.8801,9.3333
521,3,0.0057,3.0000,0.1111,0.1745,1.3333,162.6433,17.0000,1.0000,1.4109,9.3333
522,2,0.0079,2.0000,0.0978,0.0000,1.0000,0.0000,15.0000,1.0000,2.8986,12.0000
523,3,0.0338,3.0000,0.1673,0.2056,1.0000,0.0000,17.0000,1.6667,1.6667,8.3333
524,2,0.0344,3.5000,0.2358,0.1662,1.5000,51.9489,14.0000,1.0000,3.9855,12.0000
525,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
526,1,0.0105,3.0000,0.1500,0.6116,1.0000,0.0000,18.0000,1.0000,2.3810,21.0000
527,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
528,1,0.0171,7.0000,0.2593,0.3850,1.0000,0.0000,18.0000,1.0000,6.8783,28.0000
529,3,0.0148,3.0000,0.1207,0.0000,1.0000,0.0000,16.0000,2.0000,2.0690,10.0000
530,2,0.0373,4.5000,0.1957,0.3362,1.0000,0.0000,19.0000,2.0000,2.3185,16.0000
531,1,0.0025,2.0000,0.0690,0.0000,1.0000,0.0000,21.0000,1.0000,3.9080,30.0000
532,1,0.0053,2.0000,0.1000,0.0000,1.0000,0.0000,12.0000,1.0000,10.0000,21.0000
533,1,0.0043,2.0000,0.0909,0.0000,1.0000,0.0000,19.0000,1.0000,2.3715,23.0000
534,1,0.0036,2.0000,0.0833,0.0000,1.0000,0.0000,19.0000,1.0000,4.3333,25.0000
535,1,0.0031,2.0000,0.0769,0.0000,1.0000,0.0000,20.0000,1.0000,2.5641,27.0000
536,3,0.0048,2.3333,0.0972,0.0000,1.0000,0.0000,13.0000,1.0000,2.0000,8.3333
537,1,0.0145,5.0000,0.2083,0.4623,2.0000,437.3155,17.0000,1.0000,5.3333,25.0000
538,1,0.0026,2.0000,0.0714,0.0000,1.0000,0.0000,21.0000,1.0000,3.6946,29.0000
539,1,0.0106,3.0000,0.1276,0.0000,1.0000,0.0000,16.0000,1.0000,5.6650,29.0000
540,4,0.0223,2.5000,0.1260,0.1433,1.0000,0.0000,14.0000,1.5000,1.5670,6.7500
541,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
