tempo,quantidadePAs,betweenness,degree,closeness,eigenvector,lifespan,mobility,fragmentationImpact,kConnectivity,density,number_of_cars
263,9,0.0431,2.7778,0.1565,0.0888,1.0000,0.0000,8.2222,1.6667,0.8864,3.0000
264,5,0.0163,2.8000,0.1267,0.0740,1.4000,164.5318,13.0000,1.2000,1.5632,6.0000
265,1,0.0277,7.0000,0.2700,0.1866,1.0000,0.0000,16.0000,1.0000,10.6952,34.0000
266,5,0.0439,4.4000,0.1901,0.1384,1.0000,0.0000,12.0000,1.6000,1.9704,5.8000
267,5,0.0584,3.2000,0.1484,0.0000,1.2000,216.9826,10.2000,1.8000,1.6344,6.2000
268,4,0.0325,4.0000,0.1829,0.1659,1.2500,113.5949,13.0000,1.7500,1.8817,7.7500
269,3,0.0176,3.6667,0.1327,0.0000,1.0000,0.0000,17.3333,1.3333,1.7921,10.3333
270,3,0.0047,2.6667,0.0875,0.0000,1.3333,105.3756,14.0000,1.0000,2.2096,11.0000
271,4,0.0161,2.2500,0.1091,0.0304,1.0000,0.0000,15.0000,1.2500,1.7137,8.0000
272,4,0.0086,3.5000,0.1232,0.2565,1.5000,171.4136,15.0000,1.0000,1.3218,7.5000
273,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
274,6,0.0239,2.6667,0.1395,0.0680,1.0000,0.0000,10.0000,1.1667,1.6923,4.3333
275,1,0.0031,2.0000,0.0769,0.0000,1.0000,0.0000,20.0000,1.0000,3.4188,27.0000
276,4,0.0638,4.7500,0.2459,0.1921,1.0000,0.0000,14.0000,1.7500,2.3504,6.7500
277,2,0.0541,4.5000,0.2154,0.2661,1.0000,0.0000,14.0000,3.5000,3.5714,14.0000
278,4,0.0440,4.0000,0.2167,0.1329,1.0000,0.0000,13.0000,1.5000,2.6353,6.7500
279,1,0.0072,3.0000,0.1250,0.0000,2.0000,414.9322,13.0000,1.0000,7.6667,25.0000
280,5,0.0300,3.2000,0.1613,0.2956,1.0000,0.0000,12.0000,1.4000,1.1692,5.2000
281,7,0.0858,3.1429,0.2101,0.1101,1.1429,43.5897,9.0000,1.5714,1.5824,3.7143
282,5,0.0304,2.8000,0.1586,0.2233,1.0000,0.0000,14.0000,1.4000,1.0667,5.0000
283,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
284,3,0.0167,3.3333,0.1370,0.2937,1.0000,0.0000,14.0000,1.3333,1.8462,8.6667
285,1,0.0028,2.0000,0.0741,0.0000,1.0000,0.0000,16.0000,1.0000,5.2910,28.0000
286,2,0.0299,4.5000,0.1758,0.3359,1.0000,0.0000,17.0000,2.0000,2.5806,15.5000
287,5,0.0146,3.4000,0.1165,0.0753,1.0000,0.0000,14.0000,1.8000,1.4118,7.0000
288,3,0.0100,3.3333,0.1257,0.1291,1.0000,0.0000,20.0000,1.3333,1.5771,10.3333
289,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
290,3,0.0035,2.3333,0.0833,0.2039,1.0000,0.0000,17.0000,1.0000,1.1494,9.6667
291,3,0.0350,3.6667,0.2116,0.2739,1.0000,0.0000,15.0000,1.3333,2.1111,8.3333
292,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
293,3,0.0254,4.3333,0.1948,0.1239,1.0000,0.0000,13.0000,1.0000,3.5249,10.0000
294,2,0.0129,5.5000,0.1871,0.1212,1.5000,456.4471,13.0000,1.0000,7.2581,16.0000
295,4,0.0290,3.7500,0.1492,0.1664,1.0000,0.0000,12.0000,2.0000,1.6633,8.0000
296,1,0.0370,4.0000,0.1808,0.1506,1.0000,0.0000,16.0000,2.0000,6.8966,29.0000
297,5,0.0839,3.2000,0.1796,0.0852,1.0000,0.0000,14.0000,2.0000,1.5632,6.0000
298,1,0.0400,3.0000,0.2094,0.0445,1.0000,0.0000,10.0000,1.0000,13.6752,27.0000
299,2,0.0138,2.5000,0.1333,0.0346,1.0000,0.0000,16.0000,1.0000,4.8387,15.5000
300,1,0.0212,5.0000,0.1837,0.4460,1.0000,0.0000,17.0000,2.0000,4.9261,29.0000
301,5,0.0120,2.8000,0.1041,0.1045,1.0000,0.0000,13.0000,1.2000,1.1613,6.2000
302,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
303,2,0.0591,3.5000,0.1935,0.0984,1.0000,0.0000,15.0000,1.5000,3.3333,15.0000
304,1,0.0602,6.0000,0.2848,0.0587,1.0000,0.0000,13.0000,2.0000,15.1210,32.0000
305,4,0.0322,3.0000,0.1798,0.0221,1.0000,0.0000,13.0000,1.2500,2.7184,8.5000
306,1,0.0016,2.0000,0.0556,0.0000,1.0000,0.0000,21.0000,1.0000,7.9580,37.0000
307,4,0.0142,3.0000,0.1207,0.3078,1.2500,90.8381,19.0000,1.5000,0.8621,7.5000
308,1,0.0369,6.0000,0.2462,0.3142,1.0000,0.0000,15.0000,2.0000,7.6923,27.0000
309,1,0.0026,2.0000,0.0714,0.0000,1.0000,0.0000,15.0000,1.0000,8.3744,29.0000
310,3,0.0389,3.6667,0.1719,0.3052,1.0000,0.0000,15.0000,2.0000,1.7637,9.3333
311,5,0.0618,4.4000,0.2106,0.1353,1.2000,174.8207,11.0000,2.2000,2.0690,5.8000
312,2,0.0067,2.0000,0.0900,0.0000,1.0000,0.0000,16.0000,1.0000,2.6154,13.0000
313,2,0.0304,5.0000,0.2269,0.2405,1.0000,0.0000,17.0000,1.5000,3.3333,15.0000
314,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
315,2,0.0167,2.5000,0.1397,0.4731,1.0000,0.0000,15.0000,1.5000,2.1645,11.0000
316,2,0.0541,4.0000,0.2706,0.1822,1.0000,0.0000,13.0000,1.5000,5.7312,11.5000
317,4,0.0185,2.2500,0.1006,0.0000,1.0000,0.0000,15.0000,1.7500,1.7816,7.5000
318,3,0.0142,3.6667,0.1235,0.1682,1.0000,0.0000,16.0000,1.3333,1.7921,10.3333
319,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
320,4,0.0263,2.2500,0.1272,0.0000,1.0000,0.0000,13.2500,1.2500,2.2500,6.2500
321,5,0.0659,3.8000,0.1758,0.2697,1.2000,77.7323,12.0000,2.4000,1.5344,5.6000
322,4,0.0169,4.2500,0.1819,0.1262,1.2500,73.7389,11.0000,1.0000,2.8490,6.7500
323,1,0.0043,2.0000,0.0909,0.0000,1.0000,0.0000,16.0000,1.0000,5.5336,23.0000
324,2,0.0173,3.0000,0.1573,0.1781,1.5000,440.1610,13.0000,1.0000,3.5573,11.5000
325,2,0.0097,3.0000,0.1364,0.0000,1.0000,0.0000,15.0000,1.0000,2.7668,11.5000
326,1,0.0158,4.0000,0.1739,0.6154,1.0000,0.0000,20.0000,2.0000,2.5362,24.0000
327,1,0.0216,6.0000,0.2727,0.4183,1.0000,0.0000,14.0000,1.0000,7.9051,23.0000
328,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
329,2,0.0079,2.0000,0.0978,0.0000,1.0000,0.0000,15.0000,1.0000,2.8986,12.0000
330,1,0.0031,2.0000,0.0769,0.0000,1.0000,0.0000,14.0000,1.0000,9.1168,27.0000
331,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
332,4,0.0981,4.0000,0.1774,0.1100,1.0000,0.0000,15.0000,2.2500,1.8649,8.0000
333,8,0.0101,2.6250,0.1031,0.0951,1.1250,50.9265,14.0000,1.6250,0.6452,3.8750
334,1,0.0025,2.0000,0.0690,0.0000,1.0000,0.0000,12.0000,1.0000,11.4943,30.0000
335,4,0.0172,3.7500,0.1603,0.0907,1.2500,34.7890,14.0000,1.2500,2.5287,7.5000
336,1,0.0065,3.0000,0.1032,0.0000,1.0000,0.0000,18.0000,1.0000,7.8629,32.0000
337,4,0.0254,4.0000,0.1640,0.0977,1.0000,0.0000,13.0000,1.7500,2.5806,7.7500
338,5,0.0440,3.4000,0.1436,0.2323,1.2000,47.2324,18.0000,1.8000,0.9462,6.2000
339,2,0.0308,4.0000,0.2053,0.1375,1.5000,133.8511,15.0000,1.5000,5.1724,15.0000
340,3,0.0108,2.6667,0.1121,0.0442,1.3333,219.7408,17.0000,1.0000,2.2727,11.0000
341,4,0.0234,3.0000,0.1440,0.0976,1.5000,162.0457,13.2500,1.5000,1.6092,7.5000
342,3,0.0264,4.6667,0.1767,0.1582,1.3333,193.8694,16.0000,1.6667,2.0072,10.3333
343,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
344,3,0.0031,2.0000,0.0769,0.0000,1.0000,0.0000,14.0000,1.0000,1.9943,9.0000
345,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
346,1,0.0211,5.0000,0.2500,0.4623,1.0000,0.0000,14.0000,1.0000,6.6667,21.0000
347,5,0.0345,2.4000,0.1658,0.1214,1.0000,0.0000,8.0000,1.6000,1.6842,4.0000
348,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
349,1,0.1000,6.0000,0.3380,0.1577,1.0000,0.0000,12.0000,3.0000,16.0000,26.0000
350,2,0.0074,3.0000,0.1133,0.1917,1.0000,0.0000,16.0000,1.0000,2.4138,15.0000
351,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
352,1,0.0040,2.0000,0.0870,0.0000,1.0000,0.0000,17.0000,1.0000,5.4348,24.0000
353,2,0.0217,3.5000,0.1455,0.0000,1.0000,0.0000,17.0000,1.5000,2.7692,13.0000
354,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
355,1,0.0085,4.0000,0.1481,0.0000,1.0000,0.0000,17.0000,1.0000,5.5556,28.0000
356,4,0.0555,4.2500,0.2331,0.1035,1.0000,0.0000,13.0000,1.5000,3.0788,7.2500
357,4,0.0714,4.7500,0.2350,0.0650,1.0000,0.0000,10.0000,2.5000,3.5714,7.2500
358,4,0.0200,3.7500,0.1284,0.0746,1.0000,0.0000,14.0000,1.5000,2.2254,8.2500
359,1,0.0046,3.0000,0.1000,0.0000,1.0000,0.0000,19.0000,1.0000,3.6559,31.0000
360,4,0.0086,2.7500,0.1135,0.0708,1.0000,0.0000,13.0000,1.0000,1.9540,7.5000
361,6,0.0066,3.0000,0.0932,0.0121,1.0000,0.0000,15.0000,1.3333,1.3474,7.1667
362,9,0.0140,3.5556,0.1065,0.0318,1.0000,0.0000,17.1111,1.4444,0.8006,6.3333
363,9,0.0074,3.5556,0.0904,0.0153,1.1111,87.8429,15.0000,1.4444,1.0252,7.4444
364,7,0.0070,4.2857,0.0706,0.0201,1.0000,0.0000,21.0000,1.2857,1.0399,10.7143
365,12,0.0207,3.0000,0.0770,0.0098,1.1667,125.0104,22.0000,1.5833,0.4728,5.9167
366,5,0.0100,4.4000,0.1218,0.0244,1.2000,158.3644,18.0000,1.2000,2.8962,12.2000
367,3,0.0132,3.3333,0.1300,0.0076,1.0000,0.0000,21.0000,1.3333,2.8014,24.6667
368,6,0.0033,3.5000,0.0648,0.0044,1.0000,0.0000,22.0000,1.3333,1.1449,12.8333
369,8,0.0375,4.1250,0.0995,0.0272,1.0000,0.0000,16.1250,2.1250,0.7825,9.0000
370,5,0.0134,4.2000,0.1425,0.0203,1.2000,85.2502,19.2000,1.0000,1.6965,13.8000
371,8,0.0804,3.7500,0.1092,0.0191,1.1250,137.9927,18.0000,1.5000,0.9414,9.3750
372,10,0.0209,5.2000,0.1191,0.0474,1.3000,131.6685,16.0000,1.5000,0.7192,7.3000
373,3,0.0017,2.6667,0.0429,0.0000,1.3333,273.1358,22.0000,1.6667,2.5561,24.0000
374,9,0.0667,3.8889,0.1328,0.0178,1.1111,59.3036,15.0000,2.1111,1.0417,7.1111
375,3,0.0242,5.0000,0.1032,0.0038,1.0000,0.0000,23.3333,1.0000,3.2988,23.3333
376,4,0.0010,2.5000,0.0417,0.0000,1.2500,252.4610,24.0000,1.0000,2.0089,16.0000
377,14,0.0157,3.4286,0.0886,0.0206,1.0000,0.0000,21.0000,1.5714,0.4082,5.0714
378,10,0.0212,3.2000,0.0804,0.0043,1.3000,212.6227,18.0000,1.8000,0.8571,7.1000
379,6,0.0035,3.6667,0.0698,0.0009,1.0000,0.0000,19.1667,1.1667,1.2749,12.6667
380,3,0.0176,7.3333,0.1582,0.0548,1.0000,0.0000,21.0000,2.0000,3.7296,26.0000
381,4,0.0262,4.2500,0.1667,0.0204,1.5000,213.8143,25.0000,1.5000,3.2468,19.5000
382,11,0.0419,4.6364,0.1363,0.0186,1.0000,0.0000,20.0000,1.6364,0.6438,7.5455
383,11,0.0104,3.1818,0.0973,0.0042,1.0909,53.5440,18.0909,1.3636,0.7465,7.1818
384,13,0.0075,3.0769,0.0683,0.0018,1.1538,139.9618,14.0000,1.5385,0.5930,6.3077
385,5,0.0187,4.6000,0.1092,0.0100,1.0000,0.0000,23.0000,1.8000,1.7535,17.0000
386,7,0.0912,4.0000,0.1380,0.0070,1.0000,0.0000,21.4286,1.7143,0.9421,10.7143
387,4,0.0156,4.5000,0.1574,0.0194,1.0000,0.0000,18.0000,1.2500,3.4154,18.5000
388,9,0.0416,3.1111,0.1132,0.0014,1.0000,0.0000,15.1111,1.6667,1.0395,9.4444
389,13,0.0085,2.8462,0.0723,0.0003,1.0000,0.0000,18.0000,1.5385,0.7565,6.0769
390,7,0.0228,3.7143,0.0909,0.0005,1.1429,102.2744,18.1429,1.8571,1.5176,9.7143
391,7,0.0014,2.4286,0.0426,0.0000,1.4286,279.3404,23.0000,1.1429,0.6784,9.5714
392,8,0.0301,3.2500,0.1084,0.0082,1.0000,0.0000,14.0000,1.2500,1.3458,8.7500
393,8,0.0115,3.2500,0.0884,0.0239,1.1250,47.3756,18.0000,1.3750,0.8998,9.0000
394,8,0.0058,3.5000,0.0894,0.0033,1.1250,71.3753,20.0000,1.0000,1.1791,9.6250
395,6,0.0135,3.5000,0.1092,0.0056,1.1667,156.3818,22.0000,1.6667,1.8198,12.5000
396,4,0.0098,3.7500,0.0883,0.0038,1.0000,0.0000,14.2500,1.0000,1.8574,21.0000
397,4,0.0097,3.0000,0.0872,0.0007,1.0000,0.0000,24.0000,1.2500,2.5154,20.2500
398,12,0.0149,4.0833,0.0957,0.0157,1.2500,122.6194,20.0000,1.8333,0.7420,6.9167
399,18,0.0272,3.2222,0.0944,0.0040,1.0000,0.0000,15.0556,1.7778,0.4133,4.2222
400,2,0.0010,3.0000,0.0434,0.0000,1.0000,0.0000,23.0000,1.0000,3.9124,36.0000
401,3,0.0097,3.6667,0.0756,0.0000,1.0000,0.0000,19.0000,2.0000,2.4519,21.6667
402,6,0.0118,3.5000,0.1026,0.0204,1.1667,107.0045,18.0000,1.6667,1.3795,11.1667
403,9,0.0054,3.4444,0.0701,0.0165,1.1111,64.6398,22.1111,1.4444,0.9531,7.3333
404,4,0.0045,2.5000,0.0694,0.0013,1.0000,0.0000,20.0000,1.2500,2.8571,17.7500
405,12,0.0900,4.3333,0.1488,0.0275,1.0000,0.0000,15.0833,2.3333,0.6186,6.2500
406,4,0.0367,3.5000,0.1494,0.0088,1.0000,0.0000,19.0000,1.7500,2.2165,17.2500
407,9,0.0289,3.5556,0.1169,0.0061,1.1111,58.0118,17.0000,1.5556,1.1291,8.3333
408,6,0.0308,5.6667,0.1513,0.0283,1.3333,181.9257,18.0000,2.0000,1.5949,12.8333
409,12,0.0472,3.1667,0.0856,0.0020,1.0833,51.0062,15.0000,1.4167,0.6191,7.0000
410,3,0.0123,5.0000,0.1474,0.0114,1.3333,144.6078,15.0000,1.3333,3.8374,27.0000
411,10,0.0390,5.8000,0.1225,0.0254,1.1000,46.2726,14.1000,1.7000,1.0772,8.1000
412,11,0.0146,3.4545,0.0752,0.0150,1.0909,11.6367,24.0000,1.7273,0.7583,7.4545
413,9,0.0644,4.4444,0.1513,0.0243,1.0000,0.0000,24.2222,2.0000,0.7087,8.3333
414,9,0.0380,4.4444,0.1399,0.0173,1.2222,89.1263,20.2222,1.6667,0.9873,8.5556
415,5,0.0354,3.4000,0.1184,0.0052,1.0000,0.0000,17.0000,2.6000,1.4985,15.6000
416,6,0.0264,4.3333,0.1409,0.0185,1.0000,0.0000,19.0000,1.8333,1.8910,12.0000
417,12,0.0406,4.4167,0.1183,0.0278,1.0833,63.1341,19.1667,2.0000,0.6930,6.3333
418,11,0.0067,3.1818,0.0751,0.0112,1.0000,0.0000,23.0000,1.5455,0.6159,7.4545
419,7,0.0177,5.2857,0.1052,0.0291,1.1429,81.8610,19.0000,1.8571,1.1502,11.8571
420,10,0.0354,3.5000,0.1099,0.0092,1.3000,152.3852,19.0000,1.8000,0.7631,8.4000
421,11,0.0191,3.6364,0.0968,0.0044,1.0909,62.2175,15.0000,1.4545,0.9512,7.3636
422,5,0.0013,2.8000,0.0425,0.0000,1.2000,145.8212,20.0000,1.2000,2.1578,15.6000
423,6,0.0357,3.3333,0.1084,0.0070,1.1667,85.7296,16.0000,2.5000,1.5540,11.0000
424,5,0.0137,3.2000,0.0919,0.0043,1.0000,0.0000,19.0000,1.4000,1.9026,14.6000
425,3,0.0125,5.0000,0.0859,0.0032,1.0000,0.0000,26.0000,2.0000,2.6688,26.6667
426,6,0.0139,4.6667,0.1244,0.0253,1.0000,0.0000,20.0000,1.5000,1.6302,12.0000
427,6,0.0462,5.6667,0.1144,0.0364,1.0000,0.0000,19.0000,3.0000,1.3220,13.5000
428,2,0.0008,3.5000,0.0437,0.0000,1.0000,0.0000,22.0000,1.0000,3.1481,40.5000
429,6,0.0058,3.5000,0.0755,0.0287,1.1667,142.5066,25.0000,1.5000,0.9402,11.0000
430,10,0.0230,4.7000,0.1179,0.0183,1.2000,113.3638,19.1000,1.9000,0.9627,7.3000
431,6,0.0101,3.6667,0.0823,0.0047,1.0000,0.0000,18.0000,1.5000,1.4206,12.1667
432,7,0.0797,5.2857,0.1398,0.0239,1.1429,79.5608,17.0000,2.5714,1.2557,10.4286
433,7,0.0249,3.5714,0.1188,0.0117,1.1429,137.5542,19.1429,2.0000,1.0839,11.0000
434,5,0.0015,2.4000,0.0387,0.0000,1.2000,148.5171,23.0000,1.4000,1.7684,14.4000
435,6,0.0079,3.8333,0.1008,0.0104,1.0000,0.0000,19.0000,1.5000,1.3782,11.5000
436,6,0.0228,5.1667,0.1420,0.0504,1.0000,0.0000,21.1667,2.1667,1.3481,11.8333
437,13,0.0228,3.8462,0.0893,0.0216,1.0769,93.5122,18.0769,2.0769,0.5128,5.8462
438,15,0.0233,3.2000,0.0899,0.0061,1.1333,62.3187,18.0667,1.7333,0.3440,5.1333
439,7,0.0135,5.1429,0.1044,0.0398,1.1429,103.0233,22.0000,1.5714,1.1949,10.0000
440,9,0.0094,3.5556,0.0766,0.0222,1.0000,0.0000,22.1111,1.4444,0.7602,8.4444
441,6,0.0326,5.5000,0.1543,0.0411,1.1667,68.5824,17.0000,2.1667,1.7778,12.5000
442,15,0.0446,3.8000,0.1579,0.0073,1.0667,55.7762,12.0000,2.1333,0.7535,5.6000
443,11,0.0199,3.7273,0.0944,0.0028,1.3636,168.6270,17.0000,1.9091,0.7052,7.1818
444,4,0.0373,4.5000,0.1035,0.0785,1.2500,160.1101,28.0000,2.7500,1.0360,18.7500
445,8,0.0305,3.0000,0.0954,0.0047,1.1250,109.3967,25.0000,1.8750,0.6897,8.3750
446,6,0.0569,3.5000,0.1387,0.0042,1.0000,0.0000,18.0000,1.8333,1.3760,12.3333
447,7,0.0398,6.1429,0.1522,0.0267,1.0000,0.0000,13.0000,2.4286,1.7043,10.8571
448,3,0.0005,2.6667,0.0325,0.0000,1.0000,0.0000,16.0000,1.0000,4.7899,27.6667
449,2,0.0134,7.0000,0.1024,0.0000,1.0000,0.0000,19.0000,2.5000,8.8100,44.5000
450,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
451,4,0.0074,7.2500,0.1300,0.0212,1.0000,0.0000,15.0000,1.0000,4.1546,28.0000
452,12,0.0997,3.9167,0.1294,0.0082,1.0833,51.4283,18.0000,2.1667,1.0019,9.2500
453,18,0.0248,4.1667,0.0897,0.0078,1.1111,65.9413,17.1111,1.7778,0.3521,5.2222
454,7,0.0144,4.0000,0.0932,0.0121,1.2857,224.0189,22.2857,1.4286,1.2380,11.2857
455,9,0.0796,4.2222,0.1325,0.0106,1.0000,0.0000,20.1111,2.0000,0.8012,8.5556
456,11,0.0298,5.0000,0.1758,0.0352,1.0909,46.9863,19.0909,1.5455,0.9088,6.7273
457,3,0.0869,4.6667,0.1837,0.0171,1.0000,0.0000,20.0000,2.6667,2.9733,25.6667
458,8,0.0104,4.1250,0.0752,0.0367,1.1250,123.7485,24.1250,2.1250,0.5966,9.0000
459,8,0.0073,4.1250,0.0852,0.0624,1.0000,0.0000,17.0000,1.6250,0.6448,8.0000
460,5,0.0072,2.8000,0.0719,0.0025,1.0000,0.0000,18.0000,1.2000,2.5989,12.0000
461,9,0.0169,2.8889,0.0919,0.0161,1.1111,53.3989,22.1111,1.3333,0.6901,7.7778
462,7,0.0088,3.8571,0.0862,0.0140,1.0000,0.0000,20.0000,1.4286,1.1900,10.1429
463,4,0.0849,7.2500,0.2050,0.0594,1.0000,0.0000,20.0000,2.5000,2.6087,17.5000
464,5,0.0032,2.8000,0.0619,0.0005,1.0000,0.0000,22.0000,1.4000,1.7428,14.6000
465,6,0.0051,3.0000,0.0825,0.0046,1.0000,0.0000,22.0000,1.0000,1.4353,11.8333
466,4,0.0832,3.5000,0.1442,0.0026,1.2500,254.1112,20.2500,2.2500,2.4383,20.2500
467,6,0.0118,4.1667,0.0829,0.0000,1.1667,100.2658,13.1667,1.5000,2.1279,13.6667
468,6,0.0185,2.5000,0.0804,0.0037,1.1667,72.7076,23.0000,1.6667,1.3044,12.8333
469,16,0.0736,3.8125,0.1067,0.0159,1.1250,32.3363,12.1250,1.9375,0.4165,4.8125
470,6,0.0119,3.8333,0.0790,0.0291,1.1667,68.4189,21.0000,2.3333,1.1471,12.5000
471,12,0.0295,3.7500,0.1031,0.0071,1.0833,61.2911,16.0000,1.6667,0.6374,6.0833
472,6,0.0055,2.8333,0.0556,0.0000,1.1667,152.1599,17.0000,2.5000,1.2629,11.6667
473,6,0.0239,6.6667,0.1518,0.0562,1.0000,0.0000,21.0000,1.8333,1.8415,11.0000
474,12,0.0374,3.6667,0.1175,0.0087,1.0833,63.5330,15.0000,2.2500,0.6867,5.8333
475,14,0.0174,3.2857,0.0788,0.0277,1.2143,101.2501,16.0000,1.9286,0.4358,4.8571
476,5,0.0214,4.8000,0.1100,0.0322,1.0000,0.0000,25.0000,2.0000,1.2588,14.8000
477,21,0.0500,3.3810,0.0961,0.0113,1.2381,159.9527,11.0952,1.7143,0.3381,3.5714
478,7,0.0071,3.1429,0.0923,0.0011,1.0000,0.0000,21.0000,1.0000,1.3101,10.4286
479,4,0.0154,3.0000,0.0816,0.0047,1.2500,82.6193,19.0000,1.5000,2.1529,17.7500
480,6,0.0302,4.3333,0.1617,0.0092,1.0000,0.0000,19.0000,1.8333,1.9372,13.6667
481,7,0.0115,4.1429,0.0986,0.0093,1.0000,0.0000,20.0000,2.0000,1.3684,10.8571
482,9,0.0356,3.7778,0.1136,0.0224,1.1111,65.8377,17.1111,1.5556,0.7648,8.3333
483,6,0.0084,4.6667,0.0917,0.0283,1.1667,208.8896,21.0000,1.1667,1.7278,12.3333
484,9,0.0535,3.5556,0.1239,0.0085,1.1111,69.8589,23.0000,1.8889,0.8577,8.4444
485,8,0.0179,3.6250,0.0963,0.0008,1.0000,0.0000,17.0000,1.6250,0.9474,9.5000
486,10,0.0013,2.7000,0.0396,0.0000,1.2000,142.3592,21.0000,1.4000,0.8339,7.7000
487,9,0.0445,3.6667,0.1071,0.0107,1.2222,85.0930,23.1111,2.0000,0.6901,7.7778
488,7,0.0643,3.4286,0.1514,0.0067,1.0000,0.0000,15.0000,1.7143,1.4483,9.0000
489,8,0.0045,3.7500,0.0723,0.0289,1.2500,74.3398,29.1250,1.3750,0.8421,9.5000
490,5,0.0476,6.6000,0.1738,0.0827,1.0000,0.0000,21.2000,2.8000,1.4484,12.8000
491,5,0.0053,3.8000,0.0887,0.0275,1.0000,0.0000,19.0000,1.2000,1.5608,11.6000
492,9,0.0090,2.8889,0.0569,0.0224,1.1111,85.7765,21.0000,1.3333,0.5112,6.8889
493,2,0.0098,4.5000,0.1321,0.0128,1.0000,0.0000,23.0000,1.5000,5.4531,31.5000
494,18,0.0204,3.3333,0.0955,0.0211,1.0000,0.0000,17.0000,1.5000,0.3953,4.0556
495,8,0.0405,4.0000,0.1391,0.0098,1.1250,49.0160,17.0000,1.8750,1.2155,9.7500
496,8,0.0035,2.8750,0.0568,0.0042,1.0000,0.0000,19.0000,1.3750,1.1491,9.5000
497,10,0.0104,3.7000,0.1104,0.0152,1.3000,161.9141,21.0000,1.3000,1.0936,7.7000
498,9,0.0499,4.3333,0.1521,0.0373,1.0000,0.0000,15.0000,2.1111,0.8680,8.2222
499,10,0.0122,2.7000,0.0722,0.0022,1.0000,0.0000,23.1000,1.7000,0.8216,7.2000
500,6,0.0379,3.5000,0.1705,0.0134,1.3333,160.4591,17.0000,1.5000,1.9827,11.3333
501,8,0.0032,3.0000,0.0615,0.0039,1.1250,87.0892,18.0000,1.0000,0.6969,8.5000
502,8,0.0142,4.0000,0.0940,0.0427,1.0000,0.0000,19.0000,1.8750,0.7536,7.7500
503,6,0.0171,3.6667,0.1137,0.0046,1.0000,0.0000,17.0000,1.5000,1.5540,11.0000
504,6,0.0010,3.0000,0.0437,0.0000,1.0000,0.0000,22.0000,1.1667,1.8772,12.1667
505,9,0.0053,3.2222,0.0708,0.0051,1.0000,0.0000,17.0000,1.3333,1.0711,8.7778
506,11,0.0064,2.7273,0.0642,0.0058,1.0000,0.0000,19.0000,1.6364,0.6361,6.7273
507,7,0.0239,5.0000,0.1225,0.0414,1.1429,95.3288,17.0000,1.7143,0.9295,10.4286
508,6,0.0112,4.1667,0.1154,0.0219,1.0000,0.0000,13.0000,1.3333,1.7840,11.8333
509,6,0.0062,2.6667,0.0640,0.0000,1.0000,0.0000,16.0000,1.5000,1.6399,14.0000
510,7,0.0104,3.7143,0.0860,0.0000,1.0000,0.0000,16.0000,1.5714,2.2990,13.0000
511,6,0.0113,5.6667,0.1052,0.0000,1.1667,75.1196,22.0000,1.8333,3.0156,17.0000
512,7,0.0065,3.5714,0.0686,0.0000,1.0000,0.0000,17.0000,1.1429,2.5772,16.2857
513,8,0.0047,7.2500,0.0838,0.0166,1.1250,62.6829,18.1250,1.5000,2.3174,15.3750
514,2,0.0142,3.5000,0.1771,0.0000,1.0000,0.0000,17.0000,1.0000,9.7094,61.5000
515,5,0.0255,4.6000,0.1414,0.0072,1.2000,239.3026,17.0000,1.8000,2.1139,27.0000
516,6,0.0023,3.3333,0.0463,0.0000,1.1667,98.4623,15.0000,1.0000,1.2045,20.0000
517,11,0.0084,3.6364,0.0748,0.0123,1.0000,0.0000,22.0000,1.7273,0.8628,8.4545
518,14,0.0162,4.7143,0.1001,0.0167,1.0714,92.3047,18.0000,1.9286,0.7240,6.2857
519,6,0.0077,4.3333,0.0843,0.0223,1.1667,106.7222,18.0000,1.8333,0.9688,12.3333
520,7,0.0014,3.0000,0.0472,0.0000,1.0000,0.0000,24.0000,1.2857,1.0348,10.1429
521,12,0.0048,3.0000,0.0633,0.0061,1.0833,44.4364,19.0000,1.4167,0.6183,6.0833
522,1,0.0004,2.0000,0.0282,0.0000,1.0000,0.0000,28.0000,1.0000,7.1205,72.0000
